Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.rt;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;key_resp.rt;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;f;040_y_f_h_a.jpg;happy;9;13;m;013_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;226;block2_Pilot_2;40;h_s;h_s_strong;;;;;0;1;1;1;0;12;12;12;;;;;;;;;1086.2784462999998;None;1088.1685630000002;1088.4616715000002;1088.4616715000002;1088.4866406;1088.4866406;1088.5274148999997;1088.5274148999997;None;9;0;1088.5274148999997;None;1090.0274443999997;None;['7'];[0.39742519999981596];1090.0274443999997;None;;;;;1.017425699999876;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_s_a.jpg;sad;7;27;m;027_o_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block2_Pilot_2;30;s_h;s_h_strong;;;;;0;1;1;1;0;13;13;13;;;;;;;;;1093.0277134999997;None;1095.0949168999996;1095.3874100000003;1095.3874100000003;1095.3949414999997;1095.3949414999997;1095.4358876999995;1095.4358876999995;None;None;0;1095.4358876999995;None;1096.9360095000002;None;['9'];[0.28090140000040265];1096.9360095000002;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_h_a.jpg;happy;9;30;f;030_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block2_Pilot_2;33;h_s;h_s_weak;;;;;0;1;1;1;0;14;14;14;;;;;;;;;1099.9369545;None;1101.9285277999998;1102.2203438999995;1102.2203438999995;1102.2284694999998;1102.2284694999998;1102.2693203;1102.2693203;None;None;0;1102.2693203;None;1103.7695210000002;None;['9'];[0.27121099999931175];1103.7695210000002;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_s_a.jpg;sad;7;28;f;028_y_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;3;198;block2_Pilot_2;30;s_n;s_n_weak;;;;;0;1;1;1;0;15;15;15;;;;;;;;;1106.7695400000002;None;1108.4495561000003;1108.7459181000004;1108.7459181000004;1108.7702915999998;1108.7702915999998;1108.8111412999997;1108.8111412999997;None;7;0;1108.8111412999997;None;1110.3112442000001;None;['8'];[0.22548789999927976];1110.3112442000001;None;;;;;0.845727199999601;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_s_a.jpg;sad;7;33;m;033_o_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;175;block2_Pilot_2;30;s_h;s_h_weak;;;;;0;1;1;1;0;16;16;16;;;;;;;;;1113.3111884999998;None;1114.7895159999998;1115.0794108999999;1115.0794108999999;1115.1038446000002;1115.1038446000002;1115.1446537000002;1115.1446537000002;None;8;0;1115.1446537000002;None;1116.6447446000002;None;['8'];[0.22813370000039868];1116.6447446000002;None;;;;;1.0800865999999587;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;021_o_f_h_a.jpg;happy;9;30;f;030_o_f_h_a.jpg;happy;congruent;9;match;;120;150;;2;194;block2_Pilot_2;21;h_h;h_h_strong;;;;;0;1;1;1;0;17;17;17;;;;;;;;;1119.6456391000002;None;1121.281779;1121.5710492999997;1121.5710492999997;1121.5871621999995;1121.5871621999995;1121.6281914;1121.6281914;None;None;0;1121.6281914;None;1123.1279941000003;None;['9'];[0.21683289999964472];1123.1279941000003;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;019_m_f_n_a.jpg;neutral;8;16;m;016_y_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;18;163;block2_Pilot_2;19;n_s;n_s_weak;;;;;0;1;1;1;0;18;18;18;;;;;;;;;1126.128229;None;1127.5057164;1127.7963619000002;1127.7963619000002;1127.9457596000002;1127.9457596000002;1127.9865641999995;1127.9865641999995;None;8;0;1127.9865641999995;None;1129.4866488999996;None;['7'];[0.2581546999999773];1129.4866488999996;None;;;;;0.6301407000000836;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_n_a.jpg;neutral;8;13;m;013_y_m_n_a.jpg;neutral;congruent;8;match;;140;170;;2;217;block2_Pilot_2;33;n_n;n_n_strong;;;;;0;1;1;1;0;19;19;19;;;;;;;;;1132.4868073999996;None;1134.3145826999998;1134.6046864;1134.6046864;1134.6208557999998;1134.6208557999998;1134.6617340000003;1134.6617340000003;None;8;1;1134.6617340000003;None;1136.1615986999996;None;['8'];[0.22310279999965132];1136.1615986999996;None;;;;;0.9230662999998458;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_h_a.jpg;happy;9;13;m;013_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;2;227;block2_Pilot_2;33;h_n;h_n_weak;;;;;0;1;1;1;0;20;20;20;;;;;;;;;1139.1617969;None;1141.0670793;1141.3628488000004;1141.3628488000004;1141.3792175999997;1141.3792175999997;1141.4200536999997;1141.4200536999997;None;9;0;1141.4200536999997;None;1142.9202260000002;None;['7'];[0.32052610000027926];1142.9202260000002;None;;;;;0.9567660000002434;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;012_o_f_s_a.jpg;sad;7;16;m;016_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block2_Pilot_2;12;s_n;s_n_weak;;;;;0;1;1;1;0;21;21;21;;;;;;;;;1145.9210107999997;None;1147.9075227000003;1148.2044066999997;1148.2044066999997;1148.212692;1148.212692;1148.2536367000002;1148.2536367000002;None;None;0;1148.2536367000002;None;1149.7535373;None;['9'];[0.32710640000004787];1149.7535373;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;028_y_f_n_a.jpg;neutral;8;21;f;021_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;18;202;block2_Pilot_2;28;n_h;n_h_strong;;;;;0;1;1;1;0;22;22;22;;;;;;;;;1152.7546094999998;None;1154.4720754999998;1154.7632815999996;1154.7632815999996;1154.9128463999996;1154.9128463999996;1154.9537752999995;1154.9537752999995;None;8;0;1154.9537752999995;None;1156.4538343000004;None;['7'];[0.22697900000002846];1156.4538343000004;None;;;;;0.5749270999995133;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;028_y_f_s_a.jpg;sad;7;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;2;127;block2_Pilot_2;28;s_n;s_n_weak;;;;;0;1;1;1;0;23;23;23;;;;;;;;;1159.4548477999997;None;1160.5391160999998;1160.8300798999999;1160.8300798999999;1160.8461071000002;1160.8461071000002;1160.8869977000004;1160.8869977000004;None;None;0;1160.8869977000004;None;1162.3873285999998;None;['9'];[0.27705800000057934];1162.3873285999998;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;004_o_m_n_a.jpg;neutral;8;40;f;040_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block2_Pilot_2;4;n_n;n_n_weak;;;;;0;1;1;1;0;24;24;24;;;;;;;;;1165.3857208;None;1167.4070493999998;1167.6955906000003;1167.6955906000003;1167.7032634999996;1167.7032634999996;1167.7440334000003;1167.7440334000003;None;None;0;1167.7440334000003;None;1169.2444415;None;['9'];[0.2119591999999102];1169.2444415;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_n_a.jpg;neutral;8;16;m;016_y_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;239;block2_Pilot_2;16;n_h;n_h_weak;;;;;0;1;1;1;0;25;25;25;;;;;;;;;1172.2456093;None;1174.2581895000003;1174.5467256000002;1174.5467256000002;1174.6962881;1174.6962881;1174.7371007000002;1174.7371007000002;None;8;0;1174.7371007000002;None;1176.2372248000001;None;['7'];[0.6752524000003177];1176.2372248000001;None;;;;;0.8074461000005613;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;012_o_f_n_a.jpg;neutral;8;33;m;033_o_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;3;134;block2_Pilot_2;12;n_n;n_n_weak;;;;;0;1;1;1;0;26;26;26;;;;;;;;;1179.2372710999998;None;1180.3757107000001;1180.6723210999999;1180.6723210999999;1180.6965086;1180.6965086;1180.7372379999997;1180.7372379999997;None;8;1;1180.7372379999997;None;1182.2372312999996;None;None;;1182.2372312999996;None;;;;;0.7832796000002418;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;013_y_m_h_a.jpg;happy;9;27;m;027_o_m_s_a.jpg;sad;incongruent;7;match;;120;160;;2;194;block2_Pilot_2;13;h_s;h_s_strong;;;;;0;1;1;1;0;27;27;27;;;;;;;;;1185.2373360000001;None;1186.8762157;1187.1720881;1187.1720881;1187.1882526;1187.1882526;1187.2289178;1187.2289178;None;8;0;1187.2289178;None;1188.7291242000001;None;['9'];[1.0633200000002034];1188.7291242000001;None;;;;;1.2356221000000005;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;013_y_m_n_a.jpg;neutral;8;28;f;028_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block2_Pilot_2;13;n_n;n_n_weak;;;;;0;1;1;1;0;28;28;28;;;;;;;;;1191.7290671;None;1193.7360030999998;1194.0307218999997;1194.0307218999997;1194.0385735999998;1194.0385735999998;1194.0793363000003;1194.0793363000003;None;None;0;1194.0793363000003;None;1195.5793772999996;None;['9'];[0.3170961999994688];1195.5793772999996;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_s_a.jpg;sad;7;33;m;033_o_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;3;168;block2_Pilot_2;30;s_h;s_h_weak;;;;;0;1;1;1;0;29;29;29;;;;;;;;;1198.5803422;None;1199.9993433;1200.2893636;1200.2893636;1200.3136897000004;1200.3136897000004;1200.3547095000004;1200.3547095000004;None;7;0;1200.3547095000004;None;1201.8547262000002;None;['8'];[0.2739543000006961];1201.8547262000002;None;;;;;0.8457645999997112;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;008_y_m_n_a.jpg;neutral;8;12;f;012_o_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;18;208;block2_Pilot_2;8;n_n;n_n_weak;;;;;0;1;1;1;0;30;30;30;;;;;;;;;1204.8550920999996;None;1206.6084161999997;1206.8976911999998;1206.8976911999998;1207.0472152000002;1207.0472152000002;1207.0880686;1207.0880686;None;8;1;1207.0880686;None;1208.5880122999997;None;['8'];[0.6687629999996716];1208.5880122999997;None;;;;;1.0406450000000405;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;008_y_m_s_a.jpg;sad;7;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;2;231;block2_Pilot_2;8;s_n;s_n_weak;;;;;0;1;1;1;0;31;31;31;;;;;;;;;1211.5881685000004;None;1213.5324676;1213.8230707000002;1213.8230707000002;1213.8391165000003;1213.8391165000003;1213.8799293000002;1213.8799293000002;None;None;0;1213.8799293000002;None;1215.3798293999998;None;['9'];[0.2928639000001567];1215.3798293999998;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_n_a.jpg;neutral;8;28;f;028_y_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;2;218;block2_Pilot_2;16;n_n;n_n_weak;;;;;0;1;1;1;0;32;32;32;;;;;;;;;1218.3798975;None;1220.2192187;1220.514709;1220.514709;1220.5308987999997;1220.5308987999997;1220.5715947999997;1220.5715947999997;None;None;0;1220.5715947999997;None;1222.0716666999997;None;['9'];[0.25697129999934987];1222.0716666999997;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_n_a.jpg;neutral;8;33;m;033_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;3;141;block2_Pilot_2;33;n_s;n_s_weak;;;;;0;1;1;1;0;33;33;33;;;;;;;;;1225.0726034999998;None;1226.2992333000002;1226.5898703000003;1226.5898703000003;1226.6142188000003;1226.6142188000003;1226.6550373;1226.6550373;None;8;0;1226.6550373;None;1228.1550426000003;None;['8'];[1.2935804999997345];1228.1550426000003;None;;;;;0.7057015999998839;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_n_a.jpg;neutral;8;13;m;013_y_m_s_a.jpg;sad;incongruent;7;match;;140;160;;1;238;block2_Pilot_2;16;n_s;n_s_weak;;;;;0;1;1;1;0;34;34;34;;;;;;;;;1231.1563653000003;None;1233.1603783;1233.4566212999998;1233.4566212999998;1233.4644416;1233.4644416;1233.5052976999996;1233.5052976999996;None;None;0;1233.5052976999996;None;1235.0052050000004;None;['9'];[0.22732449999966775];1235.0052050000004;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_h_a.jpg;happy;9;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;3;190;block2_Pilot_2;30;h_n;h_n_weak;;;;;0;1;1;1;0;35;35;35;;;;;;;;;1238.0065034999998;None;1239.6082582999998;1239.8984436;1239.8984436;1239.9228899;1239.9228899;1239.9636964000001;1239.9636964000001;None;9;0;1239.9636964000001;None;1241.4637116000004;None;['8'];[0.22481450000032055];1241.4637116000004;None;;;;;0.8208229000001666;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_s_a.jpg;sad;7;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;3;197;block2_Pilot_2;30;s_n;s_n_strong;;;;;0;1;1;1;0;36;36;36;;;;;;;;;1244.4639406999995;None;1246.1536526999998;1246.4485686999997;1246.4485686999997;1246.4728784999998;1246.4728784999998;1246.5138171999997;1246.5138171999997;None;8;1;1246.5138171999997;None;1248.0139376999996;None;['8'];[0.9306418999995003];1248.0139376999996;None;;;;;1.1347240999994028;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;004_o_m_s_a.jpg;sad;7;8;m;008_y_m_h_a.jpg;happy;incongruent;9;match;;130;150;;3;201;block2_Pilot_2;4;s_h;s_h_strong;;;;;0;1;1;1;0;37;37;37;;;;;;;;;1251.0146157;None;1252.6988144999996;1252.9898239000004;1252.9898239000004;1253.0146557999997;1253.0146557999997;1253.0555932999996;1253.0555932999996;None;7;0;1253.0555932999996;None;1254.5555886000002;None;['8'];[0.22100000000045839];1254.5555886000002;None;;;;;0.8410017999995034;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;040_y_f_n_a.jpg;neutral;8;16;m;016_y_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;3;198;block2_Pilot_2;40;n_n;n_n_strong;;;;;0;1;1;1;0;38;38;38;;;;;;;;;1257.5565034;None;1259.2500965;1259.5403273000002;1259.5403273000002;1259.5648662000003;1259.5648662000003;1259.6057768;1259.6057768;None;8;1;1259.6057768;None;1261.1057720999997;None;['7'];[0.6787609000002703];1261.1057720999997;None;;;;;0.8747012000003451;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_n_a.jpg;neutral;8;16;m;016_y_m_s_a.jpg;sad;incongruent;7;match;;140;160;;1;238;block2_Pilot_2;27;n_s;n_s_strong;;;;;0;1;1;1;0;39;39;39;;;;;;;;;1264.1064846;None;1266.1116561999997;1266.4071782;1266.4071782;1266.4149933999997;1266.4149933999997;1266.4558097999998;1266.4558097999998;None;None;0;1266.4558097999998;None;1267.9558020000004;None;['9'];[0.2287716000000728];1267.9558020000004;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_n_a.jpg;neutral;8;40;f;040_y_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;2;137;block2_Pilot_2;33;n_h;n_h_strong;;;;;0;1;1;1;0;40;40;40;;;;;;;;;1270.9560634;None;1272.1189303;1272.4158030999997;1272.4158030999997;1272.4318439999997;1272.4318439999997;1272.4726332999999;1272.4726332999999;None;8;0;1272.4726332999999;None;1273.9726332;None;['8'];[0.6439633999998478];1273.9726332;None;;;;;1.2319060999998328;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;004_o_m_s_a.jpg;sad;7;8;m;008_y_m_h_a.jpg;happy;incongruent;9;match;;130;150;;18;193;block2_Pilot_2;4;s_h;s_h_strong;;;;;0;1;1;1;0;41;41;41;;;;;;;;;1276.9728146999996;None;1278.5889868000004;1278.8820574000001;1278.8820574000001;1279.0319025;1279.0319025;1279.0727134999997;1279.0727134999997;None;7;0;1279.0727134999997;None;1280.5726320000003;None;['7'];[0.2199133999993137];1280.5726320000003;None;;;;;0.8078560000003563;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;012_o_f_h_a.jpg;happy;9;4;m;004_o_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;3;198;block2_Pilot_2;12;h_s;h_s_weak;;;;;0;1;1;1;0;42;42;42;;;;;;;;;1283.5737181000004;None;1285.2311268000003;1285.5239573;1285.5239573;1285.5487138999997;1285.5487138999997;1285.5896229;1285.5896229;None;9;0;1285.5896229;None;1287.0897124000003;None;['7'];[0.40691570000035426];1287.0897124000003;None;;;;;0.6429854999996678;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;012_o_f_n_a.jpg;neutral;8;8;m;008_y_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block2_Pilot_2;12;n_s;n_s_strong;;;;;0;1;1;1;0;43;43;43;;;;;;;;;1290.0896725000002;None;1292.1299694999998;1292.4244674000001;1292.4244674000001;1292.4322243999995;1292.4322243999995;1292.4729066;1292.4729066;None;None;0;1292.4729066;None;1293.9729611000002;None;['9'];[0.32352369999989605];1293.9729611000002;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;040_y_f_n_a.jpg;neutral;8;8;m;008_y_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;3;165;block2_Pilot_2;40;n_n;n_n_weak;;;;;0;1;1;1;0;44;44;44;;;;;;;;;1296.973771;None;1298.3697536;1298.6662614999996;1298.6662614999996;1298.6906391000002;1298.6906391000002;1298.7314055999996;1298.7314055999996;None;8;1;1298.7314055999996;None;1300.2315974000003;None;['7'];[0.5130199999994147];1300.2315974000003;None;;;;;0.8131655999995928;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;028_y_f_h_a.jpg;happy;9;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;1;238;block2_Pilot_2;28;h_n;h_n_strong;;;;;0;1;1;1;0;45;45;45;;;;;;;;;1303.2323686;None;1305.2313358000001;1305.5243483000004;1305.5243483000004;1305.5324709999995;1305.5324709999995;1305.5732040000003;1305.5732040000003;None;None;0;1305.5732040000003;None;1307.0739514999996;None;['9'];[0.2706282999997711];1307.0739514999996;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_s_a.jpg;sad;7;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;236;block2_Pilot_2;27;s_n;s_n_weak;;;;;0;1;1;1;0;46;46;46;;;;;;;;;1310.0735197000004;None;1312.0480797999999;1312.3410585000001;1312.3410585000001;1312.3573825000003;1312.3573825000003;1312.3985245000003;1312.3985245000003;None;None;0;1312.3985245000003;None;1313.8983971999996;None;['9'];[0.32610460000068997];1313.8983971999996;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_h_a.jpg;happy;9;19;f;019_m_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block2_Pilot_2;27;h_s;h_s_strong;;;;;0;1;1;1;0;47;47;47;;;;;;;;;1316.8995474000003;None;1318.9304738;1319.2250480000002;1319.2250480000002;1319.2326271000002;1319.2326271000002;1319.2735194999996;1319.2735194999996;None;None;0;1319.2735194999996;None;1320.7736495999998;None;['9'];[0.3069007000003694];1320.7736495999998;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_h_a.jpg;happy;9;4;m;004_o_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;227;block2_Pilot_2;16;h_s;h_s_strong;;;;;0;1;1;1;0;48;48;48;;;;;;;;;1323.7736383000001;None;1325.6740557000003;1325.9662170000001;1325.9662170000001;1325.9911776;1325.9911776;1326.0321619999995;1326.0321619999995;None;9;0;1326.0321619999995;None;1327.5318638999997;None;['8'];[0.284702500000094];1327.5318638999997;None;;;;;0.888349200000448;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;040_y_f_h_a.jpg;happy;9;13;m;013_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;3;165;block2_Pilot_2;40;h_h;h_h_strong;;;;;0;1;1;1;0;49;49;49;;;;;;;;;1330.5328577;None;1331.9160339;1332.2081706;1332.2081706;1332.2329305000003;1332.2329305000003;1332.2737741;1332.2737741;None;9;1;1332.2737741;None;1333.7738444999995;None;['7'];[0.2585573000005752];1333.7738444999995;None;;;;;0.6147405000001527;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;033_o_m_s_a.jpg;sad;7;28;f;028_y_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;2;227;block2_Pilot_2;33;s_n;s_n_weak;;;;;0;1;1;1;0;50;50;50;;;;;;;;;1336.7740936999999;None;1338.6734981999998;1338.9664845999996;1338.9664845999996;1338.9829811999998;1338.9829811999998;1339.0238006;1339.0238006;None;9;0;1339.0238006;None;1340.5245267999999;None;['7'];[0.6997996999998577];1340.5245267999999;None;;;;;0.8325802999997904;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;019_m_f_s_a.jpg;sad;7;27;m;027_o_m_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block2_Pilot_2;19;s_h;s_h_weak;;;;;0;1;1;1;0;51;51;51;;;;;;;;;1343.525173;None;1345.5384539999995;1345.8336668000002;1345.8336668000002;1345.8414578000002;1345.8414578000002;1345.8824199;1345.8824199;None;None;0;1345.8824199;None;1347.3824010999997;None;['9'];[0.2900623999994423];1347.3824010999997;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;016_y_m_h_a.jpg;happy;9;19;f;019_m_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;238;block2_Pilot_2;16;h_n;h_n_strong;;;;;0;1;1;1;0;52;52;52;;;;;;;;;1350.3824721;None;1352.3735550000001;1352.6667644999998;1352.6667644999998;1352.8161688;1352.8161688;1352.8575043;1352.8575043;None;9;0;1352.8575043;None;1354.3575815000004;None;['7'];[0.34679030000006605];1354.3575815000004;None;;;;;0.591002799999842;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;021_o_f_s_a.jpg;sad;7;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;1;238;block2_Pilot_2;21;s_n;s_n_strong;;;;;0;1;1;1;0;53;53;53;;;;;;;;;1357.3584291999996;None;1359.3463554;1359.6417878000002;1359.6417878000002;1359.6501289999997;1359.6501289999997;1359.6910255000003;1359.6910255000003;None;9;0;1359.6910255000003;None;1361.1910294;None;['9'];[0.8253703000000314];1361.1910294;None;;;;;0.7415195000003223;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;012_o_f_s_a.jpg;sad;7;33;m;033_o_m_s_a.jpg;sad;congruent;7;mismatch;;130;160;;2;148;block2_Pilot_2;12;s_s;s_s_weak;;;;;0;1;1;1;0;54;54;54;;;;;;;;;1364.1915184999998;None;1365.4268151999995;1365.7256744999995;1365.7256744999995;1365.7418568000003;1365.7418568000003;1365.7825434999995;1365.7825434999995;None;9;0;1365.7825434999995;None;1367.2827926;None;['7'];[0.30957020000005286];1367.2827926;None;;;;;0.9458211999999548;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;f;030_o_f_s_a.jpg;sad;7;40;f;040_y_f_s_a.jpg;sad;congruent;7;match;;130;160;;3;136;block2_Pilot_2;30;s_s;s_s_strong;;;;;0;1;1;1;0;55;55;55;;;;;;;;;1370.2835364000002;None;1371.4512402999999;1371.7425504000003;1371.7425504000003;1371.7669802;1371.7669802;1371.8078126999999;1371.8078126999999;None;7;1;1371.8078126999999;None;1373.3078125000002;None;['8'];[1.0285830999991958];1373.3078125000002;None;;;;;1.2965953000002628;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
;m;027_o_m_s_a.jpg;sad;7;28;f;028_y_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block2_Pilot_2;27;s_h;s_h_weak;;;;;0;1;1;1;0;56;56;56;;;;;;;;;1376.308062;None;1378.2998841999997;1378.5922355000002;1378.5922355000002;1378.6006269999998;1378.6006269999998;1378.6413909000003;1378.6413909000003;None;None;0;1378.6413909000003;None;1380.1412868999996;None;['9'];[0.22709069999928033];1380.1412868999996;None;;;;;;;;Emoconpilot040;2021_Dec_15_1247;BackwardMask;2020.2.8;119.87173724068587;
