trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.rt,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2.0,m,008_y_m_s_a.jpg,sad,a,2,2,563.0181399999999,563.31234047,563.5486383,563.56556357,563.5663601000001,563.60299687,563.6025976999999,563.9482388700001,s,0,0.332050400000071,332.050400000071,563.6025976999999,563.9482388700001,563.9554063,565.91245207,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,11.0,f,030_o_f_n_a.jpg,neutral,s,17,2,565.9183555,566.21240687,566.4124013999999,566.5720414699999,566.5757759,566.61558747,566.6201882,566.94840017,s,1,0.31449159999988296,314.49159999988296,566.6201882,566.94840017,566.9596733000001,568.86249617,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1.0,m,004_o_m_s_a.jpg,sad,a,2,2,568.8668722,569.1624708700001,569.1871435,569.2024992700001,569.2035086000001,569.2390922700001,569.2393058,570.1768181699999,a,1,0.9272988000000169,927.2988000000169,569.2393058,570.1768181699999,570.1832415000001,571.69592657,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,3.0,m,013_y_m_n_a.jpg,neutral,s,17,2,571.6995769,571.99576707,572.2297960999999,572.38590897,572.3907028000001,572.43160967,572.4365045,572.9832000700001,s,1,0.5381070000000818,538.1070000000818,572.4365045,572.9832000700001,572.9906484999999,574.12918487,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,7.0,f,012_o_f_s_a.jpg,sad,a,17,2,574.132321,574.42916937,574.4516988,574.58921147,574.5942749000001,574.63507157,574.6402854,575.06985867,a,1,0.414558100000022,414.558100000022,574.6402854,575.06985867,575.0808460000001,576.40432747,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,12.0,f,040_y_f_n_a.jpg,neutral,s,2,2,576.4101183,576.70389237,576.9130562,576.92973037,576.9303553,576.96656977,576.9668525,577.48651477,s,1,0.5037801999999374,503.7801999999374,576.9668525,577.48651477,577.4938382,578.9376057700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,578.9438396999999,579.2376444700001,579.2610342,579.2770658700001,579.2779146,579.3138697700001,579.3137237999999,579.8309674699999,a,0,0.5089333999999326,508.9333999999326,579.3137237999999,579.8309674699999,579.8374215000001,581.19584197,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,2.0,m,008_y_m_n_a.jpg,neutral,s,17,2,581.1959779000001,581.4957012699999,581.7409806999999,581.8929463700001,581.8934905000001,581.9304292700001,581.9305153,582.3637359700001,s,1,0.4202800999998999,420.2800999998999,581.9305153,582.3637359700001,582.3667814,584.04575587,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,12.0,f,040_y_f_h_a.jpg,happy,d,2,2,584.0460588000001,584.3465373700001,584.3592507999999,584.37418757,584.3748127000001,584.4137302700001,584.41302,584.9296006700001,d,1,0.5056300999999621,505.6300999999621,584.41302,584.9296006700001,584.9322958,586.63744017,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,9.0,f,021_o_f_h_a.jpg,happy,d,17,2,586.6378810000001,586.93736347,587.168355,587.33434977,587.3354976,587.37249907,587.3725422,587.78091997,d,1,0.39387029999988954,393.87029999988954,587.3725422,587.78091997,587.7836946,589.5542429699999,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,589.5546956999999,589.8540136700001,589.8643821999999,589.9978457699999,589.9980849000001,590.0390383700001,590.0392399,590.34710367,d,1,0.2951719000000139,295.1719000000139,590.0392399,590.34710367,590.350664,592.0210988700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,2.0,m,008_y_m_n_a.jpg,neutral,s,2,2,592.0210059999999,592.32081847,592.5679428000001,592.58511267,592.5859284000001,592.62229847,592.6220484,593.2214935700001,s,1,0.5844163000001572,584.4163000001572,592.6220484,593.2214935700001,593.2248992,594.27091817,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,10.0,f,028_y_f_n_a.jpg,neutral,s,17,2,594.2715154,594.5709169700001,594.7799754,594.94955387,594.950063,594.9862850700001,594.9859849,595.33819877,s,1,0.3405479999998988,340.5479999998988,594.9859849,595.33819877,595.341633,596.73776797,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,596.7379452,597.03763637,597.049172,597.18106857,597.1815084,597.22256857,597.2228212,597.7522984699999,d,1,0.5201793999999609,520.1793999999609,597.2228212,597.7522984699999,597.7561327999999,598.75433447,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,5.0,m,027_o_m_s_a.jpg,sad,a,17,2,598.7543261000001,599.0544739700001,599.0626668,599.1977955699999,599.1981283,599.2390606700001,599.2384411999999,599.6632645699999,a,1,0.4160841000000346,416.0841000000346,599.2384411999999,599.6632645699999,599.6667953000001,601.6126616700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,7.0,f,012_o_f_s_a.jpg,sad,a,17,2,601.6128088,601.9126657700001,601.9224193,602.0561088700001,602.0568114,602.0975815700001,602.096978,602.79649227,a,1,0.6855080000000271,685.5080000000271,602.096978,602.79649227,602.7995335999999,604.02117107,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,2.0,m,008_y_m_h_a.jpg,happy,d,2,2,604.0217792999999,604.3210843700001,604.3305513,604.34610137,604.3464372999999,604.38251317,604.3823877,605.16333317,s,0,0.7680643999999575,768.0643999999575,604.3823877,605.16333317,605.1665548000001,606.72148087,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,7.0,f,012_o_f_h_a.jpg,happy,d,17,2,606.7217034,607.02120087,607.0321451,607.1649582699999,607.1663235000001,607.20608247,607.2061543,607.5570744700001,d,1,0.3362776000001304,336.2776000001304,607.2061543,607.5570744700001,607.5605462999999,609.46284087,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,10.0,f,028_y_f_s_a.jpg,sad,a,2,2,609.4631534,609.76277977,609.7706232,609.78633887,609.7866555999999,609.82248757,609.8217818,610.3632939700001,s,0,0.5286748999999418,528.6748999999418,609.8217818,610.3632939700001,610.3667588999999,612.04635657,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,12.0,f,040_y_f_s_a.jpg,sad,a,17,2,612.0464089,612.34638137,612.3612069999999,612.4982642699999,612.4983113999999,612.53961387,612.5398215,613.1138374699999,s,0,0.5627694000002066,562.7694000002066,612.5398215,613.1138374699999,613.1155412999999,614.1713639700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,2.0,m,008_y_m_n_a.jpg,neutral,s,17,2,614.1716134000001,614.4713246700001,614.7098169000001,614.86103697,614.86113,614.89758927,614.8973091,615.3801036699999,s,1,0.46921470000006593,469.21470000006593,614.8973091,615.3801036699999,615.3832990000001,617.05471577,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,11.0,f,030_o_f_s_a.jpg,sad,a,2,2,617.0549272999999,617.3546692699999,617.5429555000001,617.56049607,617.5609251999999,617.5979128700001,617.5982058,618.54683277,a,1,0.9363208999998278,936.3208999998278,617.5982058,618.54683277,618.5499967000001,619.7796144700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,9.0,f,021_o_f_n_a.jpg,neutral,s,17,2,619.7801923,620.0797552700001,620.2970448000001,620.44867757,620.4490401,620.48542757,620.4854451000001,620.8719560700001,s,1,0.37720020000006116,377.20020000006116,620.4854451000001,620.8719560700001,620.8748875000001,622.1381749699999,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,622.1383837000001,622.43810497,622.4510255,622.5825581700001,622.5843500000001,622.62351687,622.6254590000001,622.98008557,d,1,0.3409795000000031,340.9795000000031,622.6254590000001,622.98008557,622.9834470999999,624.8548569700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3.0,m,013_y_m_s_a.jpg,sad,a,2,2,624.8552422,625.15474657,625.1647789000001,625.1804561700001,625.1807685000001,625.21692437,625.2167003,625.70532357,s,0,0.47779050000008283,477.79050000008283,625.2167003,625.70532357,625.7078366999999,627.6048876699999,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,12.0,f,040_y_f_s_a.jpg,sad,a,17,2,627.6048942,627.9049146699999,627.9178512999999,628.05362287,628.0545367,628.0904862699999,628.0905255,628.59844957,a,1,0.49984200000017154,499.84200000017154,628.0905255,628.59844957,628.6016241,630.11325177,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,11.0,f,030_o_f_s_a.jpg,sad,a,17,2,630.1135423000001,630.41334407,630.6791912000001,630.8555648700001,630.8570748,630.89337757,630.8929063,631.41357027,a,1,0.5054631999998946,505.46319999989464,630.8929063,631.41357027,631.4168305999999,632.5466001699999,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8.0,f,019_m_f_n_a.jpg,neutral,s,2,2,632.546793,632.84666747,633.0878951,633.1056520699999,633.1065358000001,633.14272717,633.1427119,633.6721899700001,s,1,0.519779299999982,519.779299999982,633.1427119,633.6721899700001,633.675819,634.88007937,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,634.8803751,635.1800357699999,635.1907891000001,635.2065699699999,635.2067118,635.24332587,635.2431477,635.6479415700001,s,0,0.39545429999998305,395.45429999998305,635.2431477,635.6479415700001,635.6518327000001,637.57181477,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,9.0,f,021_o_f_s_a.jpg,sad,a,2,2,637.5721492,637.8717017700001,637.8807171000001,637.8963287700001,637.8967541,637.93283397,637.9328545999999,638.7305528700001,d,0,0.7855755999999019,785.5755999999019,637.9328545999999,638.7305528700001,638.7333192000001,639.7384851700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,4.0,m,016_y_m_n_a.jpg,neutral,s,17,2,639.7386282,640.03844177,640.2827574,640.4343789700001,640.4350122999999,640.4711547700001,640.4712612999999,640.8640157699999,s,1,0.3832669999999325,383.2669999999325,640.4712612999999,640.8640157699999,640.8675833,642.1801858700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,8.0,f,019_m_f_h_a.jpg,happy,d,2,2,642.1802587,642.48036417,642.4930067,642.5083301699999,642.5088330000001,642.54665447,642.5467223,642.95753077,s,0,0.3956749999999829,395.6749999999829,642.5467223,642.95753077,642.9610009,644.8371501700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,3.0,m,013_y_m_n_a.jpg,neutral,s,2,2,644.8372604000001,645.1369258699999,645.3900183000001,645.4069591699999,645.40598,645.43866607,645.4375485,646.09618307,s,1,0.6496756999999889,649.6756999999889,645.4375485,646.09618307,646.0977849999999,647.6373694700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,12.0,f,040_y_f_s_a.jpg,sad,a,17,2,647.6376018000001,647.9376418700001,647.9486655000001,648.0814308700001,648.081177,648.12236347,648.1213345000001,648.6128560699999,a,1,0.4771001999999953,477.1001999999953,648.1213345000001,648.6128560699999,648.6150848,650.44532237,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,4.0,m,016_y_m_h_a.jpg,happy,d,17,2,650.4453162,650.7458786699999,650.7638916999999,650.8980634700001,650.8981053,650.93891467,650.9374822,651.4210042699999,d,1,0.4689043999999285,468.9043999999285,650.9374822,651.4210042699999,651.4224307,652.7036079700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,11.0,f,030_o_f_s_a.jpg,sad,a,17,2,652.7036234,653.00359207,653.2161931999999,653.34977387,653.3511755,653.38849637,653.3874717000001,653.83756537,a,1,0.44301789999985886,443.01789999985886,653.3874717000001,653.83756537,653.8392391,655.0122087699999,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,9.0,f,021_o_f_s_a.jpg,sad,a,2,2,655.0122470000001,655.31251797,655.3222584,655.33623137,655.3353231000001,655.37214027,655.3741299999999,656.07954597,s,0,0.6967093000000659,696.7093000000659,655.3741299999999,656.07954597,656.0810177000001,657.79621157,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,9.0,f,021_o_f_h_a.jpg,happy,d,2,2,657.7961949,658.0963390700001,658.3070614999999,658.3238156699999,658.3236721000001,658.3563789699999,658.3553446000001,658.88044507,s,0,0.515212799999972,515.212799999972,658.3553446000001,658.88044507,658.8836690999999,660.6806236699999,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,660.6813247,660.98065567,661.1950865000001,661.2123980700001,661.2130328999999,661.24932167,661.2491726000001,661.71444847,s,1,0.4533410000001368,453.3410000001368,661.2491726000001,661.71444847,661.7180266,662.7388096699999,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,4.0,m,016_y_m_s_a.jpg,sad,a,2,2,662.7391296000001,663.0391114700001,663.0597024000001,663.07562927,663.0757702999999,663.1121703700001,663.1121682,663.65674917,s,0,0.5344222999999602,534.4222999999602,663.1121682,663.65674917,663.6596648,664.9556558700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,10.0,f,028_y_f_h_a.jpg,happy,d,17,2,664.95615,665.25558067,665.2716366,665.4076853700001,665.4083383,665.4487428699999,665.4489848999999,665.82366647,d,1,0.3657709999999952,365.7709999999952,665.4489848999999,665.82366647,665.8276290000001,667.71403637,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,8.0,f,019_m_f_s_a.jpg,sad,a,17,2,667.7141988999999,668.01415327,668.2949109000001,668.4522915699999,668.4525228,668.49043837,668.4906533999999,668.89825187,a,1,0.39586830000007467,395.86830000007467,668.4906533999999,668.89825187,668.9022261,670.1057210700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3.0,m,013_y_m_h_a.jpg,happy,d,17,2,670.1057613,670.40573817,670.6547585999999,670.80642117,670.8071622,670.84343547,670.8433066,671.28375817,d,1,0.4271006999999827,427.1006999999827,670.8433066,671.28375817,671.2866639000001,672.9894101699999,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,5.0,m,027_o_m_n_a.jpg,neutral,s,2,2,672.9944757999999,673.28897147,673.5054927000001,673.5223569699999,673.5229036999999,673.55911427,673.5591810000001,674.18305257,s,1,0.6152822999999898,615.2822999999898,673.5591810000001,674.18305257,674.18632,675.47239807,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,1.0,m,004_o_m_n_a.jpg,neutral,s,2,2,675.4725949000001,675.77247117,675.9789711000001,675.99575207,675.9957813999999,676.0320757700001,676.0320707999999,676.5445496699999,s,1,0.5027081000000635,502.7081000000635,676.0320707999999,676.5445496699999,676.5560895000001,678.0724745699999,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,11.0,f,030_o_f_n_a.jpg,neutral,s,17,2,678.0723992000001,678.37244347,678.5748043000001,678.7297442700001,678.7301241,678.76560887,678.7655236,679.34821257,s,1,0.5689173000000665,568.9173000000665,678.7655236,679.34821257,679.351647,681.2642941700001,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,1,0,1,0,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,10.0,f,028_y_f_s_a.jpg,sad,a,17,2,681.2648154999999,681.56419777,681.5791904,681.7160482700001,681.7167376,681.7573435700001,681.7571281,682.4148343700001,a,1,0.6493524000002253,649.3524000002253,681.7571281,682.4148343700001,682.4179646,683.68927527,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.8228462,686.7315807699999,a,2.895495299999993,2895.495299999993,683.8228462,686.7315807699999,0,1.0,m,004_o_m_h_a.jpg,happy,d,1,3,686.7330125000001,687.0310370699999,687.2508065,687.25913307,687.2604421999999,687.2964788700001,687.2963969,688.1069403700001,s,0,0.7980883999998696,798.0883999998696,687.2963969,688.1069403700001,688.1104112,689.1143846699999,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,689.114628,689.41448797,689.6357108,689.79660367,689.7975421000001,689.83367537,689.8342127999999,690.69857527,d,1,0.8521981000001233,852.1981000001233,689.8342127999999,690.69857527,690.7016504000001,692.1729335699999,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7.0,f,012_o_f_s_a.jpg,sad,a,17,3,692.1728972000001,692.47274367,692.4887765999999,692.62502677,692.6263008000001,692.6659519699999,692.6660941,693.18210297,a,1,0.5002375999999913,500.2375999999913,692.6660941,693.18210297,693.1849907999999,694.25610987,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,694.2561185,694.5561876700001,694.7839658,694.9384576699999,694.9386499,694.97481447,694.9747373,695.4066337700001,d,1,0.42375190000007024,423.75190000007024,694.9747373,695.4066337700001,695.4102327999999,696.52285957,EMOCONPILOT024,2021_Feb_18_1020,EmoCon_Pilot_120Hz,2020.2.4,120.11146343806222,
