trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,12.0,f,040_y_f_s_a.jpg,sad,a,3,1,316.3786074999989,316.6732632799998,316.6974240999989,316.7198751799973,316.7206237999999,316.75770448000037,316.7576700999998,317.3796707799978,a,1,316.7576700999998,317.3796707799978,317.3887810999986,318.7817337799992,0.6065732999995816,606.5732999995816,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,6.0,m,033_o_m_s_a.jpg,sad,a,3,1,318.7876378999972,319.0816925799976,319.101602499999,319.12479517999816,319.12544499999785,319.16042007999783,319.16006039999775,319.70578017999867,a,1,319.16006039999775,319.70578017999867,319.7150292999977,321.206747579998,0.5324103000020841,532.4103000020841,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,321.2132614999973,321.50673117999975,321.74700870000015,321.77303437999797,321.77774789999967,321.8186975800003,321.82396799999697,322.37400637999815,a,1,321.82396799999697,322.37400637999815,322.3855001999982,323.7151573799987,0.5402071999997133,540.2071999997133,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,8.0,f,019_m_f_s_a.jpg,sad,a,3,1,323.71960129999934,324.0151609799999,324.2597921999986,324.2868793799993,324.28732829999717,324.3246488799981,324.32600399999865,324.7637708799979,a,1,324.32600399999865,324.7637708799979,324.7711675999999,325.765181879999,0.43018149999988964,430.18149999988964,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,9.0,f,021_o_f_n_a.jpg,neutral,s,3,1,325.77148959999977,326.0651800799991,326.2722915999984,326.2993199799988,326.3022412999999,326.34276927999815,326.3477871999967,327.13177667999696,a,0,326.3477871999967,327.13177667999696,327.1423039000001,328.81524317999936,0.7684516999979678,768.4516999979678,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,328.81945209999685,329.11518938000006,329.31299819999913,329.33925137999756,329.33962729999985,329.3754398799996,329.3761259999992,330.0194357799977,d,1,329.3761259999992,330.0194357799977,330.0296118999977,331.7070178799971,0.635948200000712,635.948200000712,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,12.0,f,040_y_f_n_a.jpg,neutral,s,3,1,331.7113264999971,332.00700168000037,332.23442189999696,332.25967377999984,332.2600434999986,332.29399837999733,332.294342899997,333.77922647999947,s,1,332.294342899997,333.77922647999947,333.7894779999988,335.40707917999896,1.4700106999989657,1470.0106999989657,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,12.0,f,040_y_f_s_a.jpg,sad,a,3,1,335.4111970999984,335.70698257999754,335.72392169999875,335.7455363799985,335.7460761000002,335.7832851799998,335.78334600000017,336.9404873799998,a,1,335.78334600000017,336.9404873799998,336.94890999999916,338.92361688000017,1.1488048999999592,1148.8048999999592,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.0,m,016_y_m_n_a.jpg,neutral,s,3,1,338.92658219999794,339.22363807999716,339.60238879999815,339.62813547999974,339.63159129999985,339.6725842799991,339.6778403999997,341.3323975799998,None,0,339.6778403999997,341.3323975799998,341.3374526999978,342.6572514799976,,,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,11.0,f,030_o_f_s_a.jpg,sad,a,17,1,342.6636901999991,342.95724998000003,343.15996339999765,343.33119318000024,343.3347999999969,343.3749040799979,343.3798076999992,344.0310269799978,a,1,343.3798076999992,344.0310269799978,344.0392060999984,345.39057117999835,0.6402999999991152,640.2999999991152,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,3.0,m,013_y_m_h_a.jpg,happy,d,17,1,345.3959176999997,345.6905288799993,345.9350658999974,346.09770927999705,346.1018449999974,346.14295647999677,346.1480475999997,346.5296792799985,d,1,346.1480475999997,346.5296792799985,346.5330748999986,348.1657018799982,0.36788940000042203,367.88940000042203,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,348.17223269999886,348.4657170799968,348.7010812999979,348.7268569799984,348.7275152000002,348.7622224799983,348.76270959999965,350.0076929800001,a,1,348.76270959999965,350.0076929800001,350.01904529999956,351.88228857999854,1.2336031000013463,1233.6031000013463,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,11.0,f,030_o_f_s_a.jpg,sad,a,17,1,351.88649019999866,352.1824011800003,352.3893363999996,352.54986547999795,352.55457489999753,352.59373597999945,352.5982546999985,353.2287855799972,a,1,352.5982546999985,353.2287855799972,353.2405497999971,354.4991696799974,0.6219759999985399,621.9759999985399,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,354.50484890000007,354.7990550799972,354.8142744999968,354.95070218000035,354.95324979999714,354.9919610799974,354.9947160999982,355.457975579999,d,1,354.9947160999982,355.457975579999,355.4662787999987,356.9907376799987,0.44933840000157943,449.33840000157943,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,7.0,f,012_o_f_n_a.jpg,neutral,s,17,1,356.99362889999975,357.2907734799977,357.5100749999983,357.67393067999944,357.6784419999967,357.718545979997,357.7236539999976,358.710813879998,s,1,357.7236539999976,358.710813879998,358.7181677999979,360.0157023799969,0.9764332999984617,976.4332999984617,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,360.01870829999825,360.3157065799991,360.51557749999847,360.68592618000037,360.6902270999999,360.7313851799976,360.7360762999997,361.17418588,d,1,360.7360762999997,361.17418588,361.17682189999687,362.34910327999967,0.42800870000064606,428.00870000064606,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,1.0,m,004_o_m_s_a.jpg,sad,a,17,1,362.3519621999985,362.64909267999826,362.6710534999984,362.8092894799978,362.8110659999984,362.85049857999763,362.85239009999714,363.3650974799988,a,1,362.85239009999714,363.3650974799988,363.37564349999957,365.05763087999946,0.5038324999986799,503.83249999867985,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,3.0,m,013_y_m_n_a.jpg,neutral,s,17,1,365.0606368999979,365.357613579998,365.5998323999993,365.75590017999855,365.75934899999993,365.7997750799972,365.8046723999978,366.5158802799982,s,1,365.8046723999978,366.5158802799982,366.5276701999974,367.93278917999703,0.7034025000029942,703.4025000029942,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,10.0,f,028_y_f_s_a.jpg,sad,a,17,1,367.93812009999965,368.23274227999934,368.2575233999996,368.39242817999764,368.3928343999978,368.4338793800001,368.4375525999967,369.26068427999996,a,1,368.4375525999967,369.26068427999996,369.27025429999776,371.07434148000027,0.8145318000024417,814.5318000024417,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,371.07973389999825,371.3743628799988,371.5853192999966,371.74565857999767,371.7496168999969,371.78658697999924,371.7910043999982,372.2064144799973,d,1,371.7910043999982,372.2064144799973,372.2180281000001,373.3494003799991,0.40520830000241403,405.20830000241403,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,7.0,f,012_o_f_n_a.jpg,neutral,s,17,1,373.353749599999,373.6494370799977,373.8560421000002,374.0181906799975,374.02177129999836,374.06115757999794,374.0665343999972,375.31204268,s,1,374.0665343999972,375.31204268,375.3217850000001,376.6328138800003,1.2335189000004902,1233.5189000004902,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,2.0,m,008_y_m_s_a.jpg,sad,a,17,1,376.6366113999975,376.9328460799974,377.16794169999775,377.3270624799974,377.3316462999974,377.3727195799969,377.37756699999954,377.94598557999996,a,1,377.37756699999954,377.94598557999996,377.9574221999974,379.5411605799985,0.5545410000013362,554.5410000013362,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,379.54630539999926,379.8412760799969,380.0389918000001,380.19712817999823,380.20186119999926,380.24294357999895,380.2479343999985,380.745675479999,d,1,380.2479343999985,380.745675479999,380.75569299999916,382.1828239800001,0.48433529999965685,484.33529999965685,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3.0,m,013_y_m_h_a.jpg,happy,d,17,1,382.185712399998,382.4828634799982,382.7155985999998,382.8657758799985,382.86891509999987,382.9061934799996,382.9094125999982,383.3216322799984,d,1,382.9094125999982,383.3216322799984,383.33075669999744,385.19975237999677,0.3986860000004526,398.6860000004526,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,2.0,m,008_y_m_s_a.jpg,sad,a,17,1,385.205549899998,385.4997483799983,385.7291437999993,385.88381817999687,385.88882049999665,385.92974587999777,385.93476629999714,386.9894748799983,a,1,385.93476629999714,386.9894748799983,386.9976485999978,388.74971237999705,1.0454339999996591,1045.4339999996591,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,3.0,m,013_y_m_n_a.jpg,neutral,s,17,1,388.7525399999977,389.04960307999715,389.28233609999734,389.4376697799984,389.4417289999983,389.48227707999683,389.48729230000026,390.074401379998,s,1,389.48729230000026,390.074401379998,390.08272059999945,391.3496564799992,0.572871699998359,572.871699998359,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,6.0,m,033_o_m_n_a.jpg,neutral,s,17,1,391.35267999999996,391.64973207999935,391.8395031,391.9990256799996,392.0038609999974,392.0447816799991,392.05000599999767,392.7002234799969,s,1,392.05000599999767,392.7002234799969,392.70684899999833,394.2914786799978,0.6341294999983802,634.1294999983802,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,0,0,0,0,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,6.0,m,033_o_m_n_a.jpg,neutral,s,17,1,394.29583679999996,394.591570879997,394.78385779999735,394.94635907999907,394.9497526999985,394.98756247999916,394.99177659999987,395.4648472799985,s,1,394.99177659999987,395.4648472799985,395.4760725999986,397.4499469799979,0.46077209999930346,460.77209999930346,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.5427301999989,410.14830257999927,s,12.597209499999735,12597.209499999735,397.5427301999989,410.14830257999927,0,1.0,m,004_o_m_s_a.jpg,sad,a,2,2,410.15360839999994,410.441855479998,410.4626962000002,410.47806477999836,410.4786781999974,410.51419027999725,410.51378079999995,412.0132619799973,a,1,410.51378079999995,412.0132619799973,412.0236045999991,413.3334002799987,1.4903174999999464,1490.3174999999464,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.0,f,021_o_f_n_a.jpg,neutral,s,17,2,413.3340336000001,413.6334197799973,413.8515977999996,414.0210427799997,414.0259140999988,414.06633757999805,414.0714759000002,415.0582864800002,s,1,414.0714759000002,415.0582864800002,415.0667874999999,416.2252471799969,0.9726388000017323,972.6388000017323,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.0,f,030_o_f_s_a.jpg,sad,a,17,2,416.23035829999935,416.52524367999865,416.71604399999705,416.87366227999735,416.87847079999847,416.91968027999826,416.92471119999755,417.6840049799997,a,1,416.92471119999755,417.6840049799997,417.69579469999735,419.10039467999957,0.751587799997651,751.587799997651,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10.0,f,028_y_f_s_a.jpg,sad,a,2,2,419.10570529999677,419.4002900799991,419.42310689999795,419.43824037999946,419.4385822999975,419.4765425799982,419.4765275999998,420.910370279997,s,0,419.4765275999998,420.910370279997,420.91855639999994,422.67536117999987,1.4235530000005383,1423.5530000005383,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6.0,m,033_o_m_n_a.jpg,neutral,s,2,2,422.68049229999815,422.97538437999754,423.1803433999994,423.19752787999676,423.19776339999953,423.23494737999715,423.236114299998,423.98759627999823,s,1,423.236114299998,423.98759627999823,423.9957840999996,425.3003060799987,0.7438631000004534,743.8631000004534,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,m,004_o_m_n_a.jpg,neutral,s,17,2,425.30305339999904,425.6003059799972,425.80506779999996,425.96807857999954,425.97285519999787,426.0110617799968,426.0147072,426.70318277999684,a,0,426.0147072,426.70318277999684,426.71008449999863,427.8254501799987,0.6771923000014795,677.1923000014795,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12.0,f,040_y_f_s_a.jpg,sad,a,17,2,427.8297121999967,428.1254480800002,428.1498580999978,428.2854908799985,428.28746559999854,428.32678238000005,428.3285087999975,429.0511565799992,a,1,428.3285087999975,429.0511565799992,429.0595345999973,430.41706347999786,0.7075604999990901,707.5604999990901,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9.0,f,021_o_f_n_a.jpg,neutral,s,17,2,430.41982639999696,430.717250879998,431.0452536999983,431.20368237999935,431.2072761999989,431.2444273799978,431.2475849000002,431.8179563799989,s,1,431.2475849000002,431.8179563799989,431.8279539999967,433.3922372799992,0.5569031000013638,556.9031000013638,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9.0,f,021_o_f_s_a.jpg,sad,a,17,2,433.3963408999989,433.6922424799981,433.71559530000013,433.85222787999953,433.85536659999707,433.8934764799982,433.8967158999985,434.4914761799977,a,1,433.8967158999985,434.4914761799977,434.4998768999976,436.4753867799976,0.5872750000016822,587.2750000016822,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.0,m,016_y_m_s_a.jpg,sad,a,17,2,436.4755570999987,436.7757009799992,436.79324389999965,436.9273442799989,436.93239449999965,436.9731074799987,436.9782477999979,437.6385766799998,a,1,436.9782477999979,437.6385766799998,437.65108279999913,439.47568997999986,0.649879399999918,649.879399999918,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7.0,f,012_o_f_n_a.jpg,neutral,s,2,2,439.4815806999977,439.7756799799994,440.00187939999887,440.01970237999774,440.0204378999988,440.05437107999967,440.0540559000001,441.78181527999766,None,0,440.0540559000001,441.78181527999766,441.78804209999726,443.4090515800002,,,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2.0,m,008_y_m_n_a.jpg,neutral,s,17,2,443.4120820999997,443.70908407999957,443.9434283999981,444.11077087999945,444.1152836000001,444.1560927799968,444.1613058999974,444.647682879999,s,1,444.1613058999974,444.647682879999,444.66025289999743,445.7342263799968,0.4749111000019184,474.9111000019184,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.0,m,004_o_m_s_a.jpg,sad,a,17,2,445.738223999997,446.03418087999887,446.0505710999969,446.1858316799975,446.1902338999971,446.2312687799989,446.2362312999976,446.81605907999835,a,1,446.2362312999976,446.81605907999835,446.82774829999835,448.3843301799992,0.5678602000007231,567.8602000007231,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,7.0,f,012_o_f_h_a.jpg,happy,d,2,2,448.3898616999977,448.68422617999965,448.70041989999663,448.7151287799992,448.7152486999985,448.7520610799969,448.75272929999846,449.9154156799981,s,0,448.75272929999846,449.9154156799981,449.9229403999998,451.44252297999844,1.1552260999997088,1155.2260999997088,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3.0,m,013_y_m_h_a.jpg,happy,d,2,2,451.44662529999914,451.74253177999924,451.9969769999989,452.0143665799973,452.0144982999991,452.05200307999837,452.0533445000001,452.72193207999806,d,1,452.0533445000001,452.72193207999806,452.7286118999982,454.4259771799974,0.6546918999993068,654.6918999993068,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11.0,f,030_o_f_n_a.jpg,neutral,s,2,2,454.43141619999733,454.72599487999685,454.92563399999926,454.94291887999714,454.94327879999764,454.97840307999866,454.97978229999717,456.61078307999776,None,0,454.97978229999717,456.61078307999776,456.61499249999906,457.94276857999864,,,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3.0,m,013_y_m_n_a.jpg,neutral,s,17,2,457.94591749999745,458.2426103799975,458.4802396999985,458.6357526799969,458.6372354999985,458.67458587999715,458.676161899999,459.13764727999876,s,1,458.676161899999,459.13764727999876,459.14331630000015,461.05120617999853,0.44780509999691276,447.80509999691276,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,9.0,f,021_o_f_h_a.jpg,happy,d,2,2,461.05674519999957,461.351236779998,461.56209279999894,461.5797650799999,461.580631599998,461.6169546799996,461.6174508999975,462.24304788000006,d,1,461.6174508999975,462.24304788000006,462.2485760999989,463.5428141799988,0.6186114999982237,618.6114999982237,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3.0,m,013_y_m_s_a.jpg,sad,a,2,2,463.5469250999995,463.8428292800003,463.85979069999667,463.87512787999947,463.8760512999979,463.911005979999,463.91243939999913,464.67567318,a,1,463.91243939999913,464.67567318,464.6834861999996,466.12621867999985,0.747595699998783,747.595699998783,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,10.0,f,028_y_f_h_a.jpg,happy,d,2,2,466.1290881999994,466.4261135799992,466.44044289999874,466.4552618799993,466.4556714999999,466.4939766800002,466.4951925999994,467.25082147999854,d,1,466.4951925999994,467.25082147999854,467.2620941999994,468.6262669800002,0.740992399998504,740.992399998504,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4.0,m,016_y_m_h_a.jpg,happy,d,2,2,468.63152919999993,468.9262415799989,468.9575929999992,468.97340027999815,468.97509139999966,469.0122832799992,469.0139468999987,469.6315777799995,d,1,469.0139468999987,469.6315777799995,469.6389154999997,471.39294707999795,0.605999299998075,605.999299998075,EMOCONPILOT015,2021_Feb_18_1629,EmoCon_Pilot_120Hz,2020.2.4,119.98809718266654,
