trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3.0,m,013_y_m_h_a.jpg,happy,d,17,2,1207.9063121,1208.2022454300002,1208.4380277999999,1208.60344173,1208.6084587999999,1208.6491855299998,1208.6544629,1209.07165143,d,1,0.40818799999988187,408.18799999988187,1208.6544629,1209.07165143,1209.0791012,1210.49406883,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,1,0,1,0,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,5.0,m,027_o_m_n_a.jpg,neutral,s,17,2,1210.4996065999999,1210.7940325299999,1211.0032243,1211.16439293,1211.1678972999998,1211.20804083,1211.2132081999998,1211.78312343,s,1,0.5614371000001483,561.4371000001483,1211.2132081999998,1211.78312343,1211.7947995999998,1213.4440941300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,1,0,1,0,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,1.0,m,004_o_m_n_a.jpg,neutral,s,17,2,1213.4469221,1213.74417703,1213.9429859000002,1214.10359133,1214.1035226,1214.1384239299998,1214.140437,1214.44626493,s,1,0.29816550000032294,298.16550000032294,1214.140437,1214.44626493,1214.4549461000001,1216.3691547300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,1,0,1,0,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,11.0,f,030_o_f_n_a.jpg,neutral,s,17,2,1216.3752906999998,1216.6691939300001,1216.8707290000002,1217.03005443,1217.0347123000001,1217.07573613,1217.0805131000002,1217.40755263,s,1,0.31046779999996943,310.46779999996943,1217.0805131000002,1217.40755263,1217.4191394,1218.78580193,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,1,0,1,0,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,10.0,f,028_y_f_s_a.jpg,sad,a,17,2,1218.7895813,1219.08580053,1219.1089676000001,1219.2461205299999,1219.2506313,1219.2913135299998,1219.2966861999998,1219.87767603,a,1,0.565985499999897,565.985499999897,1219.2966861999998,1219.87767603,1219.8881585,1221.8359511299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.9706279000002,1223.03655633,a,1.0517374000000927,1051.7374000000927,1221.9706279000002,1223.03655633,0,1.0,m,004_o_m_h_a.jpg,happy,d,17,3,1223.0384804,1223.32751123,1223.5396728,1223.7108153299998,1223.7118568,1223.74814863,1223.7491615,1224.25305263,d,1,0.48966329999984737,489.66329999984737,1223.7491615,1224.25305263,1224.2617051000002,1225.9192887299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,1225.9254492,1226.21930903,1226.4306487,1226.59351003,1226.5969148,1226.6346116299999,1226.6363336,1226.9114301299999,d,1,0.26628630000004705,266.28630000004705,1226.6363336,1226.9114301299999,1226.9199402,1228.1944111300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7.0,f,012_o_f_s_a.jpg,sad,a,1,3,1228.2002993,1228.4944579300002,1228.5115936000002,1228.5199307300002,1228.5205489,1228.55629883,1228.5557901000002,1229.3345673299998,d,0,0.7629002999997283,762.9002999997283,1228.5557901000002,1229.3345673299998,1229.3429092000001,1230.7110254299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,1230.7151015,1231.0111383299998,1231.2275330000002,1231.39561803,1231.4001484,1231.44125473,1231.4465436,1231.76242493,d,1,0.3041334999998071,304.1334999998071,1231.4465436,1231.76242493,1231.7740293000002,1233.37773373,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6.0,m,033_o_m_s_a.jpg,sad,a,17,3,1233.3806134000001,1233.67778053,1233.7003077,1233.83780503,1233.8423603,1233.8821174299999,1233.8856707,1234.35446153,a,1,0.4569741999998769,456.9741999998769,1233.8856707,1234.35446153,1234.3662565,1235.85281883,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7.0,f,012_o_f_n_a.jpg,neutral,s,1,3,1235.8569889999999,1236.1528473300002,1236.3743619000002,1236.3826990300001,1236.3834357,1236.4206099300002,1236.4206433,1237.3325578299998,s,1,0.8979592999999113,897.9592999999113,1236.4206433,1237.3325578299998,1237.3409516000002,1238.58625053,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3.0,m,013_y_m_n_a.jpg,neutral,s,1,3,1238.5915338999998,1238.88627573,1239.1204902,1239.12882733,1239.1289975,1239.16525333,1239.1647838,1240.05066393,a,0,0.8739451999999801,873.9451999999801,1239.1647838,1240.05066393,1240.0601185,1242.01955823,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2.0,m,008_y_m_n_a.jpg,neutral,s,17,3,1242.0243580000001,1242.3196405299998,1242.5530176000002,1242.7197975299998,1242.7235985000002,1242.76443623,1242.7695746999998,1243.32079233,s,1,0.5410701000000699,541.0701000000699,1242.7695746999998,1243.32079233,1243.3316619000002,1245.16967623,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11.0,f,030_o_f_h_a.jpg,happy,d,1,3,1245.173734,1245.46978483,1245.6565169,1245.66485403,1245.6656292000002,1245.70120483,1245.7011154000002,1246.3061540299998,s,0,0.5934592999997221,593.4592999997221,1245.7011154000002,1246.3061540299998,1246.3134321000002,1247.9864460299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.0,m,013_y_m_h_a.jpg,happy,d,1,3,1247.9895771000001,1248.28641783,1248.5179454,1248.52628253,1248.5270340000002,1248.56242323,1248.5626314,1249.20733293,s,0,0.6280652000000373,628.0652000000373,1248.5626314,1249.20733293,1249.2143781999998,1251.10317263,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8.0,f,019_m_f_n_a.jpg,neutral,s,1,3,1251.1071062,1251.40313553,1251.6487975999999,1251.6571347299998,1251.6578799,1251.6927991300001,1251.6930298000002,1252.20526533,s,1,0.4976332999999613,497.6332999999613,1251.6930298000002,1252.20526533,1252.2156458999998,1253.5116089300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11.0,f,030_o_f_n_a.jpg,neutral,s,1,3,1253.517753,1253.8115436300002,1254.0163229999998,1254.0246601299998,1254.0252484000002,1254.06267663,1254.0625835,1254.6743451300001,s,1,0.6000257999999121,600.0257999999121,1254.0625835,1254.6743451300001,1254.6826405000002,1256.61160843,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.0,m,004_o_m_n_a.jpg,neutral,s,17,3,1256.6169304999999,1256.91162113,1257.1102065999999,1257.2693768299998,1257.2742570999999,1257.3137948299998,1257.3189091,1257.77864493,s,1,0.44785289999981615,447.85289999981615,1257.3189091,1257.77864493,1257.7903729999998,1259.7533774299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5.0,m,027_o_m_n_a.jpg,neutral,s,1,3,1259.7583881,1260.05331933,1260.2606067000002,1260.2689438300001,1260.2690671999999,1260.3063678299998,1260.3101187000002,1260.72812903,s,1,0.40072120000013456,400.72120000013456,1260.3101187000002,1260.72812903,1260.7394665000002,1262.4033492299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3.0,m,013_y_m_s_a.jpg,sad,a,17,3,1262.4077229,1262.70345493,1262.7280908000002,1262.8634109299999,1262.8676644000002,1262.90856443,1262.9138339,1263.42314263,a,1,0.5009992000000238,500.99920000002385,1262.9138339,1263.42314263,1263.4346412,1264.6950837299999,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9.0,f,021_o_f_h_a.jpg,happy,d,1,3,1264.7003678,1264.9951904299999,1265.2098230000001,1265.2181601300001,1265.2188803,1265.2545056299998,1265.2545464,1265.6102981299998,a,0,0.3440211000001909,344.0211000001909,1265.2545464,1265.6102981299998,1265.6176178,1266.95345553,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,7.0,f,012_o_f_s_a.jpg,sad,a,1,3,1266.9577789,1267.2534859300001,1267.2695511000002,1267.2778882300001,1267.2783297,1267.3131212300002,1267.3132101,1267.8662293300001,a,1,0.5415210000001025,541.5210000001025,1267.3132101,1267.8662293300001,1267.8788068,1269.30355733,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,6.0,m,033_o_m_n_a.jpg,neutral,s,1,3,1269.3085104000002,1269.6035223299998,1269.8024353,1269.81077243,1269.8115016000002,1269.84628343,1269.8463685000002,1270.36983403,a,0,0.5121463999998923,512.1463999998923,1269.8463685000002,1270.36983403,1270.3727546,1271.4702472299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,7.0,f,012_o_f_s_a.jpg,sad,a,1,3,1271.4735823,1271.77022663,1271.7943704,1271.80270753,1271.8028866,1271.8380396300001,1271.8380513000002,1272.3695137299999,a,1,0.5207083999998758,520.7083999998758,1271.8380513000002,1272.3695137299999,1272.3779683000002,1274.24534293,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,12.0,f,040_y_f_n_a.jpg,neutral,s,1,3,1274.2493041000002,1274.5452928299999,1274.7696864999998,1274.7780236299998,1274.7783866999998,1274.8131221299998,1274.8130360999999,1275.44749333,s,1,0.6176789999999528,617.6789999999528,1274.8130360999999,1275.44749333,1275.4541967,1276.87034853,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4.0,m,016_y_m_n_a.jpg,neutral,s,17,3,1276.8746270000001,1277.1703485300002,1277.3951481,1277.5619011299998,1277.5665976999999,1277.6077453300002,1277.6121994999999,1278.1519369300001,s,1,0.5304105000000163,530.4105000000163,1277.6121994999999,1278.1519369300001,1278.1624425999998,1279.6954271299999,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,7.0,f,012_o_f_s_a.jpg,sad,a,17,3,1279.6994227999999,1279.9953656300002,1280.0185403,1280.15543473,1280.1589266,1280.19651163,1280.1966151000001,1280.6093687300001,s,0,0.40203509999992093,402.03509999992093,1280.1966151000001,1280.6093687300001,1280.6190667,1281.7870675299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5.0,m,027_o_m_h_a.jpg,happy,d,1,3,1281.7911232000001,1282.08708313,1282.2876013999999,1282.2959385299998,1282.2959773000002,1282.33128053,1282.3313205999998,1283.4934820299998,a,0,1.155424900000071,1155.424900000071,1282.3313205999998,1283.4934820299998,1283.5051601,1285.3872515300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4.0,m,016_y_m_h_a.jpg,happy,d,17,3,1285.3932599999998,1285.6872949299998,1285.7137361,1285.84728333,1285.8520752,1285.89277263,1285.8979411,1286.46729703,d,1,0.5569292000000132,556.9292000000132,1285.8979411,1286.46729703,1286.4790275999999,1288.3540028300001,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8.0,f,019_m_f_n_a.jpg,neutral,s,1,3,1288.3583302000002,1288.6539163300001,1288.8955592000002,1288.9038963300002,1288.9048242,1288.9390808300002,1288.9386466,1289.4556822299999,d,0,0.5081557000003158,508.15570000031585,1288.9386466,1289.4556822299999,1289.4620584,1290.9040622300001,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3.0,m,013_y_m_h_a.jpg,happy,d,17,3,1290.9082764999998,1291.20404673,1291.4436417000002,1291.5975586299999,1291.6023159000001,1291.6429538300001,1291.6482428,1291.9336595299999,d,1,0.2784705999997641,278.4705999997641,1291.6482428,1291.9336595299999,1291.9451949,1293.3040011300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1.0,m,004_o_m_s_a.jpg,sad,a,17,3,1293.3081593000002,1293.60412453,1293.6192981,1293.75571573,1293.7592306000001,1293.8000457300002,1293.8054001,1294.41702543,a,1,0.601232699999855,601.232699999855,1293.8054001,1294.41702543,1294.4286941999999,1295.4375262299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,6.0,m,033_o_m_n_a.jpg,neutral,s,17,3,1295.4428245,1295.73743963,1295.9424322999998,1296.10381223,1296.1086083,1296.14959603,1296.1539956000001,1296.9492775299998,s,1,0.780829199999971,780.829199999971,1296.1539956000001,1296.9492775299998,1296.9620639,1298.18746623,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,10.0,f,028_y_f_h_a.jpg,happy,d,1,3,1298.1929332,1298.4875783300001,1298.5206024,1298.52893953,1298.5309456,1298.56775003,1298.5693411000002,1299.0476010300001,s,0,0.4693123000001833,469.3123000001833,1298.5693411000002,1299.0476010300001,1299.0549486999998,1301.00420903,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1.0,m,004_o_m_n_a.jpg,neutral,s,17,3,1301.0098923,1301.3042204300002,1301.5095248000002,1301.67543993,1301.6793112,1301.7200813299999,1301.7250413000002,1302.3340700299998,s,1,0.6015297000003557,601.5297000003557,1301.7250413000002,1302.3340700299998,1302.3417720000002,1303.6541936299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10.0,f,028_y_f_n_a.jpg,neutral,s,17,3,1303.6582125,1303.9541904300002,1304.1468294000001,1304.3155663300001,1304.3192121000002,1304.35981213,1304.3648788,1304.75202763,s,1,0.37782259999994494,377.82259999994494,1304.3648788,1304.75202763,1304.7637840000002,1306.2460438300002,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,8.0,f,019_m_f_s_a.jpg,sad,a,17,3,1306.2501723,1306.54595323,1306.7856441,1306.94674113,1306.9513357,1306.99207253,1306.9974662,1307.58852173,a,1,0.5772025999999641,577.2025999999641,1306.9974662,1307.58852173,1307.5993397000002,1308.86266253,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,7.0,f,012_o_f_s_a.jpg,sad,a,17,3,1308.8657509999998,1309.1628093299998,1309.1848220000002,1309.32533043,1309.3299354,1309.36931003,1309.3740541000002,1309.9758026299999,a,1,0.5849048000000039,584.9048000000039,1309.3740541000002,1309.9758026299999,1309.9856533000002,1311.93773983,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,9.0,f,021_o_f_s_a.jpg,sad,a,17,3,1311.9407993,1312.23769703,1312.2579184,1312.3895193300002,1312.3928965,1312.4319607300001,1312.4341327000002,1312.93566373,a,1,0.49258570000029067,492.5857000002907,1312.4341327000002,1312.93566373,1312.9451875,1314.52123903,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3.0,m,013_y_m_n_a.jpg,neutral,s,17,3,1314.5256321000002,1314.8211057299998,1315.0626342,1315.21893703,1315.2237326,1315.2653170299998,1315.2690375000002,1315.9515327299998,s,1,0.6736418999998932,673.6418999998932,1315.2690375000002,1315.9515327299998,1315.9632554999998,1317.4462741300001,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,1317.4517734,1317.7461838299998,1317.9591715000001,1318.1190583300001,1318.1228896000002,1318.1615708299998,1318.1646218,1318.67180733,d,1,0.4901007999997091,490.1007999997091,1318.1646218,1318.67180733,1318.683615,1320.5629700299999,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3.0,m,013_y_m_s_a.jpg,sad,a,1,3,1320.5679086,1320.8629853300001,1320.8797814999998,1320.8881186299998,1320.8885578999998,1320.9241614300001,1320.9252017,1321.5663898300002,d,0,0.6333838000000469,633.3838000000469,1320.9252017,1321.5663898300002,1321.5747855999998,1322.7794169299998,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12.0,f,040_y_f_h_a.jpg,happy,d,1,3,1322.7795151,1323.07974773,1323.1008404,1323.10917753,1323.1097513,1323.1474767299999,1323.1474263999999,1323.6437268299999,d,1,0.4833681999998589,483.3681999998589,1323.1474263999999,1323.6437268299999,1323.6502276,1325.42147193,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,11.0,f,030_o_f_n_a.jpg,neutral,s,17,3,1325.4269153999999,1325.72137343,1325.9284342,1326.0898088299998,1326.0943707000001,1326.1350420299998,1326.1401139,1326.64969073,s,1,0.4985446000000593,498.5446000000593,1326.1401139,1326.64969073,1326.6615711999998,1328.6381976300001,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,5.0,m,027_o_m_n_a.jpg,neutral,s,17,3,1328.6422753000002,1328.93807413,1329.1417081,1329.3023184299998,1329.3070536999999,1329.34815653,1329.3531468,1329.8723931299999,s,1,0.5095276000001832,509.52760000018316,1329.3531468,1329.8723931299999,1329.8838538999998,1331.57970683,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,6.0,m,033_o_m_n_a.jpg,neutral,s,1,3,1331.5824986000002,1331.87982673,1332.0786979999998,1332.0870351299998,1332.0878683,1332.12252453,1332.1223596999998,1332.78194103,s,1,0.6522938000002796,652.2938000002796,1332.1223596999998,1332.78194103,1332.7876724000002,1334.64658743,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11.0,f,030_o_f_h_a.jpg,happy,d,1,3,1334.650694,1334.94656853,1335.1454586999998,1335.1537958299998,1335.1546274000002,1335.1892727299999,1335.1889861,1335.7265049300001,d,1,0.5216236999999637,521.6236999999637,1335.1889861,1335.7265049300001,1335.7360104,1337.12995673,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,10.0,f,028_y_f_s_a.jpg,sad,a,17,3,1337.130282,1337.4300212300002,1337.4517819000002,1337.59198403,1337.5958578,1337.63686213,1337.6419073000002,1338.19380523,a,1,0.5407614999999169,540.7614999999169,1337.6419073000002,1338.19380523,1338.2022616,1339.48821483,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
,,,,2,0,2,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,4.0,m,016_y_m_h_a.jpg,happy,d,1,3,1339.4911277,1339.78829973,1339.8138090000002,1339.8221461300002,1339.8242019,1339.8615698299998,1339.8628623999998,1340.4922282300001,a,0,0.6157972999999402,615.7972999999402,1339.8628623999998,1340.4922282300001,1340.4977993000002,1342.04682213,EMOCONPILOT009,2020_Dec_12_1007,EmoCon_Pilot_120Hz,2020.2.4,120.25633841109189,
