trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,2,0,2,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,11.0,f,030_o_f_n_a.jpg,neutral,s,17,3,853.2908654999919,853.5867826800561,853.7982888000552,853.9669044801733,853.9717205001507,854.0123649799964,854.0175499001052,854.4353536799783,a,0,854.0175499001052,854.4353536799783,854.4445393001661,856.3368912799517,0.40281230001710355,402.81230001710355,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,5.0,m,027_o_m_n_a.jpg,neutral,s,1,3,856.337392500136,856.6368664800423,856.8517246001866,856.8600523801754,856.8605228001252,856.8963988799835,856.8962743000593,857.4076400801307,s,1,856.8962743000593,857.4076400801307,857.4148111999966,858.4036002801033,0.49986719992011786,499.86719992011786,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,6.0,m,033_o_m_n_a.jpg,neutral,s,17,3,858.4063868001103,858.7035757800797,858.9062944001053,859.0754674800439,859.0802603000775,859.1210442801705,859.126071000006,859.5859754799633,a,0,859.126071000006,859.5859754799633,859.5969428999815,860.7203153799521,0.4463478000834584,446.3478000834584,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11.0,f,030_o_f_h_a.jpg,happy,d,1,3,860.727400700096,861.0203922800022,861.2196264001541,861.2279541801429,861.2310744000133,861.2713160800515,861.2764598000795,861.8370561801596,s,0,861.2764598000795,861.8370561801596,861.8474489001092,863.2203816801077,0.5518076000735164,551.8076000735164,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,10.0,f,028_y_f_s_a.jpg,sad,a,1,3,863.225730500184,863.5203764801147,863.5460134001914,863.5543411801802,863.5549294000957,863.5898952800082,863.589837100124,863.9782656800701,s,0,863.589837100124,863.9782656800701,863.9850051000249,865.7453826800222,0.37432379997335374,374.32379997335374,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,4.0,m,016_y_m_h_a.jpg,happy,d,17,3,865.7507355001289,866.0453982799547,866.0662843000609,866.1969641800272,866.2003768000286,866.2382148801582,866.2415825000498,866.7760205801344,d,1,866.2415825000498,866.7760205801344,866.7861401999835,867.9954640801764,0.5225975001230836,522.5975001230836,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,12.0,f,040_y_f_h_a.jpg,happy,d,1,3,867.998581700027,868.2953736800002,868.31669040001,868.3250181799988,868.3252430001739,868.3593883800088,868.3591232001781,868.889326280146,s,0,868.3591232001781,868.889326280146,868.8950190001633,870.5038976801327,0.5168790000025183,516.8790000025183,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4.0,m,016_y_m_s_a.jpg,sad,a,1,3,870.5078533000778,870.8039091801504,870.8273980000522,870.835725780041,870.8360204000492,870.8731418800774,870.8745191001799,871.4124777800637,s,0,870.8745191001799,871.4124777800637,871.4171141001862,872.4787930801278,0.5295801998581737,529.5801998581737,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1.0,m,004_o_m_n_a.jpg,neutral,s,1,3,872.4817648001481,872.7788751799847,872.9865224000532,872.994850180042,872.9948961001355,873.0299176801229,873.0299900001846,873.5209899800132,s,1,873.0299900001846,873.5209899800132,873.5268060001545,875.337273480068,0.4780004001222551,478.0004001222551,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,7.0,f,012_o_f_s_a.jpg,sad,a,1,3,875.3413891000673,875.6373368801317,875.6579100000672,875.666237780056,875.666531200055,875.7032944801497,875.7037081001326,876.1381673800527,s,0,875.7037081001326,876.1381673800527,876.1441775001585,877.7623796799919,0.42037770012393594,420.37770012393594,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,3.0,m,013_y_m_s_a.jpg,sad,a,17,3,877.766555899987,878.0622920800699,878.0823386001866,878.2138421800221,878.2169335000217,878.2551449799678,878.2582247999962,878.9159951800714,a,1,878.2582247999962,878.9159951800714,878.9215704000089,880.6957401800203,0.6418483001179993,641.8483001179993,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3.0,m,013_y_m_h_a.jpg,happy,d,17,3,880.6998104001395,880.9956922800513,881.2441223000642,881.4065884800395,881.4115731001366,881.4525568801212,881.458865800174,881.8934560801601,d,1,881.458865800174,881.8934560801601,881.9020208001602,883.0291080800118,0.42521900008432567,425.21900008432567,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,1.0,m,004_o_m_n_a.jpg,neutral,s,17,3,883.0343401001301,883.3291171800113,883.5393579001538,883.6982650800376,883.7027062000707,883.7433273800882,883.7484836999793,884.6719741799636,s,1,883.7484836999793,884.6719741799636,884.6839002000634,886.5125036800048,0.9116301001049578,911.6301001049578,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,12.0,f,040_y_f_h_a.jpg,happy,d,17,3,886.5167755000293,886.8125221800758,886.8377671001945,886.9724605799886,886.9753195000812,887.0138485801174,887.0171803000849,887.3799674801296,d,1,887.0171803000849,887.3799674801296,887.3909055001568,889.2542541801697,0.35487799998372793,354.87799998372793,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,1.0,m,004_o_m_s_a.jpg,sad,a,17,3,889.2597749000415,889.5543118800736,889.5773375001736,889.7143381800736,889.718087100191,889.7565261800075,889.7615751000121,890.2548641801579,a,1,889.7615751000121,890.2548641801579,890.2633921001107,891.746053980128,0.48252269998192787,482.5226999819279,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,4.0,m,016_y_m_n_a.jpg,neutral,s,1,3,891.7502048001625,892.0460535801715,892.2872494000476,892.2955771800364,892.2960059000179,892.3307018800872,892.330472700065,893.0386796800187,s,1,892.330472700065,893.0386796800187,893.0504960999824,894.9710942801787,0.6978021999821067,697.8021999821067,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,1.0,m,004_o_m_s_a.jpg,sad,a,17,3,894.975506799994,895.2710036800011,895.2802742000204,895.4173421800836,895.4219462000765,895.4629608801799,895.4670083001256,896.3749164800859,a,1,895.4670083001256,896.3749164800859,896.3866114001721,898.0877372801071,0.897281700046733,897.281700046733,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2.0,m,008_y_m_h_a.jpg,happy,d,17,3,898.0916985999793,898.3877406801796,898.41009580018,898.5477251800942,898.5520682001952,898.593296680064,898.5969857000746,899.0958173800493,d,1,898.5969857000746,899.0958173800493,899.106466999976,900.4961603800068,0.4872905998490751,487.2905998490751,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,9.0,f,021_o_f_s_a.jpg,sad,a,17,3,900.5017323000357,900.7962433799869,900.819410199998,900.9560570799979,900.959094400052,900.9974715799792,901.0006747001316,901.766112880013,a,1,901.0006747001316,901.766112880013,901.7758244001307,902.996270780149,0.7554778000339866,755.4778000339866,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,7.0,f,012_o_f_n_a.jpg,neutral,s,17,3,903.0001650000922,903.2962202801602,903.5271897001658,903.6917949800147,903.6964307001326,903.7371495800792,903.7423545001075,904.1192806800129,s,1,903.7423545001075,904.1192806800129,904.1299103000201,905.1295091800159,0.3659790998790413,365.9790998790413,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1.0,m,004_o_m_h_a.jpg,happy,d,1,3,905.132618600037,905.4295250800672,905.6332088999916,905.6415366799804,905.6423659999855,905.6824870800367,905.6877369000576,906.2277449801798,s,0,905.6877369000576,906.2277449801798,906.2383612999693,907.6129786799895,0.532628099899739,532.628099899739,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,8.0,f,019_m_f_h_a.jpg,happy,d,1,3,907.6190736000426,907.9129917800194,907.9347918001004,907.9431195800892,907.9431943001691,907.9808237801074,907.9806088001933,908.362693780032,s,0,907.9806088001933,908.362693780032,908.364605900133,909.8713532799622,0.3677932000719011,367.7932000719011,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,6.0,m,033_o_m_s_a.jpg,sad,a,1,3,909.8769775000401,910.1713711800287,910.1947208000347,910.2030485800235,910.2032107000705,910.2389904800104,910.2402987000532,911.0553085800959,s,0,910.2402987000532,911.0553085800959,911.0649056001566,912.2130306800129,0.8038540999405086,803.8540999405086,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,1.0,m,004_o_m_h_a.jpg,happy,d,1,3,912.2168513999786,912.51308318011,912.7257828000002,912.734110579989,912.734961300157,912.7725922799902,912.7727661000099,913.4890402801568,d,1,912.7727661000099,913.4890402801568,913.4955532001331,914.5798462800915,0.703278600005433,703.278600005433,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,3.0,m,013_y_m_h_a.jpg,happy,d,17,3,914.5829221999738,914.8797655801056,915.1053273000289,915.2604874800193,915.2656388999894,915.3066623801599,915.3116604001261,915.7493468801724,d,1,915.3116604001261,915.7493468801724,915.7586456001736,917.4298716801452,0.4206990001257509,420.6990001257509,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,12.0,f,040_y_f_n_a.jpg,neutral,s,17,3,917.4340685000643,917.7297979799798,917.939668700099,918.0987151799957,918.103481200058,918.1446911801352,918.1492137000896,918.8210707799765,s,1,918.1492137000896,918.8210707799765,918.8329358000774,920.3132228801726,0.6630355000961572,663.0355000961572,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2.0,m,008_y_m_h_a.jpg,happy,d,17,3,920.3185397000052,920.6133271799656,920.638459400041,920.7733084800886,920.776923000114,920.8157701801276,920.8200789000839,921.7041397801834,d,1,920.8200789000839,921.7041397801834,921.7160502001643,923.171647680155,0.8721402999944985,872.1402999944985,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,4.0,m,016_y_m_s_a.jpg,sad,a,17,3,923.1771309000906,923.4717205801746,923.4840608001687,923.6156665800838,923.6204862000886,923.6607985800831,923.6659328001551,924.4123550801771,a,1,923.6659328001551,924.4123550801771,924.4246712999884,926.2384791799589,0.7303512000944465,730.3512000944465,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,6.0,m,033_o_m_s_a.jpg,sad,a,17,3,926.245080600027,926.5384498801316,926.5616013000254,926.6980401800713,926.6982185000088,926.7395118800225,926.7395477001555,927.3762030801038,a,1,926.7395477001555,927.3762030801038,927.3881729000714,928.8217972800369,0.6247788998298347,624.7788998298347,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,8.0,f,019_m_f_s_a.jpg,sad,a,1,3,928.8258237000555,929.1217391799903,929.358043000102,929.3663707800908,929.369370700093,929.4067300799536,929.4111051000655,930.635169080156,s,0,929.4111051000655,930.635169080156,930.6437411000952,931.9801620800747,1.2171210998203605,1217.1210998203605,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,6.0,m,033_o_m_n_a.jpg,neutral,s,1,3,931.9830120000988,932.2801773801214,932.4811301000882,932.489457880077,932.4901734001469,932.524860880035,932.5245509000961,933.1058105800068,s,1,932.5245509000961,933.1058105800068,933.1110973001923,934.3886473799823,0.5675751999951899,567.5751999951899,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,3.0,m,013_y_m_n_a.jpg,neutral,s,1,3,934.3939656000584,934.6886409799802,934.925900200149,934.9342279801378,934.9348995001055,934.9704372800654,934.9700859000441,935.4959526801715,s,1,934.9700859000441,935.4959526801715,935.5032449001446,936.9053155800095,0.5140708999242634,514.0708999242634,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,1.0,m,004_o_m_h_a.jpg,happy,d,1,3,936.909624800086,937.2052593800938,937.4159556999803,937.4242834799691,937.4243441000581,937.4591161801247,937.4591759000905,937.8343344800408,s,0,937.4591759000905,937.8343344800408,937.8466442001518,939.1887152799638,0.36114299995824695,361.14299995824695,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,4.0,m,016_y_m_n_a.jpg,neutral,s,17,3,939.1947344001383,939.4887504800456,939.7211216001306,939.8763754800195,939.8803583001718,939.9202599801822,939.9253382000607,940.9950931800297,a,0,939.9253382000607,940.9950931800297,941.0054848999716,942.1053369801259,1.0628812999930233,1062.8812999930233,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,5.0,m,027_o_m_s_a.jpg,sad,a,1,3,942.1094889000524,942.405343979993,942.4283265999984,942.4366543799872,942.4373843001667,942.473241279996,942.473302599974,943.1143770801602,s,0,942.473302599974,943.1143770801602,943.1203823999967,944.6305053801509,0.6268018998671323,626.8018998671323,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2.0,m,008_y_m_n_a.jpg,neutral,s,1,3,944.6365857999772,944.9304355801316,945.1715710000135,945.1798987800023,945.1800854001194,945.215530679957,945.215007300023,945.6413796801819,s,1,945.215007300023,945.6413796801819,945.6496148000006,946.7721291800729,0.41336279991082847,413.36279991082847,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,8.0,f,019_m_f_h_a.jpg,happy,d,17,3,946.7750596001279,947.0721274799901,947.0958032000344,947.2320130799665,947.2351458000485,947.2732942799805,947.2762530001346,947.7014685800998,d,1,947.2762530001346,947.7014685800998,947.710886400193,948.9304380800343,0.4158805999904871,415.8805999904871,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,2.0,m,008_y_m_n_a.jpg,neutral,s,1,3,948.9332903001923,949.2305429800647,949.4640278001316,949.4723555801204,949.4727894000243,949.5074611801422,949.5071862000041,950.0293834800134,s,1,949.5071862000041,950.0293834800134,950.0367954999674,951.7805629800307,0.5129351001232862,512.9351001232862,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,12.0,f,040_y_f_h_a.jpg,happy,d,17,3,951.7846990001854,952.080599480006,952.1057691001333,952.2405736799585,952.2443205001764,952.2829860799714,952.2880588001572,952.5415814799956,s,0,952.2880588001572,952.5415814799956,952.5461852001026,954.0223760799738,0.24400830012746155,244.00830012746155,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,3.0,m,013_y_m_h_a.jpg,happy,d,1,3,954.0267746001482,954.3222848800244,954.564916400006,954.5732441799948,954.5764821001794,954.6149856801378,954.6201411001384,955.3349513799651,s,0,954.6201411001384,955.3349513799651,955.3387844001409,956.3973315799842,0.7039405999239534,703.9405999239534,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,8.0,f,019_m_f_s_a.jpg,sad,a,17,3,956.401996599976,956.6973975800677,956.9350609001704,957.0914966800949,957.0950589000713,957.1326249799924,957.135668199975,957.682147880015,a,1,957.135668199975,957.682147880015,957.6887839999981,958.8308020801517,0.5324941000435501,532.4941000435501,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,10.0,f,028_y_f_h_a.jpg,happy,d,17,3,958.8358428000938,959.1307823801646,959.1539334000554,959.290756079997,959.2927159999963,959.33196248014,959.3335584001616,959.754566480103,d,1,959.3335584001616,959.754566480103,959.7658345000818,961.680927280034,0.4067282001487911,406.7282001487911,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,4.0,m,016_y_m_s_a.jpg,sad,a,1,3,961.6864937001374,961.980906880158,962.004155300092,962.0124830800808,962.0127859001514,962.0486681800569,962.0485034000594,962.5408930801088,s,0,962.0485034000594,962.5408930801088,962.5484836001415,963.9392269800185,0.4836462000384927,483.6462000384927,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,2.0,m,008_y_m_h_a.jpg,happy,d,1,3,963.943222500151,964.2391107801116,964.2604514001869,964.2687791801757,964.2688798001036,964.304394480004,964.3047649001237,964.6520865801024,s,0,964.3047649001237,964.6520865801024,964.6606056001037,966.3391966800439,0.33140680007636547,331.40680007636547,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,1.0,m,004_o_m_n_a.jpg,neutral,s,1,3,966.3432202001568,966.639264080138,966.8479600001592,966.856287780148,966.8571832000744,966.8927623801167,966.8932096001226,968.1479769800092,s,1,966.8932096001226,968.1479769800092,968.153567600064,969.5559656800935,1.2468578000552952,1246.8578000552952,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,7.0,f,012_o_f_h_a.jpg,happy,d,17,3,969.5613558001351,969.8560608801665,969.8785176000092,970.0159321801505,970.0193747000303,970.0571977800457,970.061125200009,970.5142301799963,d,1,970.061125200009,970.5142301799963,970.5248916000128,971.6810075800634,0.43909849994815886,439.09849994815886,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,9.0,f,021_o_f_h_a.jpg,happy,d,1,3,971.6865730001591,971.9811057801592,972.206230300013,972.2145580800018,972.2180643000174,972.2586276800605,972.2636405001394,972.7015853800578,s,0,972.2636405001394,972.7015853800578,972.7131378999911,974.6643598800758,0.4207750998903066,420.7750998903066,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,10.0,f,028_y_f_h_a.jpg,happy,d,1,3,974.6684713000432,974.9644788800972,974.9871313001495,974.9954590801383,974.996363400016,975.0323249801761,975.0321422000416,975.8158775800141,s,0,975.0321422000416,975.8158775800141,975.8216089000925,977.6644779801602,0.7719338999595493,771.9338999595493,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
,,,,2,0,2,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,4.0,m,016_y_m_s_a.jpg,sad,a,17,3,977.6686063001398,977.9644692800241,977.9886774001643,978.1243977799779,978.1275041000918,978.1657833800884,978.1689536001068,978.7460616800702,a,1,978.1689536001068,978.7460616800702,978.756081199972,980.1645796801197,0.5632505000103265,563.2505000103265,EMOCONPILOT016,2021_Jan_04_1202,EmoCon_Pilot_120Hz,2020.2.4,120.03476222004338,
