trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,11.0,f,030_o_f_n_a.jpg,neutral,s,17,2,745.9195274000522,746.2140417599352,746.4120308998972,746.5732021599309,746.57796769985,746.6188120599603,746.6241337000392,748.4502682599472,None,0,746.6241337000392,748.4502682599472,748.4571572998539,749.9723495598649,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1.0,m,004_o_m_s_a.jpg,sad,a,2,2,749.9766167998314,750.2723516600439,750.2981308000162,750.3136214599712,750.3143726999406,750.3488900598371,750.3484083998483,751.9445954598253,None,0,750.3484083998483,751.9445954598253,751.9496498999652,753.205672360002,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,3.0,m,013_y_m_n_a.jpg,neutral,s,2,2,753.2083785999566,753.5056784599786,753.7503666998819,753.7677251598565,753.7683612999972,753.8031218598829,753.8028088998981,755.4590862600365,None,0,753.8028088998981,755.4590862600365,755.4646900000516,756.5309457599418,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,7.0,f,012_o_f_s_a.jpg,sad,a,2,2,756.5364136998542,756.8309675599215,756.8544816998765,756.8692986599402,756.8701653999742,756.9070155599387,756.9084979998879,758.5244854599936,None,0,756.9084979998879,758.5244854599936,758.5283269998617,760.2642090599751,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,12.0,f,040_y_f_n_a.jpg,neutral,s,17,2,760.2680482999422,760.5642478598514,760.7835059999488,760.9486733600264,760.9528095999267,760.9937006600434,760.997358799912,761.6676345600048,s,1,760.997358799912,761.6676345600048,761.6802709999029,762.9393037599278,0.6525308999698609,652.5308999698609,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,762.9434368999209,763.2393080598907,763.2562984998804,763.3912846599472,763.3959182000253,763.436657659919,763.4419271999504,763.961032159836,d,1,763.4419271999504,763.961032159836,763.9724546999205,765.18938395984,0.5038572999183089,503.85729991830885,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,2.0,m,008_y_m_n_a.jpg,neutral,s,2,2,765.194762500003,765.4894813599298,765.7329390000086,765.7500135600334,765.7501346999779,765.7852183598792,765.7856057998724,767.4424749598605,None,0,765.7856057998724,767.4424749598605,767.4446241999976,768.6561962598702,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,12.0,f,040_y_f_h_a.jpg,happy,d,2,2,768.6617723000236,768.9561147598782,768.9821615000255,768.9976693598786,768.9981953999959,769.0323563599726,769.0322636000346,770.6146969599416,None,0,769.0322636000346,770.6146969599416,770.6199495999608,772.3061537600355,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,9.0,f,021_o_f_h_a.jpg,happy,d,17,2,772.3100421999115,772.6061650600517,772.8203079998493,772.9807477600174,772.9854395999573,773.0254819600144,773.0306070998777,773.4580308599164,d,1,773.0306070998777,773.4580308599164,773.4683474998455,774.7145723600173,0.4112913999706507,411.2913999706507,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,774.7199574999977,775.014695659955,775.037691900041,775.1745669599389,775.1778086998966,775.2169891600264,775.222228199942,775.639638759871,d,1,775.222228199942,775.639638759871,775.652585899923,776.664689260046,0.40335509995929897,403.35509995929897,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,2.0,m,008_y_m_n_a.jpg,neutral,s,17,2,776.670210900018,776.9646793599007,777.2074301999528,777.3629775598878,777.3675003999379,777.4065503598889,777.4116855999455,778.4510426600231,s,1,777.4116855999455,778.4510426600231,778.457394399913,779.8730217600008,1.0298615000210702,1029.8615000210702,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,10.0,f,028_y_f_n_a.jpg,neutral,s,17,2,779.8783560998272,780.1731212599901,780.3746255000588,780.5414434598991,780.545135299908,780.5859011600027,780.5902362000197,781.0426179598784,s,1,780.5902362000197,781.0426179598784,781.0539788999595,783.0230406599352,0.4436108998488635,443.6108998488635,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,783.0269662998617,783.3230262598721,783.3353901999071,783.4663373599527,783.4691729999613,783.50761635995,783.5105977999046,783.9918295598821,d,1,783.5105977999046,783.9918295598821,783.9998518000357,785.8648873599944,0.4670284001622349,467.0284001622349,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,5.0,m,027_o_m_s_a.jpg,sad,a,17,2,785.8708805998322,786.1647238598438,786.1850791999605,786.316556859971,786.3184001999907,786.3577390599297,786.3607826998923,787.1832405598601,a,1,786.3607826998923,787.1832405598601,787.1913500998635,788.9898477599257,0.8089020000770688,808.9020000770688,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,7.0,f,012_o_f_s_a.jpg,sad,a,17,2,788.9940677999984,789.2898555600317,789.3141015998553,789.4499318599468,789.4529550999869,789.4917183599667,789.4948668000288,790.510865960014,a,1,789.4948668000288,790.510865960014,790.518111199839,791.8149505599634,1.0026685998309404,1002.6685998309404,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,2.0,m,008_y_m_h_a.jpg,happy,d,2,2,791.8204428998288,792.1149348600069,792.1317081998568,792.1469465598697,792.1476610000245,792.1827857598895,792.1828055998776,793.7951423600083,None,0,792.1828055998776,793.7951423600083,793.8025793998968,795.4650021600304,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,7.0,f,012_o_f_h_a.jpg,happy,d,17,2,795.4691010999959,795.7650540598901,795.7909512999468,795.9248780598631,795.9277726998553,795.9661811599275,795.9655836999882,796.5531726600369,d,1,795.9655836999882,796.5531726600369,796.5627110998612,798.3316974600078,0.5800375000108033,580.0375000108033,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,10.0,f,028_y_f_s_a.jpg,sad,a,2,2,798.3358944999054,798.63171825998,798.6517469000537,798.6671607598895,798.6669495999813,798.7007926599821,798.7006892999634,800.3068640599726,None,0,798.7006892999634,800.3068640599726,800.310806500027,802.190163359954,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,12.0,f,040_y_f_s_a.jpg,sad,a,2,2,802.1954911998473,802.4901438599685,802.5202354998328,802.5354131599655,802.5372641000431,802.5746660600183,802.5763622999657,804.1641390600474,None,0,802.5763622999657,804.1641390600474,804.1688743999694,805.1902397598373,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,2.0,m,008_y_m_n_a.jpg,neutral,s,2,2,805.193156399997,805.4901176600018,805.7342683000024,805.7508767598541,805.750522499904,805.7852834600257,805.7848936000373,807.3729392599547,None,0,805.7848936000373,807.3729392599547,807.3767516999505,809.2152881598798,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,11.0,f,030_o_f_s_a.jpg,sad,a,2,2,809.219401899958,809.5153904598905,809.7165405999403,809.7341765600489,809.7348062999081,809.7708657600218,809.7705393999349,811.4377766598249,None,0,809.7705393999349,811.4377766598249,811.4434703998268,812.5487405599328,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,812.5539670998696,812.8488311599707,813.0636112999637,813.0805534599116,813.0842327999417,813.1228522599907,813.125891600037,814.8611701598624,None,0,813.125891600037,814.8611701598624,814.8648645000067,816.4237815600121,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,816.4284574999474,816.7237719599856,816.7455287999474,816.8840332599124,816.8877754998393,816.9275116598932,816.9327253999654,817.432853859826,d,1,816.9327253999654,817.432853859826,817.4450083998963,819.3570781599032,0.48526360001415014,485.26360001415014,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3.0,m,013_y_m_s_a.jpg,sad,a,2,2,819.3598718999419,819.657234359975,819.6820457999129,819.6974057599203,819.6982913999818,819.7332472598413,819.7347193998285,821.3837284599198,None,0,819.7347193998285,821.3837284599198,821.3900684998371,822.4156001598807,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,12.0,f,040_y_f_s_a.jpg,sad,a,17,2,822.4185370998457,822.7155590599635,822.7309270999394,822.8672026600456,822.8702481999062,822.9084498600336,822.911926999921,823.378667159914,a,1,822.911926999921,823.378667159914,823.3904663999565,824.6490584600018,0.4578937999904156,457.8937999904156,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,11.0,f,030_o_f_s_a.jpg,sad,a,2,2,824.6548506000545,824.948982760054,825.1540711000562,825.170778459846,825.1713047998492,825.208350159903,825.208550899988,826.8346326600062,None,0,825.208550899988,826.8346326600062,826.8399024000391,828.6323945598909,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8.0,f,019_m_f_n_a.jpg,neutral,s,17,2,828.6352792000398,828.9322909598471,829.1689227998722,829.3388960598735,829.3435452999547,829.3847677600337,829.3886925999541,829.9228126599686,s,1,829.3886925999541,829.9228126599686,829.9341767998412,831.9240686599863,0.5251231999136508,525.1231999136508,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,831.9271865999326,832.2242136599729,832.2477145998273,832.2626345599768,832.2636885999236,832.3002717599505,832.3016580999829,833.9593653599499,None,0,832.3016580999829,833.9593653599499,833.9643565998413,835.0575211599702,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,9.0,f,021_o_f_s_a.jpg,sad,a,17,2,835.0604598999489,835.357468159846,835.3786774999462,835.509111359925,835.5121573999058,835.55037345991,835.5539337999653,836.2045174599392,a,1,835.5539337999653,836.2045174599392,836.2147617998999,837.9157042598584,0.6397599000483751,639.7599000483751,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,4.0,m,016_y_m_n_a.jpg,neutral,s,17,2,837.916166999843,838.2160375599982,838.6376877999865,838.7932220599381,838.7979116998613,838.8357495600125,838.8397510000505,839.2434843599098,s,1,838.8397510000505,839.2434843599098,839.2495371999685,840.6576296598417,0.3939467000309378,393.9467000309378,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,8.0,f,019_m_f_h_a.jpg,happy,d,2,2,840.6623005999718,840.9576212598244,840.9836301000323,840.9991402600193,840.999792000046,841.0344179598382,841.0340882998426,842.6554857599316,None,0,841.0340882998426,842.6554857599316,842.6601638998836,844.3827050600433,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,3.0,m,013_y_m_n_a.jpg,neutral,s,17,2,844.3869376999792,844.6827659599716,844.9224588000216,845.0852414599852,845.0901788000483,845.1315036599757,845.1362767999526,845.6153546599438,s,1,845.1362767999526,845.6153546599438,845.6261964999139,847.291201059916,0.46575649990700185,465.75649990700185,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,12.0,f,040_y_f_s_a.jpg,sad,a,2,2,847.2970538998488,847.5910964598646,847.6127028998453,847.6281261599855,847.6284640999511,847.6672870600363,847.6689183998387,849.2686811599182,None,0,847.6689183998387,849.2686811599182,849.2736199998762,850.5244255598867,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,4.0,m,016_y_m_h_a.jpg,happy,d,17,2,850.5272498000413,850.824523159978,850.8467786998954,850.9844804599182,850.9895732000005,851.0302735599456,851.0354627999477,851.5733474599896,d,1,851.0354627999477,851.5733474599896,851.5847133998759,852.6662044599419,0.5264286000747234,526.4286000747234,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,11.0,f,030_o_f_s_a.jpg,sad,a,17,2,852.6704217998777,852.9663114598719,853.1873431999702,853.3483833600534,853.3529409000184,853.3932874598307,853.3983745998703,853.8669794599758,a,1,853.3983745998703,853.8669794599758,853.8782168999314,855.5329621599288,0.45145990001037717,451.45990001037717,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,9.0,f,021_o_f_s_a.jpg,sad,a,2,2,855.5361883998848,855.8328559598652,855.856189099839,855.8710747598437,855.8720225000288,855.9091511599021,855.9091807999648,857.1472911599325,a,1,855.9091807999648,857.1472911599325,857.1586879999377,858.9913873600075,1.220782599877566,1220.782599877566,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,9.0,f,021_o_f_h_a.jpg,happy,d,17,2,858.9976659000386,859.291433859826,859.509157499997,859.6702546600485,859.6740659000352,859.7132478598272,859.7168365998659,860.5606765600154,d,1,859.7168365998659,860.5606765600154,860.5670700999908,861.7747902599862,0.8289135000668466,828.9135000668466,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,861.7788722999394,862.0747496599564,862.2747400999069,862.2917583598522,862.2917581999209,862.3282722600037,862.3281029998325,863.942385459994,None,0,862.3281029998325,863.942385459994,863.9473080998287,865.2999126598937,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,4.0,m,016_y_m_s_a.jpg,sad,a,17,2,865.3051924998872,865.5998609598959,865.6209886998404,865.7515325599583,865.7558716998901,865.7965384600451,865.80169439991,866.3089427598519,a,1,865.80169439991,866.3089427598519,866.320610600058,867.8414133598329,0.49597140005789697,495.971400057897,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,10.0,f,028_y_f_h_a.jpg,happy,d,2,2,867.8415452998597,868.1415480598574,868.1633388998453,868.178195559862,868.1793273999356,868.2175443598302,868.2192110999022,869.950584260025,None,0,868.2192110999022,869.950584260025,869.957316899905,870.983266259986,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,8.0,f,019_m_f_s_a.jpg,sad,a,2,2,870.9882892000023,871.2832757599884,871.5329972000327,871.5499711599899,871.5511139999144,871.5917839598609,871.5966492998414,873.2846062599914,None,0,871.5966492998414,873.2846062599914,873.2884690999053,875.0260309600038,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3.0,m,013_y_m_h_a.jpg,happy,d,17,2,875.0303448999766,875.3250433599809,875.555719200056,875.7066262599313,875.71078019985,875.7509249599883,875.7561906999908,876.232712059957,d,1,875.7561906999908,876.232712059957,876.2446220000274,878.0750842599431,0.4615644000004977,461.5644000004977,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,5.0,m,027_o_m_n_a.jpg,neutral,s,17,2,878.0798812999856,878.3750748599181,878.5739764999598,878.7425946600036,878.7463515999261,878.7871601599967,878.7911922999192,879.4053643599385,s,1,878.7911922999192,879.4053643599385,879.4135302000213,880.8000441598473,0.602527900133282,602.527900133282,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,1.0,m,004_o_m_n_a.jpg,neutral,s,17,2,880.8030647998676,881.1000911600189,881.2884712000377,881.4432971598347,881.4447317000013,881.4804427600233,881.4821057999507,881.9802944599418,s,1,881.4821057999507,881.9802944599418,881.9886256000027,883.0668697599089,0.4876178000122309,487.6178000122309,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,11.0,f,030_o_f_n_a.jpg,neutral,s,2,2,883.0710805000272,883.3668624600163,883.5677733998746,883.5851278600516,883.5850453998428,883.6191825598711,883.6206403998658,885.2824773599626,None,0,883.6206403998658,885.2824773599626,885.2873871999327,886.7502393598901,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,1,0,1,0,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,10.0,f,028_y_f_s_a.jpg,sad,a,2,2,886.7548141998705,887.0502660600235,887.072168600047,887.0876014600275,887.088548499858,887.1264210599242,887.1278192999307,888.720311059826,None,0,887.1278192999307,888.720311059826,888.7225344998296,890.3420437599765,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.4716397000011,893.183493959927,space,2.698019800009206,2698.019800009206,890.4716397000011,893.183493959927,0,1.0,m,004_o_m_h_a.jpg,happy,d,1,3,893.1880197999999,893.4751623598626,893.7680907999165,893.7764469599118,893.7794001998845,893.8177966598654,893.8230248999316,895.3972076598787,None,0,893.8230248999316,895.3972076598787,895.4066921998747,896.8672429600032,,,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,896.8703256999142,897.1671245598467,897.3789031999186,897.5488467600429,897.5535244999919,897.5932688598754,897.5984745000023,898.1616715600015,d,1,897.5984745000023,898.1616715600015,898.1649720999412,900.0589322598884,0.5550623000599444,555.0623000599444,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7.0,f,012_o_f_s_a.jpg,sad,a,17,3,900.064246499911,900.3589499599533,900.3730303999037,900.5105698599713,900.5144615999889,900.5552378599299,900.5596884998959,901.6269199598813,a,1,900.5596884998959,901.6269199598813,901.6384040999692,903.4256268599769,1.0503704000730067,1050.3704000730067,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,903.4316775000188,903.7257288598688,903.9483870000113,904.1120225598337,904.1165515000466,904.1572886600392,904.1612503000069,904.6998113598441,d,1,904.1612503000069,904.6998113598441,904.7114709999878,906.3757439600071,0.528540899977088,528.540899977088,EMOCONPILOT014,2021_Jan_13_1630,EmoCon_Pilot_120Hz,2020.2.4,119.98061120907352,
