trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,key_resp_example.rt,key_resp_example.rt in ms,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,1086.2820155000081,1086.5777644999325,1086.6000486999983,1086.738113499945,1086.7390558000188,1086.778986899997,1086.7787992999656,1087.328761999961,d,1,1086.7787992999656,1087.328761999961,1087.336011199979,1089.0528301999439,0.53920380002819,539.20380002819,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5.0,m,027_o_m_s_a.jpg,sad,a,2,2,1089.0574911999283,1089.3528473000042,1089.3650236999383,1089.3800682999426,1089.3808066999773,1089.416857299977,1089.4186140999664,1091.0269590999233,None,0,1089.4186140999664,1091.0269590999233,1091.031844299985,1092.2528999999631,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,10.0,f,028_y_f_n_a.jpg,neutral,s,17,2,1092.2571035999572,1092.552899000002,1092.7742525000358,1092.927003199933,1092.9303613000084,1092.9707539000083,1092.9756636000238,1094.5632133999607,None,0,1092.9756636000238,1094.5632133999607,1094.5681993999751,1095.9946808000095,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,1095.9976817999268,1096.294700199971,1096.5091487999307,1096.5260594999418,1096.5273638999788,1096.5651040000375,1096.5704340999946,1098.1433137999848,d,0,1096.5704340999946,1098.1433137999848,1098.1538304999704,1100.0530862000305,1.5636287999805063,1563.6287999805063,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,8.0,f,019_m_f_h_a.jpg,happy,d,2,2,1100.0587271000259,1100.3531586999306,1100.376984099974,1100.3932717000134,1100.3978808999527,1100.438127100002,1100.4425517999334,1102.1493031999562,None,0,1100.4425517999334,1102.1493031999562,1102.1540716999443,1103.9114839999238,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4.0,m,016_y_m_n_a.jpg,neutral,s,17,2,1103.9156840000069,1104.2114629999269,1104.5426465999335,1104.7018892000197,1104.7065368000185,1104.7457868999336,1104.750680499943,1105.3960861000232,s,1,1104.750680499943,1105.3960861000232,1105.4023876999272,1106.9448734000325,0.631344300112687,631.344300112687,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1.0,m,004_o_m_h_a.jpg,happy,d,2,2,1106.949187399936,1107.2448622999946,1107.444231200032,1107.4607154999394,1107.4635315999622,1107.5026385999518,1107.5078651999356,1109.189284299966,None,0,1107.5078651999356,1109.189284299966,1109.1945761999814,1111.0283600999974,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,10.0,f,028_y_f_s_a.jpg,sad,a,17,2,1111.033699200023,1111.3283462999389,1111.3541236999445,1111.4929698000196,1111.4974597999826,1111.5382094000233,1111.5430819999892,1112.3727437999332,a,1,1111.5430819999892,1112.3727437999332,1112.3824933000142,1113.8700028000167,0.81485760002397,814.85760002397,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,5.0,m,027_o_m_h_a.jpg,happy,d,17,2,1113.8740318999626,1114.170082799974,1114.384070500033,1114.5540311000077,1114.5585964999627,1114.599704299937,1114.6049070999725,1116.230242199963,None,0,1114.6049070999725,1116.230242199963,1116.2343443999998,1117.545146999997,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10.0,f,028_y_f_h_a.jpg,happy,d,2,2,1117.549259499996,1117.8450974000152,1117.8669074999634,1117.881987300003,1117.8822073999327,1117.9212615999859,1117.9214778000023,1119.1732699000277,a,0,1117.9214778000023,1119.1732699000277,1119.1808839000296,1121.0618391999742,1.2365298999939114,1236.5298999939114,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,5.0,m,027_o_m_h_a.jpg,happy,d,17,2,1121.0661223999923,1121.3618459999561,1121.573295900016,1121.7358343999367,1121.740460000001,1121.7806376999943,1121.7857090999605,1122.50928629993,d,1,1121.7857090999605,1122.50928629993,1122.520091400016,1124.4286140999757,0.7084769000066444,708.4769000066444,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,9.0,f,021_o_f_n_a.jpg,neutral,s,2,2,1124.434146799962,1124.7286943999352,1124.946048600017,1124.9630440999754,1124.965759399929,1125.003184500034,1125.0083774999948,1126.8371819999302,None,0,1125.0083774999948,1126.8371819999302,1126.8445209999336,1128.5703361999476,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3.0,m,013_y_m_s_a.jpg,sad,a,17,2,1128.5747090999503,1128.870341300033,1128.8963217999553,1129.0303435999667,1129.0345914999489,1129.0750824999996,1129.0790803999407,1129.7073254999705,a,1,1129.0790803999407,1129.7073254999705,1129.7133567000274,1130.9704283999745,0.6148186000064015,614.8186000064015,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,1.0,m,004_o_m_n_a.jpg,neutral,s,17,2,1130.9757668999955,1131.2704268000089,1131.5240716999397,1131.6936265999684,1131.698122599977,1131.7391365999356,1131.744188199984,1132.8491045000264,s,1,1131.744188199984,1132.8491045000264,1132.861822900013,1134.6537794999313,1.0938425000058487,1093.8425000058487,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,12.0,f,040_y_f_h_a.jpg,happy,d,2,2,1134.657984099933,1134.9537902999436,1134.9799611000344,1134.9950971000362,1134.9958301000297,1135.0306444999296,1135.0309328000294,1136.6784340000013,None,0,1135.0309328000294,1136.6784340000013,1136.6852974999929,1138.3123495000182,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,10.0,f,028_y_f_n_a.jpg,neutral,s,17,2,1138.3177909000078,1138.6120879999362,1138.8133092999924,1138.9698386000236,1138.97483620001,1139.0134896000382,1139.0187608000124,1140.7037850000197,s,1,1139.0187608000124,1140.7037850000197,1140.7150540000293,1142.0290301999776,1.6674523999681696,1667.4523999681696,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,11.0,f,030_o_f_n_a.jpg,neutral,s,17,2,1142.033153999946,1142.329068699968,1142.5251499000005,1142.6878994000144,1142.6928241000278,1142.733877099934,1142.7389334000181,1143.3498427999439,s,1,1142.7389334000181,1143.3498427999439,1143.3604370999383,1144.5290753999725,0.5950947999954224,595.0947999954224,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1.0,m,004_o_m_h_a.jpg,happy,d,17,2,1144.5348274999997,1144.8291356000118,1145.0304402000038,1145.1999254999682,1145.2042789999396,1145.2449777999427,1145.2500925000058,1145.7897059000097,d,1,1145.2500925000058,1145.7897059000097,1145.8002846000018,1147.1957694999874,0.523925399989821,523.925399989821,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,6.0,m,033_o_m_h_a.jpg,happy,d,17,2,1147.2010575999739,1147.4957920999732,1147.517975899973,1147.6583677999442,1147.663210000028,1147.7039083000273,1147.7091657000128,1148.2369805999333,d,1,1147.7091657000128,1148.2369805999333,1148.2491956999293,1150.1207960000029,0.5129133999580517,512.9133999580517,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,7.0,f,012_o_f_h_a.jpg,happy,d,17,2,1150.1248391999397,1150.4207923000213,1150.442024399992,1150.5724536000052,1150.5743130999617,1150.6137085999362,1150.61646629998,1151.17503579997,d,1,1150.61646629998,1151.17503579997,1151.181368599995,1152.5291956999572,0.5495224000187591,549.5224000187591,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,6.0,m,033_o_m_n_a.jpg,neutral,s,17,2,1152.5334535000147,1152.8291993000312,1153.0321361999959,1153.1954991000239,1153.200198699953,1153.239729700028,1153.2445655999472,1153.814944199985,s,1,1153.2445655999472,1153.814944199985,1153.826464499929,1155.279237199924,0.5616185000399128,561.6185000399128,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,7.0,f,012_o_f_h_a.jpg,happy,d,17,2,1155.2833812999306,1155.5792479999363,1155.6026016999967,1155.7394285999471,1155.742852199939,1155.7817742000334,1155.7870694999583,1156.4776056000264,d,1,1155.7870694999583,1156.4776056000264,1156.487421900034,1157.8459873999236,0.683094699983485,683.094699983485,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,5.0,m,027_o_m_h_a.jpg,happy,d,17,2,1157.8520478999708,1158.1460060999962,1158.5078066999558,1158.6703385999426,1158.6711585000157,1158.7069684999296,1158.7067873999476,1159.154060299974,d,1,1158.7067873999476,1159.154060299974,1159.1656829999993,1160.7626885999925,0.4353718999773264,435.3718999773264,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,10.0,f,028_y_f_s_a.jpg,sad,a,2,2,1160.765886100009,1161.0627591999946,1161.0871767000062,1161.1030633000191,1161.1038058999693,1161.1389291000087,1161.1389970999444,1162.7659327000147,None,0,1161.1389970999444,1162.7659327000147,1162.77350260003,1164.129471299937,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,7.0,f,012_o_f_n_a.jpg,neutral,s,2,2,1164.135010899976,1164.4294722999912,1164.6491070999764,1164.6669597999426,1164.6679273999762,1164.7056394999381,1164.706962700002,1165.7842329000123,d,0,1164.706962700002,1165.7842329000123,1165.7944040999282,1167.5544655999402,1.0670329999411479,1067.0329999411479,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1.0,m,004_o_m_n_a.jpg,neutral,s,2,2,1167.5585633999435,1167.8544890999328,1168.0517468999606,1168.0680355000077,1168.0688085999573,1168.1057792999782,1168.1068195999833,1169.665297999978,None,0,1168.1068195999833,1169.665297999978,1169.6703576999716,1171.0880032000132,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,9.0,f,021_o_f_h_a.jpg,happy,d,2,2,1171.093364099972,1171.3879569999408,1171.5979994999943,1171.6156344999326,1171.6163454999914,1171.6526251999894,1171.652864499949,1173.2727832000237,None,0,1171.652864499949,1173.2727832000237,1173.2798672999488,1175.1296450999798,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,10.0,f,028_y_f_n_a.jpg,neutral,s,17,2,1175.1344222000334,1175.42969489994,1175.6348635000177,1175.803423400037,1175.8083578000078,1175.847925500013,1175.852929799934,1176.7581347000087,d,0,1175.852929799934,1176.7581347000087,1176.7689673999557,1178.3464346999535,0.8973833000054583,897.3833000054583,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,7.0,f,012_o_f_h_a.jpg,happy,d,2,2,1178.3502978000324,1178.6464000999695,1178.6694301000098,1178.6849329000106,1178.6880289999535,1178.724777800031,1178.727907099994,1180.4006181999575,None,0,1178.727907099994,1180.4006181999575,1180.4072463000193,1182.0215076999739,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,5.0,m,027_o_m_h_a.jpg,happy,d,17,2,1182.0257250999566,1182.3214571999852,1182.6714318000013,1182.842937999987,1182.8474436999531,1182.8877192999935,1182.8927520000143,1183.3470944999717,d,1,1182.8927520000143,1183.3470944999717,1183.3557147999527,1185.1882518000202,0.4411511999787763,441.1511999787763,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,12.0,f,040_y_f_n_a.jpg,neutral,s,2,2,1185.1924998000031,1185.4882259999868,1185.7095735999756,1185.7264407000039,1185.7274930999847,1185.7643790999427,1185.764461499988,1186.63602179999,s,1,1185.764461499988,1186.63602179999,1186.64523429994,1188.4800939999986,0.8577735000289977,857.7735000289977,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,2.0,m,008_y_m_h_a.jpg,happy,d,2,2,1188.4856218999485,1188.7799725999357,1188.7942162000109,1188.809164199978,1188.8102469999576,1188.8477626999374,1188.849058700027,1190.0700066999998,d,1,1188.849058700027,1190.0700066999998,1190.0783236999996,1191.521724899998,1.2049900999991223,1204.9900999991223,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,1191.5255742999725,1191.8217349000042,1191.8426973000169,1191.85820779996,1191.858677299926,1191.8935314000119,1191.8935128999874,1192.4614127000095,d,1,1191.8935128999874,1192.4614127000095,1192.4697261999827,1194.1050726999529,0.5604940999764949,560.4940999764949,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2.0,m,008_y_m_h_a.jpg,happy,d,2,2,1194.1092443999369,1194.4050962999463,1194.426081600017,1194.4414119999856,1194.4419501000084,1194.4762960999506,1194.4762226999737,1195.3693012000294,d,1,1194.4762226999737,1195.3693012000294,1195.3777856000233,1196.7134567999747,0.8817759000230581,881.775900023058,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,12.0,f,040_y_f_h_a.jpg,happy,d,2,2,1196.7176412999397,1197.0134685999947,1197.0379085999448,1197.0528392000124,1197.054537100019,1197.0899365999503,1197.09069490002,1198.0164364000084,d,1,1197.09069490002,1198.0164364000084,1198.0260867000325,1200.0135320000118,0.9154964000917971,915.4964000917971,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,10.0,f,028_y_f_n_a.jpg,neutral,s,2,2,1200.0189215999562,1200.3135332999518,1200.534010799951,1200.5508186999941,1200.5519869999262,1200.589696799987,1200.5898686000146,1201.492974899942,s,1,1200.5898686000146,1201.492974899942,1201.5053484999808,1203.4719419999747,0.8961005000164732,896.1005000164732,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,12.0,f,040_y_f_s_a.jpg,sad,a,2,2,1203.4770342999836,1203.7719393000007,1203.7970896000043,1203.8124415000202,1203.813194999937,1203.8493057999294,1203.8497093999758,1204.5579586999957,s,0,1203.8497093999758,1204.5579586999957,1204.5646960999584,1206.021988500026,0.6923369000433013,692.3369000433013,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,5.0,m,027_o_m_n_a.jpg,neutral,s,2,2,1206.0261481000343,1206.3219948000042,1206.5333005000139,1206.550236399984,1206.5504623999586,1206.585537499981,1206.585925500025,1208.2376831999281,None,0,1206.585925500025,1208.2376831999281,1208.2419482999248,1209.705410299939,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4.0,m,016_y_m_s_a.jpg,sad,a,17,2,1209.70940599998,1210.005395199987,1210.0320375999436,1210.1653813000303,1210.1684787999839,1210.206660100026,1210.209860599949,1211.0468320000218,a,1,1210.209860599949,1211.0468320000218,1211.056865099934,1212.9888737000292,0.8203947999281809,820.3947999281809,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,5.0,m,027_o_m_n_a.jpg,neutral,s,17,2,1212.993647199939,1213.2888121999567,1213.5091598000145,1213.6697885999456,1213.6745821000077,1213.7155408000108,1213.7205659999745,1215.5090378000168,s,1,1213.7205659999745,1215.5090378000168,1215.5201248000376,1217.2723131999373,1.773544399999082,1773.544399999082,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,10.0,f,028_y_f_s_a.jpg,sad,a,2,2,1217.277540299925,1217.5723798000254,1217.5884105999721,1217.6031985000009,1217.6040684999898,1217.6400857999688,1217.6404685999732,1218.7853945000097,s,0,1217.6404685999732,1218.7853945000097,1218.7929583999794,1219.8474241000367,1.1334800999611616,1133.4800999611616,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,3.0,m,013_y_m_n_a.jpg,neutral,s,17,2,1219.8527568000136,1220.1473062000005,1220.3920629000058,1220.5508437999524,1220.5558824000182,1220.5967307999963,1220.6018369999947,1221.1222040000139,s,1,1220.6018369999947,1221.1222040000139,1221.1339616000187,1223.00569739996,0.5082947000628337,508.2947000628337,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,4.0,m,016_y_m_s_a.jpg,sad,a,2,2,1223.0097966999747,1223.3056952999905,1223.3219104999444,1223.3372428999282,1223.3377516999608,1223.3735981000355,1223.3735756999813,1225.0214729999425,None,0,1223.3735756999813,1225.0214729999425,1225.0266650000121,1226.0140496999957,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,12.0,f,040_y_f_h_a.jpg,happy,d,17,2,1226.0180902000284,1226.3141344999894,1226.3409408000298,1226.4741242999444,1226.477531399927,1226.5172974999296,1226.5217396999942,1226.9990053999936,d,1,1226.5217396999942,1226.9990053999936,1227.0105776999844,1228.0058513999684,0.4685442999470979,468.5442999470979,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,5.0,m,027_o_m_n_a.jpg,neutral,s,2,2,1228.0114163999679,1228.3059305000352,1228.5426685999846,1228.5596653999528,1228.5603203999344,1228.5956105999649,1228.5959256000351,1230.1122887999518,s,1,1228.5959256000351,1230.1122887999518,1230.1197225999786,1231.6891771999653,1.50605500000529,1506.05500000529,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,6.0,m,033_o_m_s_a.jpg,sad,a,2,2,1231.6921125999652,1231.9892358999932,1232.0123660999816,1232.0276046999497,1232.0296291999985,1232.0654835000169,1232.0652270999271,1233.600899699959,None,0,1232.0652270999271,1233.600899699959,1233.6033451999538,1234.7309989000205,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,6.0,m,033_o_m_h_a.jpg,happy,d,2,2,1234.736530299997,1235.0310698000249,1235.0474091999931,1235.062519100029,1235.0628649999853,1235.0987873999402,1235.1005256000208,1236.6569974999875,None,0,1235.1005256000208,1236.6569974999875,1236.6598461000249,1238.3977100999327,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
,,,,1,0,1,0,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,2.0,m,008_y_m_s_a.jpg,sad,a,2,2,1238.4028353999602,1238.6976766999578,1238.9513109999243,1238.9680519000394,1238.968047900009,1239.0027029999765,1239.0025854000123,1240.5381954000331,None,0,1239.0025854000123,1240.5381954000331,1240.5381976999342,1242.4396061999723,,,EMOCONPILOT007,2020_Dec_30_1509,EmoCon_Pilot_120Hz,2020.2.4,119.81414427901761,
