trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,key_resp_study.rt,key_resp_study.rt in ms,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,186.52950880000026,189.52170204000012,189.52569109999968,195.50308224,None,189.52569109999968,195.50308224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,,,,,,,,,,,,,,,,195.50710900000013,198.2485783400003,a,2.729177499999423,195.50710900000013,198.2485783400003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,3.0,f,1113_y_f_s_a.jpg,sad,a,17,198.2578623999998,198.54686993999948,199.44415440000012,199.60315544000022,199.6146134999999,199.65468323999957,199.66002949999984,200.3556236399996,a,1,0.6883564999998271,688.3564999998271,199.66002949999984,200.3556236399996,200.36179230000016,201.57185953999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,1,1.0,m,1111_m_m_s_a.jpg,sad,a,17,201.5740636999999,201.8718856399997,202.08270019999964,202.24242844,202.24515040000006,202.28573233999995,202.2889535000004,203.68195744000022,a,1,1.3791873000000123,1379.1873000000123,202.2889535000004,203.68195744000022,203.68676440000036,205.3885590400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,2,3.0,f,1113_y_f_n_a.jpg,neutral,s,17,205.38979540000037,205.68857283999986,205.90526839999984,206.06324963999995,206.06616510000003,206.10654573999963,206.1096308999995,207.35747904000036,s,1,1.2387865000000602,1238.7865000000602,206.1096308999995,207.35747904000036,207.36228539999956,209.20544703999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,3,2.0,f,1112_m_f_h_a.jpg,happy,d,17,209.20688539999992,209.50544494000005,209.7212658999997,209.88340484,209.8856909999995,209.92620914000017,209.92941229999997,210.45793044,d,1,0.5148124999996071,514.8124999996071,209.92941229999997,210.45793044,210.46235030000025,211.54704344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,4,2.0,f,1112_m_f_n_a.jpg,neutral,s,17,211.54888849999952,211.8471156399997,212.06388069999957,212.2260976399999,212.22872949999964,212.26933103999963,212.27227370000037,213.2255505399995,s,1,0.9400868000002447,940.0868000002447,212.27227370000037,213.2255505399995,213.22831049999968,214.3221577399996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.37891260000015,217.37224573999956,217.3785115999999,218.96562883999977,a,1.5776474999993297,1577.6474999993297,217.3785115999999,218.96562883999977,0,8.0,f,019_m_f_s_a.jpg,sad,a,3,1,218.97368920000008,219.26386234000037,219.8920847999998,219.91807363999996,219.91820339999958,219.9524173400001,219.9535632999996,221.52325353999967,None,0,219.9535632999996,221.52325353999967,221.52330110000003,223.21401764000038,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.0,m,033_o_m_n_a.jpg,neutral,s,3,1,223.2192728,223.51403423999963,223.7290135000003,223.75547163999963,223.75561990000006,223.79084284000018,223.79144889999952,225.46724133999996,None,0,223.79144889999952,225.46724133999996,225.47447869999996,227.00558023999983,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,m,008_y_m_s_a.jpg,sad,a,17,1,227.00846360000014,227.30567753999966,227.53435509999963,227.69991033999995,227.70436379999956,227.74491334000012,227.74997129999974,228.7405815400003,a,1,227.74997129999974,228.7405815400003,228.74863259999984,230.15569644000024,0.9743270999997549,974.3270999997549,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11.0,f,030_o_f_h_a.jpg,happy,d,17,1,230.15902840000035,230.45583893999955,230.65086799999972,230.81084783999958,230.81454699999995,230.8549380399996,230.86007059999974,231.32319074000006,d,1,230.86007059999974,231.32319074000006,231.32510869999987,232.82248133999983,0.44808629999988625,448.08629999988625,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11.0,f,030_o_f_s_a.jpg,sad,a,3,1,232.82780639999964,233.12247923999948,233.31733340000028,233.3434023400001,233.34438099999988,233.38201264000017,233.38208810000015,234.75209804000005,s,0,233.38208810000015,234.75209804000005,234.76371749999998,236.4392542399997,1.3580600999994203,1358.0600999994203,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11.0,f,030_o_f_s_a.jpg,sad,a,3,1,236.4432885999995,236.7391830399998,236.9483965999998,236.9742191399997,236.97428219999983,237.0091265400002,237.00951580000037,238.6898592399999,None,0,237.00951580000037,238.6898592399999,238.69378460000007,239.91436974000007,,,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5.0,m,027_o_m_n_a.jpg,neutral,s,17,1,239.9186639999998,240.21426584000037,240.4208110999998,240.5801857399998,240.5847186000001,240.6249478400001,240.6297515999995,242.00477133999956,s,1,240.6297515999995,242.00477133999956,242.01315599999998,243.72269923999974,1.3583846000001358,1358.3846000001358,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,243.72687580000002,244.0226642399999,244.26045729999987,244.4203408399995,244.42522540000027,244.46555763999967,244.47048610000002,245.50048974,s,1,244.47048610000002,245.50048974,245.5061609000004,247.28939813999986,1.0214956999998321,1021.4956999998321,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5.0,m,027_o_m_h_a.jpg,happy,d,17,1,247.2940853,247.58941344000013,247.79966989999957,247.96782753999977,247.97124179999992,248.01235244000017,248.0172333999999,248.63492594,d,1,248.0172333999999,248.63492594,248.6433449999995,250.08111963999963,0.6107350000002043,610.7350000002043,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8.0,f,019_m_f_n_a.jpg,neutral,s,17,1,250.08566340000016,250.3811848399997,250.61744679999993,250.77625513999973,250.77980790000038,250.82046283999952,250.82549289999952,251.62577224000015,s,1,250.82549289999952,251.62577224000015,251.62879950000024,252.7396084400003,0.786508799999865,786.508799999865,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,252.74525790000007,253.0396309399999,253.24258720000034,253.26963933999977,253.26988720000008,253.30723454000017,253.30838630000017,254.07335613999985,d,1,253.30838630000017,254.07335613999985,254.08226449999984,255.33962133999975,0.7516834999996718,751.6834999996718,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3.0,m,013_y_m_s_a.jpg,sad,a,3,1,255.34398409999994,255.63947914000036,255.75416789999963,255.77592333999982,255.7765588000002,255.8157936399999,255.81727469999987,257.01194283999996,s,0,255.81727469999987,257.01194283999996,257.02135629999975,258.5729378399998,1.1788807000002635,1178.8807000002635,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,258.5782362,258.87296063999986,259.36533469999995,259.5222883399998,259.52720059999956,259.56829514000003,259.5736035,261.2946994399996,s,1,259.5736035,261.2946994399996,261.3030183999999,263.04804083999954,1.710442000000512,1710.442000000512,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12.0,f,040_y_f_h_a.jpg,happy,d,3,1,263.0510656999995,263.34792944000003,263.37546629999997,263.3980036400004,263.3983208999998,263.4349954400001,263.4353365999996,264.21674124000003,d,1,263.4353365999996,264.21674124000003,264.22328899999957,265.39802704000033,0.7690993999995044,769.0993999995044,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,7.0,f,012_o_f_h_a.jpg,happy,d,17,1,265.40136410000014,265.6979763400001,265.72359400000005,265.8580198400001,265.86007489999974,265.8992982400001,265.90083649999997,266.64633793999985,d,1,265.90083649999997,266.64633793999985,266.6555193000004,268.50655754,0.7352118999997401,735.2118999997401,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9.0,f,021_o_f_n_a.jpg,neutral,s,17,1,268.51108360000035,268.80650023999954,269.048863,269.2059195400003,269.2090062999996,269.24607014000014,269.24877060000017,270.51457584,s,1,269.24877060000017,270.51457584,270.52383139999984,271.93155644,1.251389800000652,1251.389800000652,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10.0,f,028_y_f_s_a.jpg,sad,a,17,1,271.93528609999976,272.2315615399999,272.2568103000003,272.39174134000007,272.3951788000004,272.4332713399996,272.43635149999955,273.89284264000037,s,0,272.43635149999955,273.89284264000037,273.9000877999997,275.1315668399999,1.4476572000003216,1447.6572000003216,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10.0,f,028_y_f_h_a.jpg,happy,d,17,1,275.13609759999963,275.43163523999976,275.4491926999999,275.58329474000004,275.58684619999985,275.6245214400002,275.62865169999986,276.2117744399999,d,1,275.62865169999986,276.2117744399999,276.2237845999998,278.13170244000014,0.5676110000003973,567.6110000003973,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,278.1374624,278.4316867399999,278.84083720000035,278.86671074000026,278.8669536999996,278.9022582399999,278.9027506000002,279.6735035400003,d,1,278.9027506000002,279.6735035400003,279.67997600000035,281.2650569399999,0.7572721999995338,757.2721999995338,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,6.0,m,033_o_m_h_a.jpg,happy,d,17,1,281.26922749999994,281.56512134000025,281.60106089999954,281.7335246400004,281.7341223000003,281.77480024,281.77414359999966,282.3954714400003,d,1,281.77414359999966,282.3954714400003,282.4036594999998,283.8567447399997,0.6140672000001359,614.0672000001359,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1.0,m,004_o_m_h_a.jpg,happy,d,17,1,283.86049530000037,284.15689213999997,284.37414759999956,284.53536864,284.53893869999956,284.5798773399998,284.5846825999997,285.4365693400001,d,1,284.5846825999997,285.4365693400001,285.44861330000003,287.0235253400002,0.8434812999994392,843.4812999994392,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,287.0263219999997,287.3234616400001,287.55987730000015,287.5853645399999,287.5860376999999,287.6204582400002,287.62022999999954,288.5296275400002,a,1,287.62022999999954,288.5296275400002,288.5387424999999,290.37354493999976,0.8958499000000302,895.8499000000302,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,4.0,m,016_y_m_s_a.jpg,sad,a,3,1,290.37830060000033,290.67356884000003,290.6935328999998,290.7163654399998,290.71697829999994,290.7528089399999,290.7537106,291.58095024000033,d,0,290.7537106,291.58095024000033,291.5891689,293.1069549399996,0.8183717000001707,818.3717000001707,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,293.11078949999956,293.40696893999996,293.4242215000004,293.5586420400001,293.5622102999996,293.6011110400001,293.6047090000002,294.22974313999987,d,1,293.6047090000002,294.22974313999987,294.24052219999976,296.12365743999965,0.6154274999998961,615.4274999998961,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,296.12769560000015,296.4236528400003,296.44682290000037,296.5836739399998,296.5872879999997,296.62745744000006,296.63165599999957,297.20468244000006,d,1,296.63165599999957,297.20468244000006,297.2129566000003,298.2737075399997,0.5563971000001402,556.3971000001402,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4.0,m,016_y_m_n_a.jpg,neutral,s,17,1,298.27770260000034,298.5736887399995,298.8188670999998,298.9788366400004,298.9839087999999,299.0247084400004,299.0297362000001,300.34449493999966,a,0,299.0297362000001,300.34449493999966,300.35392070000034,301.4655019400003,1.3024553000004744,1302.4553000004744,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4.0,m,016_y_m_h_a.jpg,happy,d,3,1,301.46869100000004,301.76535983999986,301.7929981999996,301.8154952399997,301.8161672999995,301.8532174400003,301.8536678999999,302.59731453999996,d,1,301.8536678999999,302.59731453999996,302.6054666,303.89055754000003,0.7343207999992956,734.3207999992956,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,8.0,f,019_m_f_h_a.jpg,happy,d,17,1,303.89496080000026,304.1905523399997,304.2141806999998,304.35069824000004,304.3542427000002,304.39312333999953,304.39650679999977,305.0618238399999,d,1,304.39650679999977,305.0618238399999,305.06559279999965,306.1571871399998,0.6554765000000771,655.4765000000771,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,8.0,f,019_m_f_s_a.jpg,sad,a,3,1,306.1612460999995,306.45722444000023,306.71412919999966,306.7397194399997,306.74006949999966,306.77505994000023,306.7747002999995,307.8713145400003,a,1,306.7747002999995,307.8713145400003,307.8830802000002,309.2823026399998,1.0855664999999135,1085.5664999999135,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,10.0,f,028_y_f_n_a.jpg,neutral,s,3,1,309.28771770000003,309.5822922399999,309.7885374999996,309.81413313999985,309.81455749999986,309.85010443999965,309.85027569999966,310.91107324000006,s,1,309.85027569999966,310.91107324000006,310.91960800000015,312.62409353999976,1.0501936999999089,1050.1936999999089,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,312.62824610000007,312.92406274000007,313.1320039000002,313.2999241399999,313.3036919999995,313.3444768400001,313.34870580000006,314.10051274,s,1,313.34870580000006,314.10051274,314.1092362999998,315.23221413999966,0.743521200000032,743.521200000032,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,5.0,m,027_o_m_n_a.jpg,neutral,s,17,1,315.23296279999977,315.5320810399995,315.74486739999975,315.89785944000016,315.8979239,315.9343515400002,315.9339735000003,316.7185125399998,s,1,315.9339735000003,316.7185125399998,316.7248725999998,317.7491513399997,0.7741563999998107,774.1563999998107,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,8.0,f,019_m_f_n_a.jpg,neutral,s,3,1,317.75467500000013,318.04922813999985,318.3022936999996,318.32870713999966,318.3295865,318.36700754000015,318.3683621,319.79475843999955,d,0,318.3683621,319.79475843999955,319.80411379999987,321.4825461400002,1.4116922000002887,1411.6922000002887,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,4.0,m,016_y_m_n_a.jpg,neutral,s,3,1,321.4854641000002,321.7824838399998,322.01697239999976,322.04295804000014,322.0428007999999,322.07887514000015,322.0792843999998,322.9255990400003,s,1,322.0792843999998,322.9255990400003,322.9373593999999,324.84091304000015,0.8369660999996995,836.9660999996995,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,11.0,f,030_o_f_n_a.jpg,neutral,s,3,1,324.8437273999998,325.1409038400003,325.3400372999995,325.36618604000034,325.3666215000003,325.40101363999986,325.4015679000004,326.4688406399997,s,1,325.4015679000004,326.4688406399997,326.4817843000001,327.49931874000015,1.050575299999764,1050.575299999764,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,9.0,f,021_o_f_h_a.jpg,happy,d,3,1,327.5047377000001,327.7993217399995,328.0130982999999,328.0390510399999,328.0399126000002,328.0759894400004,328.07654980000007,329.0726500400002,d,1,328.07654980000007,329.0726500400002,329.08151850000013,330.8411426400004,0.9838641999995161,983.8641999995161,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11.0,f,030_o_f_s_a.jpg,sad,a,3,1,330.84662709999975,331.1409859399997,331.3283392000003,331.35460344000023,331.35574480000014,331.39220713999987,331.3924780999996,332.6281732399999,a,1,331.3924780999996,332.6281732399999,332.63418230000025,334.11617543999967,1.2274078999998892,1227.4078999998892,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12.0,f,040_y_f_n_a.jpg,neutral,s,17,1,334.1214203999998,334.4161123399996,334.62872960000004,334.78761473999987,334.7923625000003,334.83337103999986,334.83832299999995,335.63432903999967,s,1,334.83832299999995,335.63432903999967,335.6400402999998,337.2744572400003,0.7815060000002632,781.5060000002632,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,337.2784316999996,337.5745044399997,337.60341379999954,337.73541093999995,337.73962570000003,337.78036834000034,337.78551419999985,338.5802064400001,a,1,337.78551419999985,338.5802064400001,338.58749160000025,339.68279333999965,0.7784765999995216,778.4765999995216,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4.0,m,016_y_m_n_a.jpg,neutral,s,3,1,339.6860622000004,339.9829244400004,340.22426110000015,340.2490739399997,340.24985319999996,340.2857761399997,340.28542540000035,341.21668764000026,s,1,340.28542540000035,341.21668764000026,341.22400019999986,342.62455553999973,0.9189366000000518,918.9366000000518,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,9.0,f,021_o_f_s_a.jpg,sad,a,17,1,342.6304448000001,342.9245742399995,342.9384874999996,343.07625403999975,343.0814865000002,343.12197314000025,343.1268823999999,343.9770832399996,a,1,343.1268823999999,343.9770832399996,343.9829275000002,345.6747014400004,0.8369430000002467,836.9430000002467,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,345.67947410000033,345.97464533999994,346.1775686000001,346.20428054000024,346.20423049999954,346.2405413399998,346.24066370000037,347.35009093999963,d,1,346.24066370000037,347.35009093999963,347.3585890000004,348.47469374000013,1.0994107000005897,1099.4107000005897,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
,,,,0,0,0,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,4.0,m,016_y_m_h_a.jpg,happy,d,17,1,348.4789224999995,348.7747920400003,348.78799700000036,348.92625694000037,348.9291813,348.96756384,348.96978409999974,349.43465053999955,d,1,348.96978409999974,349.43465053999955,349.44269090000034,350.92465393999976,0.45043229999919276,450.43229999919276,EMOCONPILOT022,2021_Feb_18_1118,EmoCon_Pilot_120Hz,2020.2.4,119.89501992026129,
