trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,5.0,m,027_o_m_n_a.jpg,neutral,s,2,2,760.6593318000005,760.9534390099999,761.1629456999999,761.18015811,761.1802607999998,761.2150079100003,761.2150014999997,761.8178836099997,s,1,0.5957796999991842,595.7796999991842,761.2150014999997,761.8178836099997,761.8234121000005,763.5201144100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,1.0,m,004_o_m_n_a.jpg,neutral,s,2,2,763.5230325000002,763.8200393099997,764.0188151000002,764.0361411100004,764.0368516999997,764.0724536099998,764.0718797,764.9308235099999,d,0,0.8510243999999147,851.0243999999147,764.0718797,764.9308235099999,764.9412682000002,766.1202843100001,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,11.0,f,030_o_f_n_a.jpg,neutral,s,2,2,766.1257796999998,766.4201664100002,766.6201342000004,766.6372807099998,766.6375012999997,766.67154141,766.6729983000005,767.54228221,s,1,0.8577019000003929,857.7019000003929,766.6729983000005,767.54228221,767.5506651000005,769.0036456099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,1,0,1,0,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,10.0,f,028_y_f_s_a.jpg,sad,a,2,2,769.0082454000003,769.3035711100002,769.3292604999997,769.3448293100001,769.3455523000002,769.3818409100005,769.3813840000003,770.0051247100001,a,1,0.6132454000007783,613.2454000007783,769.3813840000003,770.0051247100001,770.0125808000003,771.4369289100006,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.5788351000001,772.6920388099999,a,1.1037899000002653,1103.7899000002653,771.5788351000001,772.6920388099999,0,1.0,m,004_o_m_h_a.jpg,happy,d,17,3,772.6946508999999,772.9870168099998,773.2025441000005,773.3639827099997,773.3642676,773.4011422100003,773.4059540999997,773.8615763099998,d,1,0.4449623000000429,444.9623000000429,773.4059540999997,773.8615763099998,773.8692854999999,775.3037589100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,775.3090671999998,775.6037238099999,775.8256975000004,775.9864198100005,775.9885406000003,776.0256896100001,776.0286314000004,776.4488977100001,d,1,0.4060773999999583,406.0773999999583,776.0286314000004,776.4488977100001,776.4554372000002,777.6621500100001,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7.0,f,012_o_f_s_a.jpg,sad,a,1,3,777.6683420999998,777.96214161,777.9889578000002,777.9972937100002,777.9982468999997,778.03257021,778.0321701000003,779.4329618100002,s,0,1.3867168999995556,1386.7168999995556,778.0321701000003,779.4329618100002,779.4413014000002,781.20393351,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,781.2093503000006,781.5038485100005,781.7128705000005,781.8719205099998,781.8765813999998,781.9173236099997,781.9226178999998,782.2683752100003,d,1,0.33610500000031607,336.10500000031607,781.9226178999998,782.2683752100003,782.2800715000003,783.3539607100003,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6.0,m,033_o_m_s_a.jpg,sad,a,1,3,783.3601138000004,783.6539741099997,783.6701554000001,783.6784913100001,783.6787101,783.7138404099998,783.7136077000005,784.4510672100006,s,0,0.721157600000879,721.157600000879,783.7136077000005,784.4510672100006,784.4621275,785.7788964100001,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7.0,f,012_o_f_n_a.jpg,neutral,s,17,3,785.7831499000004,786.07890951,786.2816202000004,786.4476096099999,786.4511836000001,786.4919784100003,786.4972548000005,787.17940741,s,1,0.665715099999943,665.715099999943,786.4972548000005,787.17940741,787.1862394999998,788.97060411,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3.0,m,013_y_m_n_a.jpg,neutral,s,17,3,788.9748307,789.2704905100001,789.4921657000004,789.66079301,789.6649255000002,789.7050456099997,789.7101193999997,790.0672675100005,s,1,0.34874589999981254,348.74589999981254,789.7101193999997,790.0672675100005,790.0790085999997,791.1123652100006,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2.0,m,008_y_m_n_a.jpg,neutral,s,1,3,791.1174957000003,791.4124833100005,791.6320338000005,791.6403697100005,791.6402963,791.6805102099999,791.6843845000003,792.6365261100001,a,0,0.9422678999999334,942.2678999999334,791.6843845000003,792.6365261100001,792.6438224000003,793.8290579100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11.0,f,030_o_f_h_a.jpg,happy,d,17,3,793.8332565000001,794.1290818099998,794.3307213999997,794.4978463099998,794.5025827,794.5435601099999,794.5484880000004,794.92436921,d,1,0.3663910000004762,366.3910000004762,794.5484880000004,794.92436921,794.9360901,796.87912221,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.0,m,013_y_m_h_a.jpg,happy,d,1,3,796.8834324,797.1791382100001,797.4139544,797.42229031,797.425561,797.4630208099999,797.4679250999998,798.5969143100002,a,0,1.1188475999997536,1118.8475999997536,797.4679250999998,798.5969143100002,798.6077584000004,800.0709953100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8.0,f,019_m_f_n_a.jpg,neutral,s,17,3,800.0764666000005,800.3709415100003,800.6004463999998,800.7590509100002,800.7638410999998,800.8050022099998,800.8100713000003,801.2981930100005,s,1,0.480649899999662,480.649899999662,800.8100713000003,801.2981930100005,801.3114168000002,802.5126751099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11.0,f,030_o_f_n_a.jpg,neutral,s,1,3,802.5181217999998,802.8125948099997,803.0012390000002,803.0095749100002,803.0099577000001,803.0471230100003,803.0502466999997,804.03605351,d,0,0.9765891000006377,976.5891000006377,803.0502466999997,804.03605351,804.0478659,805.0876812099997,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.0,m,004_o_m_n_a.jpg,neutral,s,1,3,805.0929248000002,805.38773331,805.5855182000005,805.5938541100005,805.5937904000002,805.63033431,805.6302311,806.6093037100001,s,1,0.9646858999994947,964.6858999994947,805.6302311,806.6093037100001,806.6198796999997,808.1627444100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5.0,m,027_o_m_n_a.jpg,neutral,s,1,3,808.1687923,808.46273201,808.6778187999998,808.6861547099999,808.6868615000003,808.72488541,808.7283325999997,810.3056820100002,d,0,1.5624956000001475,1562.4956000001475,808.7283325999997,810.3056820100002,810.3132993999998,812.0960561100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3.0,m,013_y_m_s_a.jpg,sad,a,1,3,812.1003142999998,812.3961144100005,812.4130766999997,812.4214126099997,812.4218282000002,812.4568793099999,812.4585720000005,813.4099210100004,a,1,0.936159800000496,936.159800000496,812.4585720000005,813.4099210100004,813.4182977,814.5211772100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9.0,f,021_o_f_h_a.jpg,happy,d,1,3,814.5241397,814.8210902100001,815.0381488000003,815.0464847100003,815.0467491999998,815.0844730099999,815.0897465999997,815.9940135099997,s,0,0.8970122999999148,897.0122999999148,815.0897465999997,815.9940135099997,816.0014351999998,817.09624481,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,7.0,f,012_o_f_s_a.jpg,sad,a,1,3,817.101635,817.3963143100001,817.4203917000004,817.4287276100005,817.4288429999997,817.4639659100004,817.4653780999997,818.21910511,a,1,0.7452892000001157,745.2892000001157,817.4653780999997,818.21910511,818.2265469000004,820.0796828100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,6.0,m,033_o_m_n_a.jpg,neutral,s,1,3,820.0852747999998,820.37970151,820.5809747000003,820.5893106100003,820.5895588000003,820.6294870100002,820.6347191000004,821.1737396099999,d,0,0.5282028999999966,528.2028999999966,820.6347191000004,821.1737396099999,821.1854364000001,822.1963405099997,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,7.0,f,012_o_f_s_a.jpg,sad,a,1,3,822.2024999000005,822.4964319100001,822.5206252999997,822.5289612099997,822.5299081000003,822.5656953099998,822.5656245999999,823.9787014100003,d,0,1.3970201000001907,1397.0201000001907,822.5656245999999,823.9787014100003,823.9870847000002,825.42136941,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,12.0,f,040_y_f_n_a.jpg,neutral,s,17,3,825.4253741000002,825.72142971,825.9447695999997,826.1001955100002,826.1034898999997,826.1402618100002,826.1434539000002,826.64212031,s,1,0.483329099999537,483.329099999537,826.1434539000002,826.64212031,826.6543056,828.5631778099997,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4.0,m,016_y_m_n_a.jpg,neutral,s,17,3,828.5679210999997,828.8632378100002,829.0996556,829.2582549099999,829.2619678000001,829.3008804100001,829.3053553999998,829.7435319100006,s,1,0.42587690000073053,425.87690000073053,829.3053553999998,829.7435319100006,829.7558606000002,831.2879734099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,7.0,f,012_o_f_s_a.jpg,sad,a,17,3,831.2885431000004,831.5881914100001,831.6103965000002,831.7481574100003,831.7515461000003,831.7893919099998,831.7932892999997,832.3065707100005,a,1,0.5054043999998612,505.4043999998612,831.7932892999997,832.3065707100005,832.3171099000001,833.9049072099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,833.9078006,834.2049333100005,834.4192965000002,834.58307781,834.5868333999997,834.6275184100006,834.6327022000005,834.9983850099999,d,1,0.3543210999996518,354.3210999996518,834.6327022000005,834.9983850099999,835.0099767000002,836.3049851100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4.0,m,016_y_m_h_a.jpg,happy,d,1,3,836.3103376999998,836.6049737100003,836.6301820999997,836.6385180099998,836.6389288,836.6733659100001,836.6737977000003,838.2099963100001,d,1,1.5289552999993248,1528.9552999993248,836.6737977000003,838.2099963100001,838.2176638000001,839.9551346099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8.0,f,019_m_f_n_a.jpg,neutral,s,17,3,839.9592228000001,840.2551091100005,840.4948555999999,840.6640724099999,840.6687717000004,840.7095698100003,840.7140012,841.1075784100004,s,1,0.38477530000000115,384.77530000000115,840.7140012,841.1075784100004,841.1141739000004,842.3300537100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3.0,m,013_y_m_h_a.jpg,happy,d,17,3,842.3342023000005,842.6301625100006,842.8660429000001,843.0290569099999,843.0341414000004,843.0751177100002,843.0793401999999,843.5879474100003,d,1,0.4915242000006401,491.5242000006401,843.0793401999999,843.5879474100003,843.597417,844.7385128100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1.0,m,004_o_m_s_a.jpg,sad,a,17,3,844.7435405000006,845.0384732100002,845.0547654000002,845.1901286100002,845.1932305,845.2313289100003,845.2343553999999,845.6641543100005,a,1,0.4163443000006737,416.3443000006737,845.2343553999999,845.6641543100005,845.673452,847.2802475099999,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,6.0,m,033_o_m_n_a.jpg,neutral,s,17,3,847.2833783000005,847.5801377099998,847.7816842000002,847.9515116100002,847.9560588000004,847.9971617100001,848.0021951999997,848.4960464100005,s,1,0.48051029999987804,480.51029999987804,848.0021951999997,848.4960464100005,848.4991854999998,850.1552545100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,10.0,f,028_y_f_h_a.jpg,happy,d,17,3,850.1595932999999,850.4552379099997,850.4805222000005,850.61526591,850.6187839000004,850.6595718099999,850.6639093000003,851.1233350100002,d,1,0.442900500000178,442.900500000178,850.6639093000003,851.1233350100002,851.1348521999998,852.8304213100001,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1.0,m,004_o_m_n_a.jpg,neutral,s,17,3,852.8358946999997,853.1304363099999,853.32431,853.4845520099999,853.4891287999999,853.5287110099999,853.5318669999997,854.0603266099998,a,0,0.5189860000000408,518.9860000000408,853.5318669999997,854.0603266099998,854.0721850999998,855.6220111100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10.0,f,028_y_f_n_a.jpg,neutral,s,1,3,855.6260026999998,855.9220064100001,856.1122270000005,856.1205629100006,856.1209008000005,856.15670031,856.1582123999997,857.5129929100004,d,0,1.3406741999997394,1340.6741999997394,856.1582123999997,857.5129929100004,857.5196594999998,859.4221786099998,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,8.0,f,019_m_f_s_a.jpg,sad,a,1,3,859.4278234000003,859.7222313100002,859.9639352000004,859.9722711100004,859.9727478000004,860.0078440099998,860.0132197000003,861.1298591100004,a,1,1.1016976999999315,1101.6976999999315,860.0132197000003,861.1298591100004,861.1366343,862.8304995099999,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,7.0,f,012_o_f_s_a.jpg,sad,a,17,3,862.8357455000005,863.1305901100005,863.1547152000003,863.2905023100003,863.2940520000002,863.3349359100004,863.3394540999998,864.3283592099998,a,1,0.9756132000002253,975.6132000002253,863.3394540999998,864.3283592099998,864.3398772,865.8306810100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,9.0,f,021_o_f_s_a.jpg,sad,a,17,3,865.8349819000005,866.1305615100001,866.1529461,866.2906227100003,866.2949911000005,866.3357333100004,866.3407405999997,867.0031817099999,a,1,0.6540272000002005,654.0272000002005,866.3407405999997,867.0031817099999,867.0151336999998,868.0723010100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3.0,m,013_y_m_n_a.jpg,neutral,s,1,3,868.0763771000002,868.3723204099998,868.6242600000005,868.6325959100005,868.6328320000002,868.6680910100005,868.6683285999998,869.62102831,d,0,0.9423999999999069,942.3999999999069,868.6683285999998,869.62102831,869.6285011,871.59738071,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,5.0,m,027_o_m_h_a.jpg,happy,d,17,3,871.6025798999999,871.8973863100001,872.1057771000005,872.2660487100003,872.2704985999999,872.3110888100001,872.3163875999999,872.8255430099999,d,1,0.49449319999985164,494.49319999985164,872.3163875999999,872.8255430099999,872.8382051999997,873.98081861,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3.0,m,013_y_m_s_a.jpg,sad,a,17,3,873.9864439000003,874.2808594099998,874.2955098000002,874.4324714100004,874.4363597000001,874.4773878100006,874.4813586,875.1024732100005,a,1,0.6095952999994552,609.5952999994552,874.4813586,875.1024732100005,875.1142786,876.1475548099999,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12.0,f,040_y_f_h_a.jpg,happy,d,17,3,876.1517663000004,876.4475110100003,876.4633573000001,876.5991664100003,876.6027902000005,876.6414430100004,876.6459126999998,877.0644442100003,d,1,0.40483339999991586,404.83339999991586,876.6459126999998,877.0644442100003,877.0747941999998,878.44761011,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,11.0,f,030_o_f_n_a.jpg,neutral,s,17,3,878.4530290000002,878.7476295099997,878.9587393000002,879.11902251,879.1223467999998,879.1610158100003,879.1641434000003,879.6927254100002,s,1,0.5187607999996544,518.7607999996544,879.1641434000003,879.6927254100002,879.7044180000003,880.8141887100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,5.0,m,027_o_m_n_a.jpg,neutral,s,1,3,880.8183286000003,881.1142262100003,881.3213531000001,881.3296890100002,881.3296446000004,881.3660666100005,881.3693779000005,882.7603097100001,s,1,1.3772635999994236,1377.2635999994236,881.3693779000005,882.7603097100001,882.7668672999998,884.48927861,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,6.0,m,033_o_m_n_a.jpg,neutral,s,1,3,884.4932048000001,884.7893657100004,884.9891339000005,884.9974698100006,884.9981849000005,885.0327240099997,885.0321957000006,886.6176500100001,d,0,1.5707007000000885,1570.7007000000885,885.0321957000006,886.6176500100001,886.6278785000004,888.1809646100002,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11.0,f,030_o_f_h_a.jpg,happy,d,1,3,888.1812483000003,888.4811369099999,888.6832241000002,888.6915600100002,888.6923692,888.7286753099999,888.7288526000002,889.5164959100003,d,1,0.7779577999999674,777.9577999999674,888.7288526000002,889.5164959100003,889.5246913999999,891.0478644100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,10.0,f,028_y_f_s_a.jpg,sad,a,1,3,891.0537769000002,891.34780951,891.3727531000004,891.3810890100004,891.381601,891.41653091,891.4161802999997,892.6912318100004,a,1,1.266667800000505,1266.667800000505,891.4161802999997,892.6912318100004,892.7005545000002,893.8477846100005,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,4.0,m,016_y_m_h_a.jpg,happy,d,1,3,893.8503166999999,894.1477991100002,894.1689500000002,894.1772859100003,894.1776007999997,894.2118118099999,894.2115191000003,894.8660927100001,d,1,0.647340699999404,647.340699999404,894.2115191000003,894.8660927100001,894.8767438000004,896.2229853099999,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
,,,,2,0,2,0,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,12.0,f,040_y_f_h_a.jpg,happy,d,17,3,896.2286344000004,896.5228907100001,896.5488906,896.68295701,896.6879127000002,896.7284334100005,896.7344592,897.3060997100002,d,1,0.5643644000001586,564.3644000001586,896.7344592,897.3060997100002,897.3176770999999,898.7978859100004,EMOCONPILOT008,2020_Dec_12_1046,EmoCon_Pilot_120Hz,2020.2.4,119.97355782837421,
