trials_example.thisRepN,trials_example.thisTrialN,trials_example.thisN,trials_example.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_study.thisRepN,trials_study.thisTrialN,trials_study.thisN,trials_study.thisIndex,text_welcome.started,text_welcome.stopped,text_intro.started,text_intro.stopped,key_resp_intro.keys,key_resp_intro.started,key_resp_intro.stopped,text_intro2.started,text_intro2.stopped,key_resp_intro2.keys,key_resp_intro2.rt,key_resp_intro2.started,key_resp_intro2.stopped,example trial,personPrimeExample,genderPrimeExample,primeExample,emotionPrimeExample,corrAnsPrimeExample,example mask time,fix300_example.started,fix300_example.stopped,image_primer_example.started,image_primer_example.stopped,scrambled.started,scrambled.stopped,text_response_example.started,text_response_example.stopped,key_resp_example.keys,key_resp_example.corr,key_resp_example.rt,key_resp_example.rt in ms,key_resp_example.started,key_resp_example.stopped,Jitter_example.started,Jitter_example.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp_pause.keys,key_resp_pause.rt,key_resp_pause.rt in ms,key_resp_pause.started,key_resp_pause.stopped,study trial,personPrimeStudy,genderPrimeStudy,primeStudy,emotionPrimeStudy,corrAnsPrimeStudy,study mask time,Block,fix300_study.started,fix300_study.stopped,image_primer_study.started,image_primer_study.stopped,scrambled_study.started,scrambled_study.stopped,text_response_study.started,text_response_study.stopped,key_resp_study.keys,key_resp_study.corr,key_resp_study.rt,key_resp_study.rt in ms,key_resp_study.started,key_resp_study.stopped,Jitter_study.started,Jitter_study.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3.0,m,013_y_m_n_a.jpg,neutral,s,3,1,617.8080424000509,618.1053925099899,618.343171400018,618.368804210017,618.369614199968,618.4065858100424,618.4066732000792,619.0225712099694,s,1,0.6037281000753865,603.7281000753865,618.4066732000792,619.0225712099694,619.0289870999986,620.3470154099981,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,12.0,f,040_y_f_s_a.jpg,sad,a,3,1,620.3521558999782,620.6470743100275,620.6630653999746,620.6846976100118,620.6855570999905,620.723265909974,620.7249184000539,621.7067055100691,s,0,0.9657562000211328,965.7562000211328,620.7249184000539,621.7067055100691,621.7172544000205,623.5721726100077,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,6.0,m,033_o_m_s_a.jpg,sad,a,17,1,623.578214899986,623.8721230100258,623.8871106000151,624.0237306100665,624.0271231000079,624.0650268100784,624.0683677999768,624.682946010062,s,0,0.6061771999811754,606.1771999811754,624.0683677999768,624.682946010062,624.6938671000535,625.8637574100052,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,2.0,m,008_y_m_s_a.jpg,sad,a,17,1,625.8677699000109,626.163769710029,626.4060722000431,626.5690233100089,626.5732572000707,626.614112710033,626.618999700062,627.1634759100037,a,1,0.5352030999492854,535.2030999492854,626.618999700062,627.1634759100037,627.1698962000664,628.9556479100487,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,8.0,f,019_m_f_s_a.jpg,sad,a,17,1,628.960414799978,629.2555838100728,629.4962368999841,629.6589001099695,629.6635198000586,629.703509510064,629.7084463000065,630.0959586099838,a,1,0.3738919000606984,373.8919000606984,629.7084463000065,630.0959586099838,630.1072493999964,631.7139153100201,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,9.0,f,021_o_f_n_a.jpg,neutral,s,17,1,631.7179652000777,632.0139108100324,632.2358658000594,632.3957181100617,632.4001328999875,632.4413469100022,632.4464208000572,632.9342336099711,s,1,0.47595180000644177,475.9518000064418,632.4464208000572,632.9342336099711,632.9460096000694,634.0056502099964,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,634.006251999992,634.3056805100408,634.494258300052,634.5191012099734,634.5199069000082,634.5567741099861,634.5578815999907,636.3525498099974,None,0,,,634.5578815999907,636.3525498099974,636.3602842000546,637.7141136100166,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,12.0,f,040_y_f_n_a.jpg,neutral,s,3,1,637.7204077000497,638.0141975100036,638.2315091000637,638.2572482100571,638.2574334000237,638.2925597100169,638.2930415000301,638.9691857099882,d,0,0.6694086999632418,669.4086999632418,638.2930415000301,638.9691857099882,638.9794170999667,639.9807421099744,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,12.0,f,040_y_f_s_a.jpg,sad,a,17,1,639.9845512000611,640.2807545099989,640.2918875999749,640.424150710029,640.4291413000319,640.469894610031,640.4750417000614,640.9759649100364,s,0,0.4875964999664575,487.5964999664575,640.4750417000614,640.9759649100364,640.9869453000138,642.5725805099704,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.0,m,016_y_m_n_a.jpg,neutral,s,3,1,642.5786526000593,642.8725376100396,643.1156473000301,643.1412447099923,643.1412921000738,643.1759914100752,643.1757473000325,643.7558948099962,s,1,0.5705978999612853,570.5978999612853,643.1757473000325,643.7558948099962,643.7654219999677,644.797637910035,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,11.0,f,030_o_f_s_a.jpg,sad,a,3,1,644.8037525999825,645.097445710015,645.2943109000335,645.3203227100079,645.3203173000365,645.357109710027,645.3586952000624,646.1391267100465,d,0,0.7638376000104472,763.8376000104472,645.3586952000624,646.1391267100465,646.1514787999913,647.2559349100687,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,3.0,m,013_y_m_h_a.jpg,happy,d,3,1,647.2601098000305,647.5559748100699,647.7902863000054,647.8157819100073,647.8161803999683,647.8522620100179,647.8527254000073,648.3017173100146,d,1,0.43755270005203784,437.55270005203784,647.8527254000073,648.3017173100146,648.3083354000701,649.7393540100078,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,649.7444904000731,650.0393694100552,650.272800500039,650.298467710067,650.298605500022,650.3329888100619,650.3325883999933,651.2350952100591,a,1,0.8859346000244841,885.9346000244841,650.3325883999933,651.2350952100591,651.2444649999961,653.0894318099948,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,11.0,f,030_o_f_s_a.jpg,sad,a,3,1,653.0949356000638,653.3894276100094,653.5942848999985,653.621143510018,653.621117600007,653.6573990100645,653.6571470000781,654.2048169100075,d,0,0.5372723999898881,537.2723999898881,653.6571470000781,654.2048169100075,654.2131925000576,655.4311464099795,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,4.0,m,016_y_m_h_a.jpg,happy,d,3,1,655.436388000031,655.7311051100609,655.7560071999906,655.7782973100315,655.7791307000443,655.815675110009,655.8155022000428,656.231704010081,d,1,0.402950800023973,402.950800023973,655.8155022000428,656.231704010081,656.2401240000036,657.9479513099999,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,7.0,f,012_o_f_n_a.jpg,neutral,s,3,1,657.9532961000223,658.2478521099896,658.466627900023,658.4936990100308,658.49392909999,658.5297350100358,658.5311105999863,659.4184510100516,s,1,0.8714916000608355,871.4916000608355,658.5311105999863,659.4184510100516,659.4300404000096,660.4477987100021,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,660.4505456000334,660.7479995100642,660.9538804000476,660.980943309993,660.9843885999871,661.0217023099889,661.0269486000761,661.3628186100744,d,1,0.327546100015752,327.546100015752,661.0269486000761,661.3628186100744,661.3742011999711,662.5063818099792,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,1.0,m,004_o_m_s_a.jpg,sad,a,3,1,662.5116301000817,662.8063005099888,662.8272577000316,662.850065710058,662.8502790000057,662.8851237100665,662.8856200000737,663.5550806100131,d,0,0.6530902999220416,653.0902999220416,662.8856200000737,663.5550806100131,663.5654613000806,665.1480059100198,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,3.0,m,013_y_m_n_a.jpg,neutral,s,3,1,665.1525772999739,665.4479444100638,665.6826689000009,665.7084491100744,665.7086661000503,665.7429256100789,665.7431773999706,666.3376360100577,s,1,0.5792912999168038,579.2912999168038,665.7431773999706,666.3376360100577,666.3449412999908,667.6730344100273,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,10.0,f,028_y_f_s_a.jpg,sad,a,3,1,667.6772456000326,667.9730489100679,667.9939309000038,668.0168871099944,668.017623999971,668.0534069100744,668.0538639000151,668.7302485100575,s,0,0.6605161000043154,660.5161000043154,668.0538639000151,668.7302485100575,668.7367436999921,670.1314690100611,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,670.1370374000398,670.4315345100243,670.6435249000788,670.6701941100531,670.6702919000527,670.7076914100093,670.709039999987,671.067897210049,d,1,0.34925259998999536,349.25259998999536,670.709039999987,671.067897210049,671.0743583000731,672.1647995100706,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,7.0,f,012_o_f_n_a.jpg,neutral,s,3,1,672.168549300055,672.4648155100061,672.67468070006,672.7017151100212,672.7023389000678,672.7365806100773,672.7359419000568,673.477988610079,s,1,0.73043230001349,730.43230001349,672.7359419000568,673.477988610079,673.486624400015,674.5148968099733,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,674.5202150000259,674.8148884100723,675.0521980000194,675.0776774100144,675.0782066000393,675.1160323099815,675.1161899999715,675.7668534099706,a,1,0.6383752999827266,638.3752999827266,675.1161899999715,675.7668534099706,675.7739031000528,677.1313143100473,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,11.0,f,030_o_f_h_a.jpg,happy,d,3,1,677.1319670000812,677.431569110055,677.6254267999902,677.6515501099988,677.6524769000243,677.6865440099849,677.6865934000816,678.1699539099703,s,0,0.4677628999343142,467.7628999343142,677.6865934000816,678.1699539099703,678.1757308000233,679.8816792100318,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3.0,m,013_y_m_h_a.jpg,happy,d,3,1,679.8857936999993,680.1816727100289,680.4183999000816,680.4445232099737,680.4451598000014,680.4828654100769,680.4842792999698,680.9296710100374,d,1,0.438236300018616,438.236300018616,680.4842792999698,680.9296710100374,680.9369283000706,682.4733047100366,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,2.0,m,008_y_m_s_a.jpg,sad,a,3,1,682.4761605000822,682.773480010021,683.0067713999888,683.0322430100408,683.035857400042,683.0761026100139,683.0812994000735,683.6818232100107,a,1,0.5852207000134513,585.2207000134513,683.0812994000735,683.6818232100107,683.6935125000309,685.2984027100377,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,3.0,m,013_y_m_n_a.jpg,neutral,s,3,1,685.3035699999891,685.5984193099779,685.823726200033,685.8497532100067,685.8501362999668,685.8857291100197,685.8861797000282,686.5059101099963,s,1,0.6042815999826416,604.2815999826416,685.8861797000282,686.5059101099963,686.5125992000103,687.6401714099687,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,6.0,m,033_o_m_n_a.jpg,neutral,s,3,1,687.6460805999814,687.9401292100432,688.1341217000736,688.160885010066,688.1611332000466,688.1975797100807,688.1979856999824,689.1549214100581,a,0,0.948477300000377,948.477300000377,688.1979856999824,689.1549214100581,689.1621897000587,690.681921810063,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,0,0,0,0,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,6.0,m,033_o_m_n_a.jpg,neutral,s,3,1,690.6870007000398,690.9818619100027,691.1818040000508,691.2078851099708,691.2083845000016,691.2442782100173,691.2442296000663,691.8509123099851,s,1,0.590250700013712,590.250700013712,691.2442296000663,691.8509123099851,691.8599301000359,692.9652390099712,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.057447200059,698.1098670100677,s,5.040892699966207,5040.892699966207,693.057447200059,698.1098670100677,0,1.0,m,004_o_m_s_a.jpg,sad,a,2,2,698.1116163000697,698.4070281100343,698.4192177000223,698.4350252100616,698.4357374999672,698.4702414099942,698.4710251999786,699.6795847100788,s,0,1.1954478999832645,1195.4478999832645,698.4710251999786,699.6795847100788,699.6888711000793,700.8821058100206,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.0,f,021_o_f_n_a.jpg,neutral,s,17,2,700.8864838000154,701.1821765100234,701.4988500999752,701.6623187100398,701.6670858999714,701.7082057099673,701.7133713000221,702.1300192100811,s,1,0.40921589999925345,409.21589999925345,701.7133713000221,702.1300192100811,702.1417337000603,704.0155884100008,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.0,f,030_o_f_s_a.jpg,sad,a,17,2,704.0212096000323,704.315547409968,704.525739600067,704.6858379100798,704.6894429000095,704.729401910014,704.7336732000113,705.3071068100747,a,1,0.5567908000666648,556.7908000666648,704.7336732000113,705.3071068100747,705.3153894999996,706.4239122100756,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10.0,f,028_y_f_s_a.jpg,sad,a,17,2,706.4290641000262,706.7238901100703,706.7437604999868,706.8755216100602,706.8797796000727,706.9207562100258,706.9257572999923,707.5055371100665,a,1,0.5726351999910548,572.6351999910548,706.9257572999923,707.5055371100665,707.5138917000731,708.5821567100123,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6.0,m,033_o_m_n_a.jpg,neutral,s,2,2,708.5850113000488,708.8822773100459,709.078910900047,709.0962237100233,709.0962497000583,709.1334576100693,709.1336621000664,710.2363180100568,s,1,1.0927316000452265,1092.7316000452265,709.1336621000664,710.2363180100568,710.2464888000395,711.9657408100669,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,m,004_o_m_n_a.jpg,neutral,s,2,2,711.9717923999997,712.265734710067,712.4578591000754,712.4754895100253,712.4776299999794,712.5164373100619,712.5207079000538,713.4782414100249,s,1,0.9455735000083223,945.5735000083223,712.5207079000538,713.4782414100249,713.485722900019,714.8407156099914,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12.0,f,040_y_f_s_a.jpg,sad,a,2,2,714.8448790999828,715.1407870099996,715.1649206000147,715.1799300100305,715.1802575000329,715.2169073099852,715.2168310000561,715.8036102099926,s,0,0.5775996999582276,577.5996999582276,715.2168310000561,715.8036102099926,715.8131332000485,717.0657845100271,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9.0,f,021_o_f_n_a.jpg,neutral,s,17,2,717.0709333000705,717.3659035100485,717.5891103000613,717.7495404100395,717.7543218000792,717.7947566099814,717.8000234999927,718.2265895100194,s,1,0.4187690999824554,418.7690999824554,717.8000234999927,718.2265895100194,718.2382893000031,720.2074879099731,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9.0,f,021_o_f_s_a.jpg,sad,a,2,2,720.2117654000176,720.5074774100561,720.5317537999945,720.5469155100058,720.5469755000668,720.5837174100219,720.5850556000369,722.0620197099983,s,0,1.4653346999548376,1465.3346999548376,720.5850556000369,722.0620197099983,722.0696745000314,723.7326846099808,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.0,m,016_y_m_s_a.jpg,sad,a,2,2,723.7381654999917,724.0326654099975,724.0568566999864,724.0719713099883,724.0720407000044,724.108759310015,724.1087631999981,724.7749689100659,s,0,0.6538916999706998,653.8916999706998,724.1087631999981,724.7749689100659,724.7819907000521,725.7826685100212,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7.0,f,012_o_f_n_a.jpg,neutral,s,2,2,725.7879724000813,726.0826757100061,726.2955213000532,726.3134031100548,726.3139515999937,726.3504927100497,726.3505611000583,727.196963210043,s,1,0.835807399940677,835.807399940677,726.3505611000583,727.196963210043,727.2053529999685,728.5410670100595,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2.0,m,008_y_m_n_a.jpg,neutral,s,17,2,728.5458027999848,728.8410015100729,729.077203999972,729.2465371099883,729.2516071000136,729.2927152100368,729.2976405000081,729.8056943100295,s,1,0.4968469000887126,496.8469000887126,729.2976405000081,729.8056943100295,729.8175600999966,731.7828735100687,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.0,m,004_o_m_s_a.jpg,sad,a,2,2,731.7884020999772,732.0828334100428,732.1067473000148,732.1224803100689,732.1234600000316,732.1596233100048,732.1598025000421,732.8507604099926,d,0,0.6749264999525622,674.9264999525622,732.1598025000421,732.8507604099926,732.861590799992,734.4994985100697,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,7.0,f,012_o_f_h_a.jpg,happy,d,2,2,734.5042726000538,734.7994646099745,734.8154520000098,734.8307058100239,734.8315568000544,734.8673646099982,734.8681146000745,735.273077509983,d,1,0.3903532000258565,390.3532000258565,734.8681146000745,735.273077509983,735.2829245000612,736.8411991100642,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3.0,m,013_y_m_h_a.jpg,happy,d,17,2,736.8454178000102,737.1412940100184,737.4711576000554,737.6312504100264,737.634502400062,737.6756816100445,737.6807225000812,737.8853529100655,d,1,0.19356259994674474,193.56259994674474,737.6807225000812,737.8853529100655,737.8904530999716,739.1745952100376,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11.0,f,030_o_f_n_a.jpg,neutral,s,2,2,739.1800801000791,739.4746038100333,739.6845726000611,739.701942710008,739.7048302000621,739.7424479100504,739.7470965000102,740.306492410053,d,0,0.5516020000213757,551.6020000213757,739.7470965000102,740.306492410053,740.3181779000442,741.9413402100676,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3.0,m,013_y_m_n_a.jpg,neutral,s,2,2,741.9455195000628,742.2412959100096,742.4950022000121,742.5125586099806,742.5157064000377,742.5558307100204,742.5609154000413,743.0895520099788,s,1,0.5136463000671938,513.6463000671938,742.5609154000413,743.0895520099788,743.0993496000301,744.1080045099719,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,9.0,f,021_o_f_h_a.jpg,happy,d,2,2,744.1110544999829,744.4080961100175,744.6180873999838,744.635537610075,744.6363993000705,744.6708796100341,744.6706608000677,745.2492869099718,d,1,0.5719650000100955,571.9650000100955,744.6706608000677,745.2492869099718,745.2581639999989,746.657681810006,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3.0,m,013_y_m_s_a.jpg,sad,a,17,2,746.6579068000428,746.9579567100503,746.9776292999741,747.117835509975,747.1214045999805,747.1625391099718,747.1676984999795,748.4895032099797,a,1,1.3149348999140784,1314.9348999140784,747.1676984999795,748.4895032099797,748.4972757999785,750.391467510059,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,10.0,f,028_y_f_h_a.jpg,happy,d,17,2,750.3954856999917,750.6915100100799,750.7172687000129,750.8514953100006,750.8550773999887,750.8959240099997,750.9004664000822,751.2976709100534,d,1,0.38206029997672886,382.06029997672886,750.9004664000822,751.2976709100534,751.3082368000178,752.7831867100089,EMOCONPILOT006,2020_Dec_30_1414,EmoCon_Pilot_120Hz,2020.2.4,120.29120102822846,
