Person;primeGender;prime;primeEmotion;corrAnsPrime;targetPerson;targetGender;target;targetEmotion;Cond;corrAnsTar;gender;condition;ID_primer;ID_target;PrimerTime;PrimerTime120;JitterTime;conditionsFile;primePerson;emotion_condition;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;readinBlocks.thisRepN;readinBlocks.thisTrialN;readinBlocks.thisN;readinBlocks.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;maskImage.started;maskImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;text.started;text.stopped;key_resp_Rating.keys;key_resp_Rating.started;key_resp_Rating.stopped;text_start.started;text_start.stopped;text_pause.started;text_pause.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
;m;008_y_m_n_a.jpg;neutral;8;4;m;004_o_m_s_a.jpg;sad;incongruent;7;match;;140;160;;18;201;block3_Pilot_2;8;n_s;n_s_weak;;;;;0;2;2;2;0;40;40;40;;;;;;;;;1942.1887896000408;None;1943.883313700091;1944.1734912001994;1944.1734912001994;1944.3229871999938;1944.3229871999938;1944.3636590000242;1944.3636590000242;None;None;0;1944.3636590000242;None;1945.8647213000804;None;None;1945.8647213000804;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;027_o_m_n_a.jpg;neutral;8;19;f;019_m_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;2;164;block3_Pilot_2;27;n_n;n_n_strong;;;;;0;2;2;2;0;41;41;41;;;;;;;;;1948.8640733000357;None;1950.2502752;1950.540390800219;1950.540390800219;1950.5564084001817;1950.5564084001817;1950.5973377001937;1950.5973377001937;None;None;0;1950.5973377001937;None;1952.097437800141;None;None;1952.097437800141;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;019_m_f_h_a.jpg;happy;9;30;f;030_o_f_h_a.jpg;happy;congruent;9;match;;120;150;;1;238;block3_Pilot_2;19;h_h;h_h_weak;;;;;0;2;2;2;0;42;42;42;;;;;;;;;1955.0974403000437;None;1957.0889775000978;1957.3818586000707;1957.3818586000707;1957.3900737001095;1957.3900737001095;1957.4309630000498;1957.4309630000498;None;None;0;1957.4309630000498;None;1958.930776800029;None;None;1958.930776800029;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;008_y_m_h_a.jpg;happy;9;33;m;033_o_m_s_a.jpg;sad;incongruent;7;match;;120;160;;3;168;block3_Pilot_2;8;h_s;h_s_strong;;;;;0;2;2;2;0;43;43;43;;;;;;;;;1961.9311617000494;None;1963.338951600017;1963.631882000016;1963.631882000016;1963.6569223999977;1963.6569223999977;1963.6976826000027;1963.6976826000027;None;None;0;1963.6976826000027;None;1965.1977955000475;None;None;1965.1977955000475;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;012_o_f_h_a.jpg;happy;9;33;m;033_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;1;238;block3_Pilot_2;12;h_n;h_n_strong;;;;;0;2;2;2;0;44;44;44;;;;;;;;;1968.1977043000516;None;1970.1884364001453;1970.4823284000158;1970.4823284000158;1970.490205100039;1970.490205100039;1970.5310379001312;1970.5310379001312;None;None;0;1970.5310379001312;None;1972.0312071000226;None;None;1972.0312071000226;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;019_m_f_n_a.jpg;neutral;8;4;m;004_o_m_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;18;238;block3_Pilot_2;19;n_h;n_h_strong;;;;;0;2;2;2;0;45;45;45;;;;;;;;;1975.031899700174;None;1977.0350499001797;1977.3243386000395;1977.3243386000395;1977.473426300101;1977.473426300101;1977.5144867000636;1977.5144867000636;None;None;0;1977.5144867000636;None;1979.0145163000561;None;None;1979.0145163000561;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;004_o_m_h_a.jpg;happy;9;30;f;030_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;1;238;block3_Pilot_2;4;h_n;h_n_strong;;;;;0;2;2;2;0;46;46;46;;;;;;;;;1982.0146897002123;None;1984.017286900198;1984.3076957000885;1984.3076957000885;1984.3155520001892;1984.3155520001892;1984.3564977000933;1984.3564977000933;None;None;0;1984.3564977000933;None;1985.8563722001854;None;None;1985.8563722001854;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;027_o_m_s_a.jpg;sad;7;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;18;238;block3_Pilot_2;27;s_n;s_n_strong;;;;;0;2;2;2;0;47;47;47;;;;;;;;;1988.8574249001686;None;1990.848708000034;1991.1408536001109;1991.1408536001109;1991.2907783000264;1991.2907783000264;1991.331428800011;1991.331428800011;None;None;0;1991.331428800011;None;1992.831884900108;None;None;1992.831884900108;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;004_o_m_s_a.jpg;sad;7;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;match;;130;170;;3;236;block3_Pilot_2;4;s_n;s_n_weak;;;;;0;2;2;2;0;48;48;48;;;;;;;;;1995.831836100202;None;1997.8052094001323;1998.0994401001371;1998.0994401001371;1998.1240936000831;1998.1240936000831;1998.1650034000631;1998.1650034000631;None;None;0;1998.1650034000631;None;1999.6650516001973;None;None;1999.6650516001973;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;019_m_f_n_a.jpg;neutral;8;8;m;008_y_m_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block3_Pilot_2;19;n_n;n_n_strong;;;;;0;2;2;2;0;49;49;49;;;;;;;;;2002.6652499001939;None;2004.6696407001;2004.95810740022;2004.95810740022;2004.965936000226;2004.965936000226;2005.006851900136;2005.006851900136;None;None;0;2005.006851900136;None;2006.5068106001709;None;None;2006.5068106001709;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;027_o_m_n_a.jpg;neutral;8;27;m;027_o_m_h_a.jpg;happy;incongruent;9;match;;140;150;;18;227;block3_Pilot_2;27;n_h;n_h_weak;;;;;0;2;2;2;0;50;50;50;;;;;;;;;2009.5070895000827;None;2011.4173894000705;2011.7082847000565;2011.7082847000565;2011.8577270000242;2011.8577270000242;2011.8985258000903;2011.8985258000903;None;None;0;2011.8985258000903;None;2013.3986537000164;None;None;2013.3986537000164;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;008_y_m_n_a.jpg;neutral;8;40;f;040_y_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;2;233;block3_Pilot_2;8;n_s;n_s_strong;;;;;0;2;2;2;0;51;51;51;;;;;;;;;2016.398976800032;None;2018.359609400155;2018.6500393000897;2018.6500393000897;2018.6662993000355;2018.6662993000355;2018.7068419000134;2018.7068419000134;None;None;0;2018.7068419000134;None;2020.2072805000935;None;None;2020.2072805000935;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;019_m_f_h_a.jpg;happy;9;40;f;040_y_f_s_a.jpg;sad;incongruent;7;match;;120;160;;2;139;block3_Pilot_2;19;h_s;h_s_strong;;;;;0;2;2;2;0;52;52;52;;;;;;;;;2023.2080251001753;None;2024.3736190001946;2024.6665609001648;2024.6665609001648;2024.6830370000098;2024.6830370000098;2024.7238646000624;2024.7238646000624;None;None;0;2024.7238646000624;None;2026.2245344000403;None;None;2026.2245344000403;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;028_y_f_h_a.jpg;happy;9;21;f;021_o_f_h_a.jpg;happy;congruent;9;match;;120;150;;2;238;block3_Pilot_2;28;h_h;h_h_weak;;;;;0;2;2;2;0;53;53;53;;;;;;;;;2029.2241986000445;None;2031.2173930001445;2031.5084781001788;2031.5084781001788;2031.5249471000861;2031.5249471000861;2031.5656736001838;2031.5656736001838;None;None;0;2031.5656736001838;None;2033.0656720001716;None;None;2033.0656720001716;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;030_o_f_n_a.jpg;neutral;8;27;m;027_o_m_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;134;block3_Pilot_2;30;n_h;n_h_strong;;;;;0;2;2;2;0;54;54;54;;;;;;;;;2036.066372900037;None;2037.2408292000182;2037.533908400219;2037.533908400219;2037.558261900209;2037.558261900209;2037.5991235000547;2037.5991235000547;None;None;0;2037.5991235000547;None;2039.0995821000542;None;None;2039.0995821000542;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;028_y_f_h_a.jpg;happy;9;27;m;027_o_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block3_Pilot_2;28;h_s;h_s_weak;;;;;0;2;2;2;0;55;55;55;;;;;;;;;2042.0993032001425;None;2044.092871400062;2044.3837306001224;2044.3837306001224;2044.3918302000966;2044.3918302000966;2044.4325236000586;2044.4325236000586;None;None;0;2044.4325236000586;None;2045.9324881001376;None;None;2045.9324881001376;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;030_o_f_n_a.jpg;neutral;8;28;f;028_y_f_s_a.jpg;sad;incongruent;7;match;;140;160;;1;238;block3_Pilot_2;30;n_s;n_s_weak;;;;;0;2;2;2;0;56;56;56;;;;;;;;;2048.932667600224;None;2050.936835900182;2051.2259028002154;2051.2259028002154;2051.233504100004;2051.233504100004;2051.274422600167;2051.274422600167;None;None;0;2051.274422600167;None;2052.7742114001885;None;None;2052.7742114001885;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;016_y_m_h_a.jpg;happy;9;8;m;008_y_m_h_a.jpg;happy;congruent;9;match;;120;150;;2;143;block3_Pilot_2;16;h_h;h_h_strong;;;;;0;2;2;2;0;57;57;57;;;;;;;;;2055.7745519001037;None;2056.973898500204;2057.26739110006;2057.26739110006;2057.2836419001687;2057.2836419001687;2057.3245042001363;2057.3245042001363;None;None;0;2057.3245042001363;None;2058.8244145000353;None;None;2058.8244145000353;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;013_y_m_h_a.jpg;happy;9;8;m;008_y_m_n_a.jpg;neutral;incongruent;8;match;;120;170;;18;238;block3_Pilot_2;13;h_n;h_n_strong;;;;;0;2;2;2;0;58;58;58;;;;;;;;;2061.8246337000746;None;2063.8291226001456;2064.1175387999974;2064.1175387999974;2064.267235400155;2064.267235400155;2064.3080445001833;2064.3080445001833;None;None;0;2064.3080445001833;None;2065.808118000161;None;None;2065.808118000161;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;021_o_f_h_a.jpg;happy;9;19;f;019_m_f_s_a.jpg;sad;incongruent;7;match;;120;160;;3;122;block3_Pilot_2;21;h_s;h_s_weak;;;;;0;2;2;2;0;59;59;59;;;;;;;;;2068.808123800205;None;2069.843868300086;2070.134636100149;2070.134636100149;2070.158943100134;2070.158943100134;2070.199793800013;2070.199793800013;None;None;0;2070.199793800013;None;2071.6997225000523;None;None;2071.6997225000523;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;030_o_f_s_a.jpg;sad;7;12;f;012_o_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;2;224;block3_Pilot_2;30;s_n;s_n_strong;;;;;0;2;2;2;0;60;60;60;;;;;;;;;2074.699965600157;None;2076.5860835001804;2076.8762442001607;2076.8762442001607;2076.8923577000387;2076.8923577000387;2076.933291000081;2076.933291000081;None;None;0;2076.933291000081;None;2078.433260100195;None;None;2078.433260100195;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;027_o_m_n_a.jpg;neutral;8;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;3;206;block3_Pilot_2;27;n_h;n_h_strong;;;;;0;2;2;2;0;61;61;61;;;;;;;;;2081.433539699996;None;2083.169441500213;2083.4598827001173;2083.4598827001173;2083.484272000147;2083.484272000147;2083.5251473002136;2083.5251473002136;None;None;0;2083.5251473002136;None;2085.025094000157;None;None;2085.025094000157;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;028_y_f_h_a.jpg;happy;9;4;m;004_o_m_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;2;163;block3_Pilot_2;28;h_n;h_n_weak;;;;;0;2;2;2;0;62;62;62;;;;;;;;;2088.0253357000183;None;2089.395128100179;2089.684653900098;2089.684653900098;2089.7009650000837;2089.7009650000837;2089.741660800064;2089.741660800064;None;None;0;2089.741660800064;None;2091.241964300163;None;None;2091.241964300163;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;004_o_m_s_a.jpg;sad;7;28;f;028_y_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;18;238;block3_Pilot_2;4;s_s;s_s_weak;;;;;0;2;2;2;0;63;63;63;;;;;;;;;2094.241932900157;None;2096.232782700099;2096.526298200013;2096.526298200013;2096.676224300172;2096.676224300172;2096.717013800051;2096.717013800051;None;None;0;2096.717013800051;None;2098.217864500126;None;None;2098.217864500126;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;012_o_f_s_a.jpg;sad;7;28;f;028_y_f_n_a.jpg;neutral;incongruent;8;match;;130;170;;1;238;block3_Pilot_2;12;s_n;s_n_strong;;;;;0;2;2;2;0;64;64;64;;;;;;;;;2101.2171453000046;None;2103.2035042000934;2103.5013495001476;2103.5013495001476;2103.509578100173;2103.509578100173;2103.550418600207;2103.550418600207;None;None;0;2103.550418600207;None;2105.0505504000466;None;None;2105.0505504000466;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;030_o_f_h_a.jpg;happy;9;28;f;028_y_f_s_a.jpg;sad;incongruent;7;match;;120;160;;18;172;block3_Pilot_2;30;h_s;h_s_weak;;;;;0;2;2;2;0;65;65;65;;;;;;;;;2108.0505439001136;None;2109.507041500183;2109.8019763000775;2109.8019763000775;2109.9513894000556;2109.9513894000556;2109.992297900142;2109.992297900142;None;None;0;2109.992297900142;None;2111.4922499000095;None;None;2111.4922499000095;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;016_y_m_s_a.jpg;sad;7;21;f;021_o_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;1;238;block3_Pilot_2;16;s_h;s_h_weak;;;;;0;2;2;2;0;66;66;66;;;;;;;;;2114.4924008001108;None;2116.483432200039;2116.7767582000233;2116.7767582000233;2116.784951400012;2116.784951400012;2116.825789600145;2116.825789600145;None;None;0;2116.825789600145;None;2118.325889900094;None;None;2118.325889900094;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;004_o_m_s_a.jpg;sad;7;33;m;033_o_m_s_a.jpg;sad;congruent;7;match;;130;160;;3;163;block3_Pilot_2;4;s_s;s_s_strong;;;;;0;2;2;2;0;67;67;67;;;;;;;;;2121.3263214000035;None;2122.6921860000584;2122.985240700189;2122.985240700189;2123.0100818001665;2123.0100818001665;2123.0508596000727;2123.0508596000727;None;None;0;2123.0508596000727;None;2124.5510052000172;None;None;2124.5510052000172;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;019_m_f_h_a.jpg;happy;9;8;m;008_y_m_h_a.jpg;happy;congruent;9;mismatch;;120;150;;3;143;block3_Pilot_2;19;h_h;h_h_strong;;;;;0;2;2;2;0;68;68;68;;;;;;;;;2127.5511308000423;None;2128.7506106002256;2129.0437299001496;2129.0437299001496;2129.068502600072;2129.068502600072;2129.109333000146;2129.109333000146;None;None;0;2129.109333000146;None;2130.6093317000195;None;None;2130.6093317000195;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;030_o_f_n_a.jpg;neutral;8;12;f;012_o_f_n_a.jpg;neutral;congruent;8;match;;140;170;;2;202;block3_Pilot_2;30;n_n;n_n_strong;;;;;0;2;2;2;0;69;69;69;;;;;;;;;2133.6101993001066;None;2135.3288542001974;2135.6192023002077;2135.6192023002077;2135.6352875002194;2135.6352875002194;2135.676063900115;2135.676063900115;None;None;0;2135.676063900115;None;2137.176120400196;None;None;2137.176120400196;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;033_o_m_s_a.jpg;sad;7;4;m;004_o_m_s_a.jpg;sad;congruent;7;match;;130;160;;18;207;block3_Pilot_2;33;s_s;s_s_weak;;;;;0;2;2;2;0;70;70;70;;;;;;;;;2140.1764107001945;None;2141.908956900006;2142.2024633002;2142.2024633002;2142.352087800158;2142.352087800158;2142.392943800194;2142.392943800194;None;None;0;2142.392943800194;None;2143.8929022001103;None;None;2143.8929022001103;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;016_y_m_h_a.jpg;happy;9;28;f;028_y_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;2;150;block3_Pilot_2;16;h_h;h_h_strong;;;;;0;2;2;2;0;71;71;71;;;;;;;;;2146.8930465001613;None;2148.150682900101;2148.4441613000818;2148.4441613000818;2148.4605114001315;2148.4605114001315;2148.5013841001783;2148.5013841001783;None;None;0;2148.5013841001783;None;2150.0015593999997;None;None;2150.0015593999997;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;040_y_f_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;match;;120;170;;18;182;block3_Pilot_2;40;h_n;h_n_weak;;;;;0;2;2;2;0;72;72;72;;;;;;;;;2153.001852300018;None;2154.5260281001683;2154.8190605000127;2154.8190605000127;2154.9690620000474;2154.9690620000474;2155.009994200198;2155.009994200198;None;None;0;2155.009994200198;None;2156.50983500015;None;None;2156.50983500015;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;030_o_f_n_a.jpg;neutral;8;33;m;033_o_m_h_a.jpg;happy;incongruent;9;mismatch;;140;150;;2;226;block3_Pilot_2;30;n_h;n_h_weak;;;;;0;2;2;2;0;73;73;73;;;;;;;;;2159.5100069001783;None;2161.414540800033;2161.703133000061;2161.703133000061;2161.719171700068;2161.719171700068;2161.7599311000668;2161.7599311000668;None;None;0;2161.7599311000668;None;2163.260141100036;None;None;2163.260141100036;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;013_y_m_s_a.jpg;sad;7;27;m;027_o_m_s_a.jpg;sad;congruent;7;match;;130;160;;18;238;block3_Pilot_2;13;s_s;s_s_weak;;;;;0;2;2;2;0;74;74;74;;;;;;;;;2166.260188000044;None;2168.251594200032;2168.544430000009;2168.544430000009;2168.6943153000902;2168.6943153000902;2168.735164000187;2168.735164000187;None;None;0;2168.735164000187;None;2170.235273800092;None;None;2170.235273800092;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;027_o_m_n_a.jpg;neutral;8;21;f;021_o_f_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;3;225;block3_Pilot_2;27;n_s;n_s_weak;;;;;0;2;2;2;0;75;75;75;;;;;;;;;2173.2352496001404;None;2175.1482878001407;2175.4449395001866;2175.4449395001866;2175.469616100192;2175.469616100192;2175.510458200006;2175.510458200006;None;None;0;2175.510458200006;None;2177.010231500026;None;None;2177.010231500026;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;028_y_f_n_a.jpg;neutral;8;12;f;012_o_f_s_a.jpg;sad;incongruent;7;match;;140;160;;2;230;block3_Pilot_2;28;n_s;n_s_weak;;;;;0;2;2;2;0;76;76;76;;;;;;;;;2180.0104212001897;None;2181.9461741000414;2182.2368354001082;2182.2368354001082;2182.25293590012;2182.25293590012;2182.293804400135;2182.293804400135;None;None;0;2182.293804400135;None;2183.794003200019;None;None;2183.794003200019;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;027_o_m_h_a.jpg;happy;9;21;f;021_o_f_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;2;194;block3_Pilot_2;27;h_s;h_s_weak;;;;;0;2;2;2;0;77;77;77;;;;;;;;;2186.7941130001564;None;2188.4289351000916;2188.72033390007;2188.72033390007;2188.7364344000816;2188.7364344000816;2188.7771693000104;2188.7771693000104;None;None;0;2188.7771693000104;None;2190.277966500027;None;None;2190.277966500027;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;033_o_m_s_a.jpg;sad;7;19;f;019_m_f_h_a.jpg;happy;incongruent;9;mismatch;;130;150;;18;129;block3_Pilot_2;33;s_h;s_h_strong;;;;;0;2;2;2;0;78;78;78;;;;;;;;;2193.277351900004;None;2194.360700300196;2194.653410300147;2194.653410300147;2194.8031022001524;2194.8031022001524;2194.8440200001933;2194.8440200001933;None;None;0;2194.8440200001933;None;2196.34421260003;None;None;2196.34421260003;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;021_o_f_n_a.jpg;neutral;8;16;m;016_y_m_s_a.jpg;sad;incongruent;7;mismatch;;140;160;;1;238;block3_Pilot_2;21;n_s;n_s_strong;;;;;0;2;2;2;0;79;79;79;;;;;;;;;2199.3445606001187;None;2201.347935200203;2201.6371935000643;2201.6371935000643;2201.6449144000653;2201.6449144000653;2201.6857483000495;2201.6857483000495;None;None;0;2201.6857483000495;None;2203.1859709001146;None;None;2203.1859709001146;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;013_y_m_s_a.jpg;sad;7;21;f;021_o_f_n_a.jpg;neutral;incongruent;8;mismatch;;130;170;;18;230;block3_Pilot_2;13;s_n;s_n_strong;;;;;0;2;2;2;0;80;80;80;;;;;;;;;2206.186947400216;None;2208.111032300163;2208.40370470006;2208.40370470006;2208.5534920000937;2208.5534920000937;2208.594301100122;2208.594301100122;None;None;0;2208.594301100122;None;2210.0943295001052;None;None;2210.0943295001052;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;008_y_m_h_a.jpg;happy;9;30;f;030_o_f_h_a.jpg;happy;congruent;9;mismatch;;120;150;;2;173;block3_Pilot_2;8;h_h;h_h_weak;;;;;0;2;2;2;0;81;81;81;;;;;;;;;2213.0944467000663;None;2214.5434390001465;2214.8370961002074;2214.8370961002074;2214.853651800193;2214.853651800193;2214.89438300021;2214.89438300021;None;None;0;2214.89438300021;None;2216.3954228002112;None;None;2216.3954228002112;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;019_m_f_s_a.jpg;sad;7;30;f;030_o_f_s_a.jpg;sad;congruent;7;match;;130;160;;18;174;block3_Pilot_2;19;s_s;s_s_weak;;;;;0;2;2;2;0;82;82;82;;;;;;;;;2219.3948988001794;None;2220.865436100168;2221.1544236000627;2221.1544236000627;2221.3036882001907;2221.3036882001907;2221.3446601000614;2221.3446601000614;None;None;0;2221.3446601000614;None;2222.8445823001675;None;None;2222.8445823001675;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;004_o_m_n_a.jpg;neutral;8;12;f;012_o_f_n_a.jpg;neutral;congruent;8;mismatch;;140;170;;1;238;block3_Pilot_2;4;n_n;n_n_weak;;;;;0;2;2;2;0;83;83;83;;;;;;;;;2225.8450337001123;None;2227.8475830000825;2228.1378466000315;2228.1378466000315;2228.1454869001172;2228.1454869001172;2228.1863770000637;2228.1863770000637;None;None;0;2228.1863770000637;None;2229.6865259001497;None;None;2229.6865259001497;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;027_o_m_s_a.jpg;sad;7;19;f;019_m_f_s_a.jpg;sad;congruent;7;mismatch;;130;160;;18;238;block3_Pilot_2;27;s_s;s_s_weak;;;;;0;2;2;2;0;84;84;84;;;;;;;;;2232.6872125000227;None;2234.6779919001274;2234.970807600068;2234.970807600068;2235.1206480001565;2235.1206480001565;2235.161518600071;2235.161518600071;None;None;0;2235.161518600071;None;2236.661663700128;None;None;2236.661663700128;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;028_y_f_h_a.jpg;happy;9;8;m;008_y_m_s_a.jpg;sad;incongruent;7;mismatch;;120;160;;1;238;block3_Pilot_2;28;h_s;h_s_strong;;;;;0;2;2;2;0;85;85;85;;;;;;;;;2239.66179500008;None;2241.6550354000647;2241.94599880022;2241.94599880022;2241.9543103000615;2241.9543103000615;2241.995064600138;2241.995064600138;None;None;0;2241.995064600138;None;2243.495095900027;None;None;2243.495095900027;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;m;033_o_m_h_a.jpg;happy;9;40;f;040_y_f_n_a.jpg;neutral;incongruent;8;mismatch;;120;170;;18;238;block3_Pilot_2;33;h_n;h_n_strong;;;;;0;2;2;2;0;86;86;86;;;;;;;;;2246.4952308000065;None;2248.4861600000877;2248.779339300003;2248.779339300003;2248.929344400065;2248.929344400065;2248.97027410008;2248.97027410008;None;None;0;2248.97027410008;None;2250.4700490001123;None;None;2250.4700490001123;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
;f;021_o_f_n_a.jpg;neutral;8;21;f;021_o_f_h_a.jpg;happy;incongruent;9;match;;140;150;;18;238;block3_Pilot_2;21;n_h;n_h_weak;;;;;0;2;2;2;0;87;87;87;;;;;;;;;2253.470284000039;None;2255.4791757001076;2255.7717854999937;2255.7717854999937;2255.921210900182;2255.921210900182;2255.9618820000906;2255.9618820000906;None;None;0;2255.9618820000906;None;2257.461871100124;None;None;2257.461871100124;None;;;;;;;Emoconpilot031;2021_Nov_10_1210;BackwardMask;2020.2.8;120.08175149607206;
