Person,primeGender,prime,primeEmotion,corrAnsPrime,targetPerson,targetGender,target,targetEmotion,Cond,corrAnsTar,gender,condition,ID_primer,ID_target,PrimerTime,PrimerTime120,JitterTime,conditionsFile,primePerson,emotion_condition,Condition,example.thisRepN,example.thisTrialN,example.thisN,example.thisIndex,readinBlocks.thisRepN,readinBlocks.thisTrialN,readinBlocks.thisN,readinBlocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_intro.started,text_intro.stopped,text_probe.started,text_probe.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon_ISI.started,polygon_ISI.stopped,polygon.started,polygon.stopped,primerImage.started,primerImage.stopped,maskImage.started,maskImage.stopped,response.started,response.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,text.started,text.stopped,key_resp_Rating.keys,key_resp_Rating.rt,key_resp_Rating.started,key_resp_Rating.stopped,text_start.started,text_start.stopped,text_pause.started,text_pause.stopped,key_resp.rt,participant,date,expName,psychopyVersion,frameRate,
,m,008_y_m_n_a.jpg,neutral,8,12,f,012_o_f_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,18,208,block2_Pilot_2,8,n_n,n_n_weak,,,,,0,1,1,1,0,30,30,30,,,,,,,,,1178.2076574,None,1179.9602612,1180.2503081,1180.2503081,1180.399921,1180.399921,1180.4407903000001,1180.4407903000001,None,8,1,1180.4407903000001,None,1181.9408219,None,['7'],[0.8509092000001601],1181.9408219,None,,,,,0.5990091999999549,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,008_y_m_s_a.jpg,sad,7,4,m,004_o_m_n_a.jpg,neutral,incongruent,8,match,,130,170,,2,231,block2_Pilot_2,8,s_n,s_n_weak,,,,,0,1,1,1,0,31,31,31,,,,,,,,,1184.9409414000002,None,1186.8852429,1187.1756753,1187.1756753,1187.1916596,1187.1916596,1187.232561,1187.232561,None,7,0,1187.232561,None,1188.7325582,None,['7'],[0.9789659000000484],1188.7325582,None,,,,,0.7190599000000475,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_n_a.jpg,neutral,8,28,f,028_y_f_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,2,218,block2_Pilot_2,16,n_n,n_n_weak,,,,,0,1,1,1,0,32,32,32,,,,,,,,,1191.7331708000002,None,1193.5677826,1193.8589909,1193.8589909,1193.8751565,1193.8751565,1193.9159938,1193.9159938,None,8,1,1193.9159938,None,1195.4160766,None,['8'],[0.487439699999868],1195.4160766,None,,,,,0.9317917000000762,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_n_a.jpg,neutral,8,33,m,033_o_m_s_a.jpg,sad,incongruent,7,match,,140,160,,3,141,block2_Pilot_2,33,n_s,n_s_weak,,,,,0,1,1,1,0,33,33,33,,,,,,,,,1198.4167335,None,1199.6100876,1199.900902,1199.900902,1199.9252854000001,1199.9252854000001,1199.9661276000002,1199.9661276000002,None,8,0,1199.9661276000002,None,1201.4661587,None,['8'],[0.6373588000001291],1201.4661587,None,,,,,0.641597099999899,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_n_a.jpg,neutral,8,13,m,013_y_m_s_a.jpg,sad,incongruent,7,match,,140,160,,1,238,block2_Pilot_2,16,n_s,n_s_weak,,,,,0,1,1,1,0,34,34,34,,,,,,,,,1204.466383,None,1206.4697485000002,1206.7593777,1206.7593777,1206.7671099000002,1206.7671099000002,1206.8079548,1206.8079548,None,None,0,1206.8079548,None,1208.3081409000001,None,['9'],[0.9715437999998358],1208.3081409000001,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_h_a.jpg,happy,9,12,f,012_o_f_n_a.jpg,neutral,incongruent,8,match,,120,170,,3,190,block2_Pilot_2,30,h_n,h_n_weak,,,,,0,1,1,1,0,35,35,35,,,,,,,,,1211.3088076000001,None,1212.9109275,1213.2012351,1213.2012351,1213.2256594,1213.2256594,1213.2664053,1213.2664053,None,9,0,1213.2664053,None,1214.7664192,None,None,,1214.7664192,None,,,,,0.7893758000000162,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_s_a.jpg,sad,7,12,f,012_o_f_n_a.jpg,neutral,incongruent,8,match,,130,170,,3,197,block2_Pilot_2,30,s_n,s_n_strong,,,,,0,1,1,1,0,36,36,36,,,,,,,,,1217.7664879000001,None,1219.4277103,1219.7179733,1219.7179733,1219.7423283,1219.7423283,1219.7831413000001,1219.7831413000001,None,None,0,1219.7831413000001,None,1221.2833572,None,"['8', '8']","[0.06853449999994154, 0.9001332000000275]",1221.2833572,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_s_a.jpg,sad,7,8,m,008_y_m_h_a.jpg,happy,incongruent,9,match,,130,150,,3,201,block2_Pilot_2,4,s_h,s_h_strong,,,,,0,1,1,1,0,37,37,37,,,,,,,,,1224.2841805,None,1225.9662714,1226.2595134,1226.2595134,1226.2839955,1226.2839955,1226.3248706000002,1226.3248706000002,None,7,0,1226.3248706000002,None,1227.8250524,None,['7'],[0.6628149999999096],1227.8250524,None,,,,,0.7626589999999851,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_n_a.jpg,neutral,8,16,m,016_y_m_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,3,198,block2_Pilot_2,40,n_n,n_n_strong,,,,,0,1,1,1,0,38,38,38,,,,,,,,,1230.8247852,None,1232.5452692000001,1232.8348742,1232.8348742,1232.8593355,1232.8593355,1232.9002716,1232.9002716,None,8,1,1232.9002716,None,1234.400326,None,['8'],[1.0794161999999687],1234.400326,None,,,,,1.3634039999999459,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_n_a.jpg,neutral,8,16,m,016_y_m_s_a.jpg,sad,incongruent,7,match,,140,160,,1,238,block2_Pilot_2,27,n_s,n_s_strong,,,,,0,1,1,1,0,39,39,39,,,,,,,,,1237.4011571,None,1239.4061688000002,1239.7017433,1239.7017433,1239.709393,1239.709393,1239.7501956,1239.7501956,None,None,0,1239.7501956,None,1241.2503501,None,['9'],[0.6374797999999373],1241.2503501,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_n_a.jpg,neutral,8,40,f,040_y_f_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,2,137,block2_Pilot_2,33,n_h,n_h_strong,,,,,0,1,1,1,0,40,40,40,,,,,,,,,1244.2508279,None,1245.4357996,1245.7266843,1245.7266843,1245.7428329000002,1245.7428329000002,1245.7837934000001,1245.7837934000001,None,None,0,1245.7837934000001,None,1247.2841332,None,['8'],[1.4995536999999786],1247.2841332,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_s_a.jpg,sad,7,8,m,008_y_m_h_a.jpg,happy,incongruent,9,match,,130,150,,18,193,block2_Pilot_2,4,s_h,s_h_strong,,,,,0,1,1,1,0,41,41,41,,,,,,,,,1250.2839774000001,None,1251.9006323,1252.1932216,1252.1932216,1252.3428282,1252.3428282,1252.3837138000001,1252.3837138000001,None,7,0,1252.3837138000001,None,1253.883761,None,['7'],[0.9877575999998953],1253.883761,None,,,,,0.9359953999999107,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_h_a.jpg,happy,9,4,m,004_o_m_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,3,198,block2_Pilot_2,12,h_s,h_s_weak,,,,,0,1,1,1,0,42,42,42,,,,,,,,,1256.8854769,None,1258.5413499000001,1258.8350213,1258.8350213,1258.8597852,1258.8597852,1258.9007801,1258.9007801,None,9,0,1258.9007801,None,1260.4006754,None,['7'],[0.5351371000001564],1260.4006754,None,,,,,0.6109079000000293,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_n_a.jpg,neutral,8,8,m,008_y_m_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,1,238,block2_Pilot_2,12,n_s,n_s_strong,,,,,0,1,1,1,0,43,43,43,,,,,,,,,1263.4013466000001,None,1265.4201764,1265.7106189,1265.7106189,1265.7182073000001,1265.7182073000001,1265.759205,1265.759205,None,None,0,1265.759205,None,1267.2591753000002,None,['9'],[0.7486237000000528],1267.2591753000002,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_n_a.jpg,neutral,8,8,m,008_y_m_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,3,165,block2_Pilot_2,40,n_n,n_n_weak,,,,,0,1,1,1,0,44,44,44,,,,,,,,,1270.2598949,None,1271.6557658000002,1271.9524546,1271.9524546,1271.9766892,1271.9766892,1272.017648,1272.017648,None,8,1,1272.017648,None,1273.5180343,None,['8'],[0.921664200000123],1273.5180343,None,,,,,1.110267199999953,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,028_y_f_h_a.jpg,happy,9,33,m,033_o_m_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,1,238,block2_Pilot_2,28,h_n,h_n_strong,,,,,0,1,1,1,0,45,45,45,,,,,,,,,1276.5183346000001,None,1278.5115393,1278.8022097,1278.8022097,1278.8102058,1278.8102058,1278.8511193000002,1278.8511193000002,None,None,0,1278.8511193000002,None,1280.3512562,None,['9'],[1.1285235000000284],1280.3512562,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_s_a.jpg,sad,7,19,f,019_m_f_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,2,236,block2_Pilot_2,27,s_n,s_n_weak,,,,,0,1,1,1,0,46,46,46,,,,,,,,,1283.3516993,None,1285.3256658,1285.6190671000002,1285.6190671000002,1285.6354326,1285.6354326,1285.6761785,1285.6761785,None,None,0,1285.6761785,None,1287.1761999,None,['9'],[0.43154200000003584],1287.1761999,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_h_a.jpg,happy,9,19,f,019_m_f_s_a.jpg,sad,incongruent,7,mismatch,,120,160,,1,238,block2_Pilot_2,27,h_s,h_s_strong,,,,,0,1,1,1,0,47,47,47,,,,,,,,,1290.1773897,None,1292.1952383,1292.4861687,1292.4861687,1292.4939365,1292.4939365,1292.5350377,1292.5350377,None,None,0,1292.5350377,None,1294.0350477,None,['9'],[0.6126787999999124],1294.0350477,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_h_a.jpg,happy,9,4,m,004_o_m_s_a.jpg,sad,incongruent,7,match,,120,160,,3,227,block2_Pilot_2,16,h_s,h_s_strong,,,,,0,1,1,1,0,48,48,48,,,,,,,,,1297.035904,None,1298.9344772,1299.2275995,1299.2275995,1299.2523128,1299.2523128,1299.2932136,1299.2932136,None,9,0,1299.2932136,None,1300.7933500000001,None,['7'],[0.9105116999999154],1300.7933500000001,None,,,,,0.59451799999988,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_h_a.jpg,happy,9,13,m,013_y_m_h_a.jpg,happy,congruent,9,mismatch,,120,150,,3,165,block2_Pilot_2,40,h_h,h_h_strong,,,,,0,1,1,1,0,49,49,49,,,,,,,,,1303.7941046,None,1305.1756394000001,1305.4693152,1305.4693152,1305.4942597000002,1305.4942597000002,1305.5354109,1305.5354109,None,9,1,1305.5354109,None,1307.035247,None,['7'],[0.5485392000000502],1307.035247,None,,,,,0.4803522000001976,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_s_a.jpg,sad,7,28,f,028_y_f_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,2,227,block2_Pilot_2,33,s_n,s_n_weak,,,,,0,1,1,1,0,50,50,50,,,,,,,,,1310.0361377000002,None,1311.9356494,1312.2277346,1312.2277346,1312.2442416000001,1312.2442416000001,1312.2850992,1312.2850992,None,7,0,1312.2850992,None,1313.7853818,None,['7'],[1.4224870000000465],1313.7853818,None,,,,,0.6106191999999737,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_s_a.jpg,sad,7,27,m,027_o_m_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,1,238,block2_Pilot_2,19,s_h,s_h_weak,,,,,0,1,1,1,0,51,51,51,,,,,,,,,1316.7862094,None,1318.7923644,1319.0865846000002,1319.0865846000002,1319.094291,1319.094291,1319.1352862,1319.1352862,None,None,0,1319.1352862,None,1320.6355054,None,['9'],[1.8120457999998507],1320.6355054,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_h_a.jpg,happy,9,19,f,019_m_f_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,18,238,block2_Pilot_2,16,h_n,h_n_strong,,,,,0,1,1,1,0,52,52,52,,,,,,,,,1323.6353641,None,1325.6268981,1325.9196938,1325.9196938,1326.0696933000002,1326.0696933000002,1326.1102418,1326.1102418,None,9,0,1326.1102418,None,1327.6104236,None,['7'],[1.4533175999999912],1327.6104236,None,,,,,0.44938379999985045,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_s_a.jpg,sad,7,8,m,008_y_m_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,1,238,block2_Pilot_2,21,s_n,s_n_strong,,,,,0,1,1,1,0,53,53,53,,,,,,,,,1330.6104123,None,1332.5999078,1332.8949372,1332.8949372,1332.9031377000001,1332.9031377000001,1332.9438038,1332.9438038,None,None,0,1332.9438038,None,1334.4440665,None,['9'],[0.6196245999999519],1334.4440665,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_s_a.jpg,sad,7,33,m,033_o_m_s_a.jpg,sad,congruent,7,mismatch,,130,160,,2,148,block2_Pilot_2,12,s_s,s_s_weak,,,,,0,1,1,1,0,54,54,54,,,,,,,,,1337.4444903,None,1338.6798952000001,1338.9782421,1338.9782421,1338.9947929,1338.9947929,1339.0358994,1339.0358994,None,9,0,1339.0358994,None,1340.5356208,None,None,,1340.5356208,None,,,,,1.0358214999998836,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,030_o_f_s_a.jpg,sad,7,40,f,040_y_f_s_a.jpg,sad,congruent,7,match,,130,160,,3,136,block2_Pilot_2,30,s_s,s_s_strong,,,,,0,1,1,1,0,55,55,55,,,,,,,,,1343.5367319,None,1344.7634118,1345.0540186,1345.0540186,1345.0782944,1345.0782944,1345.1191515,1345.1191515,None,7,1,1345.1191515,None,1346.6191101,None,['8'],[0.8365142999998625],1346.6191101,None,,,,,1.0965939000000162,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_s_a.jpg,sad,7,28,f,028_y_f_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,1,238,block2_Pilot_2,27,s_h,s_h_weak,,,,,0,1,1,1,0,56,56,56,,,,,,,,,1349.6200953,None,1351.6123276,1351.9036024,1351.9036024,1351.9117221000001,1351.9117221000001,1351.9525631000001,1351.9525631000001,None,None,0,1351.9525631000001,None,1353.4528616,None,['9'],[0.8109365000000253],1353.4528616,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,004_o_m_n_a.jpg,neutral,8,8,m,008_y_m_s_a.jpg,sad,incongruent,7,match,,140,160,,3,225,block2_Pilot_2,4,n_s,n_s_strong,,,,,0,1,1,1,0,57,57,57,,,,,,,,,1356.4526971,None,1358.3731484,1358.6627149,1358.6627149,1358.6868622,1358.6868622,1358.7277395,1358.7277395,None,7,1,1358.7277395,None,1360.2277393000002,None,['7'],[1.3957820000000538],1360.2277393000002,None,,,,,1.0639263000000483,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,012_o_f_s_a.jpg,sad,7,40,f,040_y_f_s_a.jpg,sad,congruent,7,match,,130,160,,1,238,block2_Pilot_2,12,s_s,s_s_strong,,,,,0,1,1,1,0,58,58,58,,,,,,,,,1363.2286356,None,1365.2159987,1365.5120497,1365.5120497,1365.5203519000002,1365.5203519000002,1365.5613104000001,1365.5613104000001,None,None,0,1365.5613104000001,None,1367.0609897000002,None,['9'],[0.9867122000000563],1367.0609897000002,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_h_a.jpg,happy,9,4,m,004_o_m_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,1,238,block2_Pilot_2,21,h_n,h_n_weak,,,,,0,1,1,1,0,59,59,59,,,,,,,,,1370.0615030000001,None,1372.0824307,1372.371222,1372.371222,1372.3788176,1372.3788176,1372.4197570000001,1372.4197570000001,None,None,0,1372.4197570000001,None,1373.9196684,None,['9'],[1.0319601000001057],1373.9196684,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_h_a.jpg,happy,9,16,m,016_y_m_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,2,154,block2_Pilot_2,40,h_n,h_n_weak,,,,,0,1,1,1,0,60,60,60,,,,,,,,,1376.9204977,None,1378.2131733,1378.5041118000001,1378.5041118000001,1378.5205911,1378.5205911,1378.5615073000001,1378.5615073000001,None,9,0,1378.5615073000001,None,1380.0615401,None,['7'],[1.3942913000000772],1380.0615401,None,,,,,0.87008139999989,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,008_y_m_n_a.jpg,neutral,8,4,m,004_o_m_s_a.jpg,sad,incongruent,7,match,,140,160,,18,145,block2_Pilot_2,8,n_s,n_s_strong,,,,,0,1,1,1,0,61,61,61,,,,,,,,,1383.0618924,None,1384.3112897,1384.6046311,1384.6046311,1384.7540853,1384.7540853,1384.7949088,1384.7949088,None,8,0,1384.7949088,None,1386.2949285,None,['7'],[0.29661570000007487],1386.2949285,None,,,,,0.7329037999998036,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_s_a.jpg,sad,7,33,m,033_o_m_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,1,238,block2_Pilot_2,21,s_h,s_h_strong,,,,,0,1,1,1,0,62,62,62,,,,,,,,,1389.2957719,None,1391.2849659,1391.5793522000001,1391.5793522000001,1391.5875478,1391.5875478,1391.6284026,1391.6284026,None,None,0,1391.6284026,None,1393.1285152,None,['9'],[0.4792814999998427],1393.1285152,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,033_o_m_n_a.jpg,neutral,8,30,f,030_o_f_h_a.jpg,happy,incongruent,9,mismatch,,140,150,,18,171,block2_Pilot_2,33,n_h,n_h_weak,,,,,0,1,1,1,0,63,63,63,,,,,,,,,1396.1285104,None,1397.5904649000001,1397.8798945,1397.8798945,1398.0293490000001,1398.0293490000001,1398.0702211,1398.0702211,None,8,0,1398.0702211,None,1399.5701893,None,['8'],[1.3015913000001547],1399.5701893,None,,,,,1.2015117000000828,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,027_o_m_n_a.jpg,neutral,8,27,m,027_o_m_h_a.jpg,happy,incongruent,9,match,,140,150,,2,164,block2_Pilot_2,27,n_h,n_h_weak,,,,,0,1,1,1,0,64,64,64,,,,,,,,,1402.5710479000002,None,1403.9599383,1404.2550988,1404.2550988,1404.271049,1404.271049,1404.3120448,1404.3120448,None,None,0,1404.3120448,None,1405.8121181000001,None,['9'],[1.0753765999997995],1405.8121181000001,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,008_y_m_n_a.jpg,neutral,8,40,f,040_y_f_n_a.jpg,neutral,congruent,8,mismatch,,140,170,,1,238,block2_Pilot_2,8,n_n,n_n_strong,,,,,0,1,1,1,0,65,65,65,,,,,,,,,1408.8130175000001,None,1410.8205087000001,1411.1136576000001,1411.1136576000001,1411.1213057,1411.1213057,1411.1622088000001,1411.1622088000001,None,None,0,1411.1622088000001,None,1412.6621079000001,None,['9'],[0.6416368999998667],1412.6621079000001,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_h_a.jpg,happy,9,21,f,021_o_f_n_a.jpg,neutral,incongruent,8,match,,120,170,,18,239,block2_Pilot_2,40,h_n,h_n_strong,,,,,0,1,1,1,0,66,66,66,,,,,,,,,1415.6623714,None,1417.6614525,1417.9549903,1417.9549903,1418.1046762,1418.1046762,1418.1456447,1418.1456447,None,9,0,1418.1456447,None,1419.6455921000002,None,['7'],[1.6100708000001305],1419.6455921000002,None,,,,,0.9661424000000807,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_s_a.jpg,sad,7,28,f,028_y_f_h_a.jpg,happy,incongruent,9,match,,130,150,,1,238,block2_Pilot_2,21,s_h,s_h_weak,,,,,0,1,1,1,0,67,67,67,,,,,,,,,1422.6461279,None,1424.6360766,1424.9299576,1424.9299576,1424.9382258,1424.9382258,1424.979154,1424.979154,None,None,0,1424.979154,None,1426.4792836000001,None,['9'],[1.7522919999998976],1426.4792836000001,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,021_o_f_n_a.jpg,neutral,8,30,f,030_o_f_n_a.jpg,neutral,congruent,8,match,,140,170,,2,209,block2_Pilot_2,21,n_n,n_n_strong,,,,,0,1,1,1,0,68,68,68,,,,,,,,,1429.4792457,None,1431.2975517,1431.5889734,1431.5889734,1431.6053258,1431.6053258,1431.645919,1431.645919,None,None,0,1431.645919,None,1433.145829,None,['9'],[1.3659080999998423],1433.145829,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_s_a.jpg,sad,7,13,m,013_y_m_s_a.jpg,sad,congruent,7,mismatch,,130,160,,3,147,block2_Pilot_2,40,s_s,s_s_strong,,,,,0,1,1,1,0,69,69,69,,,,,,,,,1436.1459719,None,1437.3807534,1437.6720917,1437.6720917,1437.6972042,1437.6972042,1437.7376458,1437.7376458,None,7,1,1437.7376458,None,1439.2376785000001,None,['8'],[0.9218396999999641],1439.2376785000001,None,,,,,1.0941103999998631,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_s_a.jpg,sad,7,21,f,021_o_f_h_a.jpg,happy,incongruent,9,match,,130,150,,3,172,block2_Pilot_2,40,s_h,s_h_strong,,,,,0,1,1,1,0,70,70,70,,,,,,,,,1442.2379421,None,1443.6810068,1443.9720243000002,1443.9720243000002,1443.9970545,1443.9970545,1444.0379541,1444.0379541,None,7,0,1444.0379541,None,1445.5379344,None,['8'],[0.78985119999993],1445.5379344,None,,,,,0.7378989999999703,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_s_a.jpg,sad,7,16,m,016_y_m_n_a.jpg,neutral,incongruent,8,match,,130,170,,1,238,block2_Pilot_2,13,s_n,s_n_strong,,,,,0,1,1,1,0,71,71,71,,,,,,,,,1448.5381240000002,None,1450.5360742,1450.8307446000001,1450.8307446000001,1450.8386569000002,1450.8386569000002,1450.8797031000001,1450.8797031000001,None,None,0,1450.8797031000001,None,1452.3804669,None,['9'],[0.8993381000000227],1452.3804669,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,008_y_m_s_a.jpg,sad,7,12,f,012_o_f_h_a.jpg,happy,incongruent,9,mismatch,,130,150,,18,238,block2_Pilot_2,8,s_h,s_h_weak,,,,,0,1,1,1,0,72,72,72,,,,,,,,,1455.3799393000002,None,1457.4541188,1457.7479061000001,1457.7479061000001,1457.8973006,1457.8973006,1457.9382608,1457.9382608,None,None,0,1457.9382608,None,1459.4382807,None,['7'],[0.8893980000000283],1459.4382807,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,013_y_m_s_a.jpg,sad,7,21,f,021_o_f_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,1,238,block2_Pilot_2,13,s_n,s_n_weak,,,,,0,1,1,1,0,73,73,73,,,,,,,,,1462.4390546,None,1464.4310232,1464.7226655,1464.7226655,1464.7308762,1464.7308762,1464.7716043,1464.7716043,None,None,0,1464.7716043,None,1466.2719511,None,['8'],[0.28788319999989653],1466.2719511,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,019_m_f_s_a.jpg,sad,7,12,f,012_o_f_n_a.jpg,neutral,incongruent,8,match,,130,170,,2,208,block2_Pilot_2,19,s_n,s_n_weak,,,,,0,1,1,1,0,74,74,74,,,,,,,,,1469.2724121,None,1471.058003,1471.3480907,1471.3480907,1471.3640864000001,1471.3640864000001,1471.4050503,1471.4050503,None,None,0,1471.4050503,None,1472.9051788000002,None,['9'],[0.7504472000000533],1472.9051788000002,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_s_a.jpg,sad,7,19,f,019_m_f_n_a.jpg,neutral,incongruent,8,mismatch,,130,170,,18,238,block2_Pilot_2,16,s_n,s_n_strong,,,,,0,1,1,1,0,75,75,75,,,,,,,,,1475.9060658,None,1477.8986259,1478.1895351,1478.1895351,1478.3393674000001,1478.3393674000001,1478.3800535,1478.3800535,None,7,0,1478.3800535,None,1479.8804355000002,None,['7'],[1.3513312000000042],1479.8804355000002,None,,,,,1.1075702999999066,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,f,040_y_f_n_a.jpg,neutral,8,27,m,027_o_m_s_a.jpg,sad,incongruent,7,mismatch,,140,160,,1,238,block2_Pilot_2,40,n_s,n_s_weak,,,,,0,1,1,1,0,76,76,76,,,,,,,,,1482.8810475,None,1484.9237819999998,1485.2150384000001,1485.2150384000001,1485.2229068000001,1485.2229068000001,1485.2637046,1485.2637046,None,None,0,1485.2637046,None,1486.7637683000003,None,None,,1486.7637683000003,None,,,,,,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
,m,016_y_m_h_a.jpg,happy,9,30,f,030_o_f_n_a.jpg,neutral,incongruent,8,mismatch,,120,170,,2,215,block2_Pilot_2,16,h_n,h_n_weak,,,,,0,1,1,1,0,77,77,77,,,,,,,,,1489.7653233,None,1491.5652421999998,1491.8565257999999,1491.8565257999999,1491.8730042000002,1491.8730042000002,1491.9138385,1491.9138385,None,9,0,1491.9138385,None,1493.413967,None,['7'],[1.6497042000000874],1493.413967,None,,,,,0.8218690999997307,Emoconpilot027,2021_Oct_27_1229,BackwardMask,2020.2.8,119.66446085174819,
