Person	primeGender	prime	primeEmotion	corrAnsPrime	targetPerson	targetGender	target	targetEmotion	Cond	corrAnsTar	gender	condition	ID_primer	ID_target	PrimerTime	PrimerTime120	JitterTime	conditionsFile	primePerson	emotion_condition	Condition	example.thisRepN	example.thisTrialN	example.thisN	example.thisIndex	readinBlocks.thisRepN	readinBlocks.thisTrialN	readinBlocks.thisN	readinBlocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	text_intro.started	text_intro.stopped	text_probe.started	text_probe.stopped	key_resp_2.keys	key_resp_2.rt	key_resp_2.started	key_resp_2.stopped	polygon_ISI.started	polygon_ISI.stopped	polygon.started	polygon.stopped	primerImage.started	primerImage.stopped		maskImage.started	maskImage.stopped	response.started	response.stopped	key_resp.keys	key_resp.corr	key_resp.started	key_resp.stopped	text.started	text.stopped	key_resp_Rating.keys	key_resp_Rating.rt	key_resp_Rating.started	key_resp_Rating.stopped	text_start.started	text_start.stopped	text_pause.started	text_pause.stopped	key_resp.rt	text_ende.started	text_ende.stopped	participant	date	expName	psychopyVersion	frameRate
	m	008_y_m_s_a.jpg	sad	7	19	f	019_m_f_s_a.jpg	sad	congruent	7	mismatch		130	160		2	202	block1_Pilot_2	8	s_s	s_s_strong					0	0	0	0	0	51	51	51									526.1947634	None	527.9001201	528.1960071	528.1960071	528.2123447	0.0163376	528.2123447	528.253099	528.253099	None	7	1	528.253099	None	529.7532573	None	['8']	[0.7357454999998936]	529.7532573	None					1.2117455			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_n_a.jpg	neutral	8	12	f	012_o_f_n_a.jpg	neutral	congruent	8	match		140	170		2	214	block1_Pilot_2	28	n_n	n_n_strong					0	0	0	0	0	52	52	52									532.7530317	None	534.5560656	534.8463774	534.8463774	534.8621495	0.0157721	534.8621495	534.9034395	534.9034395	None	8	1	534.9034395	None	536.4029387	None	['8']	[0.30202059999999165]	536.4029387	None					0.753249			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	027_o_m_h_a.jpg	happy	9	19	f	019_m_f_h_a.jpg	happy	congruent	9	mismatch		120	150		3	165	block1_Pilot_2	27	h_h	h_h_strong					0	0	0	0	0	53	53	53									539.4043488	None	540.804245	541.0964632	541.0964632	541.1210103	0.0245471	541.1210103	541.161603	541.161603	None	9	1	541.161603	None	542.6614883	None	['7']	[0.5793441000000712]	542.6614883	None					0.8551181			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_s_a.jpg	sad	7	13	m	013_y_m_h_a.jpg	happy	incongruent	9	match		130	150		18	200	block1_Pilot_2	8	s_h	s_h_strong					0	0	0	0	0	54	54	54									545.6621022	None	547.3482665	547.638215	547.638215	547.7876358	0.1494208	547.7876358	547.8282303	547.8282303	None	7	0	547.8282303	None	549.328255	None	['7']	[0.952657400000021]	549.328255	None					0.6764524			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	030_o_f_n_a.jpg	neutral	8	28	f	028_y_f_s_a.jpg	sad	incongruent	7	match		140	160		18	238	block1_Pilot_2	30	n_s	n_s_weak					0	0	0	0	0	55	55	55									552.3285531	None	554.3381767	554.6300664	554.6300664	554.7794355	0.1493691	554.7794355	554.8203203	554.8203203	None	7	1	554.8203203	None	556.3202678	None	['7']	[1.0486640000000307]	556.3202678	None					1.4285365			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	019_m_f_h_a.jpg	happy	9	27	m	027_o_m_h_a.jpg	happy	congruent	9	mismatch		120	150		1	238	block1_Pilot_2	19	h_h	h_h_strong					0	0	0	0	0	56	56	56									559.3204283	None	561.3117422	561.6047376	561.6047376	561.6125798	0.0078422	561.6125798	561.6533319	561.6533319	None	9	1	561.6533319	None	563.1537431	None	['8']	[0.4070236999999679]	563.1537431	None					1.1073695			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	004_o_m_s_a.jpg	sad	7	4	m	004_o_m_h_a.jpg	happy	incongruent	9	match		130	150		18	155	block1_Pilot_2	4	s_h	s_h_weak					0	0	0	0	0	57	57	57									566.1535752	None	567.4578315	567.7461651	567.7461651	567.8960598	0.1498947	567.8960598	567.9368354	567.9368354	None	7	0	567.9368354	None	569.4369003	None	['7']	[0.33178450000002613]	569.4369003	None					0.815851			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	021_o_f_s_a.jpg	sad	7	27	m	027_o_m_n_a.jpg	neutral	incongruent	8	mismatch		130	170		3	224	block1_Pilot_2	21	s_n	s_n_weak					0	0	0	0	0	58	58	58									572.4370601	None	574.3102561	574.6046265	574.6046265	574.6294083	0.0247818	574.6294083	574.6701807	574.6701807	None	7	0	574.6701807	None	576.1702962	None	['7']	[1.486204100000009]	576.1702962	None					1.0665856			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	021_o_f_h_a.jpg	happy	9	27	m	027_o_m_n_a.jpg	neutral	incongruent	8	mismatch		120	170		2	147	block1_Pilot_2	21	h_n	h_n_strong					0	0	0	0	0	59	59	59									579.170478	None	580.470385	580.7635921	580.7635921	580.7795665	0.0159744	580.7795665	580.8202958	580.8202958	None	9	0	580.8202958	None	582.3205067	None	['7']	[0.3841265000000931]	582.3205067	None					0.7484011			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_n_a.jpg	neutral	8	13	m	013_y_m_h_a.jpg	happy	incongruent	9	mismatch		140	150		3	237	block1_Pilot_2	40	n_h	n_h_strong					0	0	0	0	0	60	60	60									585.3205582	None	587.3150263	587.6056142	587.6056142	587.6300019	0.0243877	587.6300019	587.6706882	587.6706882	None	8	0	587.6706882	None	589.1705716	None	['8']	[1.718057399999907]	589.1705716	None					1.2419557			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	027_o_m_n_a.jpg	neutral	8	19	f	019_m_f_h_a.jpg	happy	incongruent	9	mismatch		140	150		3	199	block1_Pilot_2	27	n_h	n_h_strong					0	0	0	0	0	61	61	61									592.1721036	None	593.8495455	594.1391243	594.1391243	594.163354	0.0242297	594.163354	594.2040059	594.2040059	None	None	0	594.2040059	None	595.7047737	None	['9']	[1.095848100000012]	595.7047737	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	027_o_m_h_a.jpg	happy	9	21	f	021_o_f_s_a.jpg	sad	incongruent	7	mismatch		120	160		2	169	block1_Pilot_2	27	h_s	h_s_strong					0	0	0	0	0	62	62	62									598.7041171	None	600.1338856	600.4226679	600.4226679	600.4385948	0.0159269	600.4385948	600.4791445	600.4791445	None	9	0	600.4791445	None	601.9793109	None	['7']	[0.6132388999999421]	601.9793109	None					0.8095268			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	013_y_m_n_a.jpg	neutral	8	33	m	033_o_m_h_a.jpg	happy	incongruent	9	match		140	150		18	238	block1_Pilot_2	13	n_h	n_h_strong					0	0	0	0	0	63	63	63									604.979198	None	606.9824898	607.272199	607.272199	607.421719	0.14952	607.421719	607.462493	607.462493	None	8	0	607.462493	None	608.9626392	None	['7']	[0.8858758999999736]	608.9626392	None					0.6822122			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	033_o_m_n_a.jpg	neutral	8	30	f	030_o_f_s_a.jpg	sad	incongruent	7	mismatch		140	160		1	238	block1_Pilot_2	33	n_s	n_s_weak					0	0	0	0	0	64	64	64									611.9628282	None	613.983827	614.2724494	614.2724494	614.2802159	0.0077665	614.2802159	614.3209168	614.3209168	None	None	0	614.3209168	None	615.8211296	None	['9']	[0.6914684999999281]	615.8211296	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	033_o_m_s_a.jpg	sad	7	4	m	004_o_m_s_a.jpg	sad	congruent	7	match		130	160		18	146	block1_Pilot_2	33	s_s	s_s_weak					0	0	0	0	0	65	65	65									618.8214213	None	620.0465009	620.3391412	620.3391412	620.4888272	0.149686	620.4888272	620.5294066	620.5294066	None	8	0	620.5294066	None	622.0299601	None	['7']	[1.5467105000000174]	622.0299601	None					0.9033885			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	016_y_m_s_a.jpg	sad	7	28	f	028_y_f_h_a.jpg	happy	incongruent	9	mismatch		130	150		18	238	block1_Pilot_2	16	s_h	s_h_strong					0	0	0	0	0	66	66	66									625.0301791	None	627.0204737	627.3143876	627.3143876	627.4641174	0.1497298	627.4641174	627.5050863	627.5050863	None	8	0	627.5050863	None	629.0051901	None	['7']	[1.00336829999992]	629.0051901	None					1.0156774			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	030_o_f_h_a.jpg	happy	9	28	f	028_y_f_h_a.jpg	happy	congruent	9	match		120	150		3	234	block1_Pilot_2	30	h_h	h_h_weak					0	0	0	0	0	67	67	67									632.0061128	None	633.9860962	634.2814916	634.2814916	634.3059148	0.0244232	634.3059148	634.3468516	634.3468516	None	9	1	634.3468516	None	635.8468129	None	['7']	[1.2819160000001375]	635.8468129	None					1.333729			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	013_y_m_h_a.jpg	happy	9	4	m	004_o_m_h_a.jpg	happy	congruent	9	match		120	150		2	141	block1_Pilot_2	13	h_h	h_h_strong					0	0	0	0	0	68	68	68									638.8476308	None	640.0414478	640.3314615	640.3314615	640.3473736	0.0159121	640.3473736	640.3880624	640.3880624	None	None	0	640.3880624	None	641.8883454	None	['9']	[0.19213270000000193]	641.8883454	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_s_a.jpg	sad	7	8	m	008_y_m_s_a.jpg	sad	congruent	7	mismatch		130	160		1	238	block1_Pilot_2	28	s_s	s_s_strong					0	0	0	0	0	69	69	69									644.8891454	None	646.8840417	647.1731388	647.1731388	647.181159	0.0080202	647.181159	647.2219341	647.2219341	None	8	0	647.2219341	None	648.721988	None	['7']	[1.2465409999999792]	648.721988	None					1.1548547			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	028_y_f_s_a.jpg	sad	7	30	f	030_o_f_h_a.jpg	happy	incongruent	9	match		130	150		2	199	block1_Pilot_2	28	s_h	s_h_weak					0	0	0	0	0	70	70	70									651.7223931	None	653.390376	653.6815171	653.6815171	653.6979898	0.0164727	653.6979898	653.7388137	653.7388137	None	None	0	653.7388137	None	655.2391889	None	['9']	[1.0173228000001018]	655.2391889	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_h_a.jpg	happy	9	21	f	021_o_f_n_a.jpg	neutral	incongruent	8	mismatch		120	170		2	137	block1_Pilot_2	8	h_n	h_n_weak					0	0	0	0	0	71	71	71									658.2394624	None	659.389333	659.6815193	659.6815193	659.6982499	0.0167306	659.6982499	659.739061	659.739061	None	None	0	659.739061	None	661.2390586	None	['8', '9']	[0.041531100000156584, 0.8335688000001937]	661.2390586	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_n_a.jpg	neutral	8	8	m	008_y_m_s_a.jpg	sad	incongruent	7	mismatch		140	160		2	208	block1_Pilot_2	12	n_s	n_s_weak					0	0	0	0	0	72	72	72									664.2394806	None	666.0433616	666.3321209	666.3321209	666.3482309	0.01611	666.3482309	666.3891847	666.3891847	None	8	0	666.3891847	None	667.8890449	None	['7']	[1.2075902999999926]	667.8890449	None					0.7554456			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	016_y_m_n_a.jpg	neutral	8	8	m	008_y_m_n_a.jpg	neutral	congruent	8	match		140	170		3	211	block1_Pilot_2	16	n_n	n_n_strong					0	0	0	0	0	73	73	73									670.8906042	None	672.6738665	672.9655417	672.9655417	672.9899466	0.0244049	672.9899466	673.0308375	673.0308375	None	8	1	673.0308375	None	674.5310257	None	['7']	[0.8694516000000476]	674.5310257	None					0.6499092			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	016_y_m_h_a.jpg	happy	9	13	m	013_y_m_s_a.jpg	sad	incongruent	7	match		120	160		3	138	block1_Pilot_2	16	h_s	h_s_weak					0	0	0	0	0	74	74	74									677.5313166	None	678.6890348	678.981934	678.981934	679.0067712	0.0248372	679.0067712	679.0476703	679.0476703	None	7	1	679.0476703	None	680.5479211	None	['8']	[1.3805477999999312]	680.5479211	None					0.9689046			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	016_y_m_n_a.jpg	neutral	8	19	f	019_m_f_s_a.jpg	sad	incongruent	7	mismatch		140	160		2	185	block1_Pilot_2	16	n_s	n_s_strong					0	0	0	0	0	75	75	75									683.5485957	None	685.1114814	685.40749	685.40749	685.4233683	0.0158783	685.4233683	685.4640679	685.4640679	None	8	0	685.4640679	None	686.964306	None	['7']	[2.004234500000166]	686.964306	None					0.7446262			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	027_o_m_s_a.jpg	sad	7	8	m	008_y_m_s_a.jpg	sad	congruent	7	match		130	160		1	238	block1_Pilot_2	27	s_s	s_s_strong					0	0	0	0	0	76	76	76									689.9655184	None	691.9558574	692.2488185	692.2488185	692.2570862	0.0082677	692.2570862	692.2980062	692.2980062	None	None	0	692.2980062	None	693.7979707	None	None		693.7979707	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	019_m_f_n_a.jpg	neutral	8	27	m	027_o_m_n_a.jpg	neutral	congruent	8	mismatch		140	170		3	186	block1_Pilot_2	19	n_n	n_n_strong					0	0	0	0	0	77	77	77									696.7978556	None	698.3781981	698.6744819	698.6744819	698.6988753	0.0243934	698.6988753	698.7396785	698.7396785	None	8	1	698.7396785	None	700.2397743	None	['8']	[0.4488441999999395]	700.2397743	None					0.708683			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	004_o_m_s_a.jpg	sad	7	12	f	012_o_f_s_a.jpg	sad	congruent	7	mismatch		130	160		1	238	block1_Pilot_2	4	s_s	s_s_strong					0	0	0	0	0	78	78	78									703.2407251	None	705.2315503	705.5242041	705.5242041	705.5323138	0.0081097	705.5323138	705.5732555	705.5732555	None	None	0	705.5732555	None	707.0731208	None	['9']	[0.7274184000000332]	707.0731208	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	019_m_f_n_a.jpg	neutral	8	13	m	013_y_m_s_a.jpg	sad	incongruent	7	mismatch		140	160		3	207	block1_Pilot_2	19	n_s	n_s_strong					0	0	0	0	0	79	79	79									710.0740309	None	711.8191697	712.1080566	712.1080566	712.1324377	0.0243811	712.1324377	712.1732001	712.1732001	None	8	0	712.1732001	None	713.6731491	None	['8']	[0.6873644999998305]	713.6731491	None					0.6754578			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	027_o_m_h_a.jpg	happy	9	33	m	033_o_m_h_a.jpg	happy	congruent	9	match		120	150		1	238	block1_Pilot_2	27	h_h	h_h_strong					0	0	0	0	0	80	80	80									716.6731224	None	718.6761318	718.9663113	718.9663113	718.9742478	0.0079365	718.9742478	719.014961	719.014961	None	None	0	719.014961	None	720.5152464	None	['9']	[0.5652588000000378]	720.5152464	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	027_o_m_h_a.jpg	happy	9	21	f	021_o_f_s_a.jpg	sad	incongruent	7	mismatch		120	160		1	238	block1_Pilot_2	27	h_s	h_s_weak					0	0	0	0	0	81	81	81									723.5159051	None	725.5198978	725.8165828	725.8165828	725.8241834	0.0076006	725.8241834	725.8647876	725.8647876	None	None	0	725.8647876	None	727.3649484	None	['9']	[0.3634343999999601]	727.3649484	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	033_o_m_s_a.jpg	sad	7	40	f	040_y_f_n_a.jpg	neutral	incongruent	8	mismatch		130	170		3	146	block1_Pilot_2	33	s_n	s_n_weak					0	0	0	0	0	82	82	82									730.3650329	None	731.5906546	731.8828558	731.8828558	731.9079126	0.0250568	731.9079126	731.9481675	731.9481675	None	7	0	731.9481675	None	733.4484111	None	['7']	[0.39189349999992373]	733.4484111	None					1.1162098			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_h_a.jpg	happy	9	4	m	004_o_m_s_a.jpg	sad	incongruent	7	match		120	160		2	225	block1_Pilot_2	8	h_s	h_s_weak					0	0	0	0	0	83	83	83									736.4490687	None	738.3327964	738.6248679	738.6248679	738.6411501	0.0162822	738.6411501	738.681779	738.681779	None	9	0	738.681779	None	740.183087	None	['7']	[0.8011711999999989]	740.183087	None					1.0545184			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_n_a.jpg	neutral	8	4	m	004_o_m_s_a.jpg	sad	incongruent	7	mismatch		140	160		3	150	block1_Pilot_2	12	n_s	n_s_strong					0	0	0	0	0	84	84	84									743.1818705	None	744.4546152	744.7498297	744.7498297	744.7742693	0.0244396	744.7742693	744.815121	744.815121	None	8	0	744.815121	None	746.3164651	None	['8']	[0.26783350000005157]	746.3164651	None					0.6972844			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	021_o_f_s_a.jpg	sad	7	40	f	040_y_f_n_a.jpg	neutral	incongruent	8	match		130	170		2	156	block1_Pilot_2	21	s_n	s_n_strong					0	0	0	0	0	85	85	85									749.3154012	None	750.6218317	750.9162899	750.9162899	750.93275	0.0164601	750.93275	750.9738284	750.9738284	None	7	0	750.9738284	None	752.4737512	None	['7']	[1.0625324000000091]	752.4737512	None					1.0665287			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	004_o_m_n_a.jpg	neutral	8	13	m	013_y_m_n_a.jpg	neutral	congruent	8	match		140	170		2	225	block1_Pilot_2	4	n_n	n_n_strong					0	0	0	0	0	86	86	86									755.4738309	None	757.3773403	757.6667208	757.6667208	757.6828394	0.0161186	757.6828394	757.7236598	757.7236598	None	None	0	757.7236598	None	759.2237604	None	['9']	[1.288573499999984]	759.2237604	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	016_y_m_n_a.jpg	neutral	8	16	m	016_y_m_h_a.jpg	happy	incongruent	9	match		140	150		18	193	block1_Pilot_2	16	n_h	n_h_strong					0	0	0	0	0	87	87	87									762.2239984	None	763.8556237	764.1501717	764.1501717	764.2996723	0.1495006	764.2996723	764.3404378	764.3404378	None	8	0	764.3404378	None	765.8406103	None	['7']	[2.0158010000000104]	765.8406103	None					1.1399811			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	033_o_m_h_a.jpg	happy	9	4	m	004_o_m_h_a.jpg	happy	congruent	9	match		120	150		2	195	block1_Pilot_2	33	h_h	h_h_strong					0	0	0	0	0	88	88	88									768.8407189	None	770.4735814	770.7666793	770.7666793	770.7830779	0.0163986	770.7830779	770.823967	770.823967	None	9	1	770.823967	None	772.3240375	None	['7']	[1.1803248999999596]	772.3240375	None					1.0803489			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	027_o_m_h_a.jpg	happy	9	16	m	016_y_m_h_a.jpg	happy	congruent	9	match		120	150		3	209	block1_Pilot_2	27	h_h	h_h_weak					0	0	0	0	0	89	89	89									775.3241855	None	777.0874372	777.3841771	777.3841771	777.4083313	0.0241542	777.4083313	777.449133	777.449133	None	9	1	777.449133	None	778.9491422	None	['7']	[0.8512390999999297]	778.9491422	None					1.2072304			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	033_o_m_s_a.jpg	sad	7	16	m	016_y_m_s_a.jpg	sad	congruent	7	match		130	160		3	128	block1_Pilot_2	33	s_s	s_s_strong					0	0	0	0	0	90	90	90									781.9495109	None	783.0245053	783.3168934	783.3168934	783.3418707	0.0249773	783.3418707	783.3825429	783.3825429	None	7	1	783.3825429	None	784.882672	None	['7']	[2.077558700000054]	784.882672	None					1.2418059			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	021_o_f_s_a.jpg	sad	7	30	f	030_o_f_s_a.jpg	sad	congruent	7	match		130	160		1	238	block1_Pilot_2	21	s_s	s_s_strong					0	0	0	0	0	91	91	91									787.8849095	None	789.8735573	790.1667892	790.1667892	790.1752492	0.00846	790.1752492	790.2160065	790.2160065	None	None	0	790.2160065	None	791.7160842	None	['9']	[0.5882736999999452]	791.7160842	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	033_o_m_n_a.jpg	neutral	8	28	f	028_y_f_s_a.jpg	sad	incongruent	7	mismatch		140	160		18	166	block1_Pilot_2	33	n_s	n_s_strong					0	0	0	0	0	92	92	92									794.7171793	None	796.1209713	796.4098015	796.4098015	796.5588729	0.1490714	796.5588729	796.5999288	796.5999288	None	8	0	796.5999288	None	798.1004681	None	['7']	[0.5400098000000071]	798.1004681	None					0.9045493			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	019_m_f_n_a.jpg	neutral	8	30	f	030_o_f_n_a.jpg	neutral	congruent	8	match		140	170		18	228	block1_Pilot_2	19	n_n	n_n_weak					0	0	0	0	0	93	93	93									801.1008945	None	803.028455	803.3181618	803.3181618	803.4677159	0.1495541	803.4677159	803.5079668	803.5079668	None	8	1	803.5079668	None	805.009073	None	['7']	[1.5912140000000363]	805.009073	None					0.8362359			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_s_a.jpg	sad	7	12	f	012_o_f_h_a.jpg	happy	incongruent	9	mismatch		130	150		3	130	block1_Pilot_2	8	s_h	s_h_weak					0	0	0	0	0	94	94	94									808.0091543	None	809.1151008	809.4098738	809.4098738	809.434289	0.0244152	809.434289	809.4752178	809.4752178	None	None	0	809.4752178	None	810.9753244	None	['7', '7']	[0.01710570000000189, 0.8170592999999826]	810.9753244	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	016_y_m_n_a.jpg	neutral	8	28	f	028_y_f_n_a.jpg	neutral	congruent	8	mismatch		140	170		18	189	block1_Pilot_2	16	n_n	n_n_strong					0	0	0	0	0	95	95	95									813.9759897	None	815.5709828	815.8598048	815.8598048	816.0096435	0.1498387	816.0096435	816.0499844	816.0499844	None	8	1	816.0499844	None	817.5502537	None	['7']	[0.3939594999999372]	817.5502537	None					0.6622394			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	012_o_f_s_a.jpg	sad	7	16	m	016_y_m_h_a.jpg	happy	incongruent	9	mismatch		130	150		3	238	block1_Pilot_2	12	s_h	s_h_strong					0	0	0	0	0	96	96	96									820.552114	None	822.5362356	822.8344968	822.8344968	822.8595568	0.02506	822.8595568	822.8998887	822.8998887	None	None	0	822.8998887	None	824.3999884	None	['7', '8']	[0.03226649999987785, 0.6802086999998664]	824.3999884	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	013_y_m_h_a.jpg	happy	9	27	m	027_o_m_h_a.jpg	happy	congruent	9	match		120	150		18	238	block1_Pilot_2	13	h_h	h_h_strong					0	0	0	0	0	97	97	97									827.4000961	None	829.4447704	829.7346732	829.7346732	829.8841639	0.1494907	829.8841639	829.9249901	829.9249901	None	9	1	829.9249901	None	831.4250806	None	None		831.4250806	None					0.7712936			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	016_y_m_s_a.jpg	sad	7	33	m	033_o_m_n_a.jpg	neutral	incongruent	8	match		130	170		1	238	block1_Pilot_2	16	s_n	s_n_weak					0	0	0	0	0	98	98	98									834.4252249	None	836.4172282	836.7095985	836.7095985	836.7176712	0.0080727	836.7176712	836.7584277	836.7584277	None	None	0	836.7584277	None	838.2589917	None	['9']	[0.2932227999999668]	838.2589917	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_n_a.jpg	neutral	8	30	f	030_o_f_n_a.jpg	neutral	congruent	8	mismatch		140	170		1	238	block1_Pilot_2	8	n_n	n_n_weak					0	0	0	0	0	99	99	99									841.2599216	None	843.3121048	843.6015868	843.6015868	843.6094481	0.0078613	843.6094481	843.6502242	843.6502242	None	None	0	843.6502242	None	845.1503351	None	['9']	[0.3218446999999287]	845.1503351	None								Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	008_y_m_s_a.jpg	sad	7	30	f	030_o_f_s_a.jpg	sad	congruent	7	mismatch		130	160		2	133	block1_Pilot_2	8	s_s	s_s_weak					0	0	0	0	0	100	100	100									848.1508028	None	849.282236	849.5768073	849.5768073	849.5931545	0.0163472	849.5931545	849.6337124	849.6337124	None	7	1	849.6337124	None	851.1338053	None	['8']	[1.3703746000001047]	851.1338053	None					1.4145967			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_n_a.jpg	neutral	8	30	f	030_o_f_s_a.jpg	sad	incongruent	7	match		140	160		3	197	block1_Pilot_2	40	n_s	n_s_strong					0	0	0	0	0	101	101	101									854.1340109	None	855.8281312	856.1185193	856.1185193	856.1430621	0.0245428	856.1430621	856.1838307	856.1838307	None	8	0	856.1838307	None	857.6839691	None	['7']	[1.212259000000131]	857.6839691	None					0.6484794			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	m	004_o_m_h_a.jpg	happy	9	30	f	030_o_f_s_a.jpg	sad	incongruent	7	mismatch		120	160		3	121	block1_Pilot_2	4	h_s	h_s_strong					0	0	0	0	0	102	102	102									860.6841111	None	861.7127355	862.002021	862.002021	862.0264183	0.0243973	862.0264183	862.0676665	862.0676665	None	9	0	862.0676665	None	863.567376	None	['7']	[0.8090304999998352]	863.567376	None					0.7085264			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_h_a.jpg	happy	9	8	m	008_y_m_h_a.jpg	happy	congruent	9	mismatch		120	150		18	211	block1_Pilot_2	40	h_h	h_h_weak					0	0	0	0	0	103	103	103									866.5678581	None	868.3356426	868.6266939	868.6266939	868.7767572	0.1500633	868.7767572	868.8174129	868.8174129	None	9	1	868.8174129	None	870.3180634	None	['7']	[0.37810880000006364]	870.3180634	None					0.8707883			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	019_m_f_s_a.jpg	sad	7	16	m	016_y_m_n_a.jpg	neutral	incongruent	8	mismatch		130	170		2	198	block1_Pilot_2	19	s_n	s_n_strong					0	0	0	0	0	104	104	104									873.3188074	None	875.0349989	875.3276856	875.3276856	875.3439031	0.0162175	875.3439031	875.384693	875.384693	None	8	1	875.384693	None	876.884351	None	['8']	[0.32399980000013784]	876.884351	None					1.0474342			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
	f	040_y_f_s_a.jpg	sad	7	12	f	012_o_f_s_a.jpg	sad	congruent	7	match		130	160		18	240	block1_Pilot_2	40	s_s	s_s_strong					0	0	0	0	0	105	105	105									879.8849184	None	881.8924653	882.1858689	882.1858689	882.3359313	0.1500624	882.3359313	882.3763201	882.3763201	None	7	1	882.3763201	None	883.876203	None	['7']	[0.835904199999959]	883.876203	None					1.0399329			Emoconpilot039	2021_Dec_15_1153	BackwardMask	08.02.20	120.019059
